Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1009.0, 502.6)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
10-50-07-0660763,1010.224,510.6318,1009.001,502.5878
10-50-07-0820772,1008.605,510.4856,1009.001,502.5878
10-50-07-0990782,1008.864,511.0989,1009.001,502.5878
10-50-07-1160792,1009.333,511.0842,1009.001,502.5878
10-50-07-1320801,1007.616,511.5333,1009.001,502.5878
10-50-07-1490811,1005.759,512.7446,1009.001,502.5878
10-50-07-1660820,1006.53,513.4081,1009.001,502.5878
10-50-07-1830830,1006.867,513.5645,1009.001,502.5878
10-50-07-1990839,1006.569,513.0154,1009.001,502.5878
10-50-07-2160849,1008.353,513.5447,1009.001,502.5878
10-50-07-2320858,1009.881,514.8976,1009.001,502.5878
10-50-07-2490868,1010.076,513.5149,1009.001,502.5878
10-50-07-2660877,1010.63,510.251,1009.001,502.5878
10-50-07-2830887,1010.539,510.6373,1009.001,502.5878
10-50-07-2990896,1011.401,509.8399,1009.001,502.5878
10-50-07-3160906,1011.266,512.5895,1009.001,502.5878
10-50-07-3320915,1010.912,512.9555,1009.001,502.5878
10-50-07-3490925,1008.95,514.6699,1009.001,502.5878
10-50-07-3660935,1006.769,515.284,1009.001,502.5878
10-50-07-3820944,1005.103,516.7145,1009.001,502.5878
10-50-07-3990954,1004.255,516.4324,1009.001,502.5878
10-50-07-4160963,1003.491,516.8647,1009.001,502.5878
10-50-07-4320972,1004.16,516.639,1009.001,502.5878
10-50-07-4490982,1006.685,515.7379,1009.001,502.5878
10-50-07-4660992,1006.849,515.9663,1009.001,502.5878
10-50-07-4821001,1006.769,517.2788,1009.001,502.5878
10-50-07-4991011,1005.804,520.052,1009.001,502.5878
10-50-07-5161020,1003.733,521.5865,1009.001,502.5878
10-50-07-5321030,1003.342,523.4515,1009.001,502.5878
10-50-07-5491039,1001.781,523.0011,1009.001,502.5878
10-50-07-5661049,1001.973,527.6341,1009.001,502.5878
10-50-07-5821058,999.6633,527.3372,1009.001,502.5878
10-50-07-5981067,997.0984,529.6506,1009.001,502.5878
10-50-07-6151077,997.4023,533.7537,1009.001,502.5878
10-50-07-6321087,997.4883,537.2442,1009.001,502.5878
10-50-07-6491097,996.1337,540.445,1009.001,502.5878
10-50-07-6661106,995.5258,542.2178,1009.001,502.5878
10-50-07-6821115,994.9228,542.7405,1009.001,502.5878
10-50-07-6991125,994.0508,541.5664,1009.001,502.5878
10-50-07-7151134,993.3262,541.0641,1009.001,502.5878
10-50-07-7341145,992.8644,538.9995,1009.001,502.5878
10-50-07-7491154,992.6868,538.1922,1009.001,502.5878
10-50-07-7651163,992.0139,537.2911,1009.001,502.5878
10-50-07-7821173,991.9355,534.9752,1009.001,502.5878
10-50-07-7991182,991.8564,535.105,1009.001,502.5878
10-50-07-8151191,990.9274,533.8925,1009.001,502.5878
10-50-07-8321201,991.7966,534.1703,1009.001,502.5878
10-50-07-8481210,992.308,534.0123,1009.001,502.5878
10-50-07-8651220,991.476,531.6919,1009.001,502.5878
10-50-07-8811229,992.1821,529.1008,1009.001,502.5878
10-50-07-8981239,992.1059,527.6238,1009.001,502.5878
10-50-07-9151249,992.9605,525.6648,1009.001,502.5878
10-50-07-9311258,995.0648,526.2451,1009.001,502.5878
10-50-07-9481268,994.4432,525.5378,1009.001,502.5878
10-50-07-9651277,995.8946,525.1686,1009.001,502.5878
10-50-07-9821287,995.8214,526.2972,1009.001,502.5878
10-50-07-9981296,996.5588,524.7021,1009.001,502.5878
10-50-08-0151306,996.7839,524.0888,1009.001,502.5878
10-50-08-0311315,997.1651,524.008,1009.001,502.5878
10-50-08-0481325,996.8649,524.8351,1009.001,502.5878
10-50-08-0651334,997.4324,525.726,1009.001,502.5878
10-50-08-0821344,997.2691,528.6367,1009.001,502.5878
10-50-08-0981353,997.6559,531.98,1009.001,502.5878
10-50-08-1151363,997.8272,533.5461,1009.001,502.5878
10-50-08-1311372,998.5529,535.0704,1009.001,502.5878
10-50-08-1481382,997.954,535.6078,1009.001,502.5878
10-50-08-1651392,997.2454,537.4184,1009.001,502.5878
10-50-08-1811401,996.9623,538.8018,1009.001,502.5878
10-50-08-1981411,997.1344,541.2767,1009.001,502.5878
10-50-08-2151420,996.5739,545.2112,1009.001,502.5878
10-50-08-2321430,995.3998,545.612,1009.001,502.5878
10-50-08-2481439,994.2916,547.6761,1009.001,502.5878
10-50-08-2651449,993.6061,548.2263,1009.001,502.5878
10-50-08-2811458,993.2043,548.3198,1009.001,502.5878
10-50-08-2981468,992.1354,548.7775,1009.001,502.5878
10-50-08-3151477,991.0347,550.2929,1009.001,502.5878
10-50-08-3321487,990.795,552.7908,1009.001,502.5878
10-50-08-3481496,990.0272,553.9665,1009.001,502.5878
10-50-08-3651506,989.3178,556.4703,1009.001,502.5878
10-50-08-3811515,989.896,558.0876,1009.001,502.5878
10-50-08-3971524,990.3685,559.1733,1009.001,502.5878
10-50-08-4151535,991.2837,559.8924,1009.001,502.5878
10-50-08-4311544,991.1413,559.6121,1009.001,502.5878
10-50-08-4481554,991.6393,560.9661,1009.001,502.5878
10-50-08-4641563,990.0604,562.0797,1009.001,502.5878
10-50-08-4811572,990.6084,561.9722,1009.001,502.5878
10-50-08-4981582,990.1881,563.253,1009.001,502.5878
10-50-08-5141591,988.1867,561.7437,1009.001,502.5878
10-50-08-5311601,988.4725,562.6068,1009.001,502.5878
10-50-08-5481611,989.4115,563.4736,1009.001,502.5878
10-50-08-5641620,989.9938,562.3436,1009.001,502.5878
10-50-08-5811630,990.0226,561.5116,1009.001,502.5878
10-50-08-5981639,989.8342,561.9936,1009.001,502.5878
10-50-08-6141649,989.9346,561.7592,1009.001,502.5878
10-50-08-6311658,989.0876,561.2453,1009.001,502.5878
10-50-08-6471667,989.9621,562.0143,1009.001,502.5878
10-50-08-6651678,991.0185,563.1371,1009.001,502.5878
10-50-08-6811687,993.1455,566.1588,1009.001,502.5878
10-50-08-6971696,995.8781,566.624,1009.001,502.5878
10-50-08-7161707,997.0058,566.6712,1009.001,502.5878
10-50-08-7311715,997.2477,569.1682,1009.001,502.5878
10-50-08-7481725,999.7465,568.2759,1009.001,502.5878
10-50-08-7641734,1002.538,570.9525,1009.001,502.5878
10-50-08-7811744,1003.393,571.197,1009.001,502.5878
10-50-08-7971753,1004.038,572.2908,1009.001,502.5878
10-50-08-8141763,1003.749,571.9388,1009.001,502.5878
10-50-08-8311773,1002.474,571.8895,1009.001,502.5878
10-50-08-8471782,1001.703,571.2968,1009.001,502.5878
10-50-08-8641792,1002.14,569.6742,1009.001,502.5878
10-50-08-8811801,1003.184,570.4743,1009.001,502.5878
10-50-08-8971810,1003.872,569.5108,1009.001,502.5878
10-50-08-9141820,1003.494,568.5671,1009.001,502.5878
10-50-08-9301829,1002.91,567.2534,1009.001,502.5878
10-50-08-9471839,1003.219,565.5112,1009.001,502.5878
10-50-08-9641849,1001.461,565.7584,1009.001,502.5878
10-50-08-9801858,1001.671,565.6732,1009.001,502.5878
10-50-08-9981868,999.2607,566.0813,1009.001,502.5878
10-50-09-0141877,998.2552,565.9312,1009.001,502.5878
10-50-09-0301886,996.3717,563.951,1009.001,502.5878
10-50-09-0471896,995.1759,563.6937,1009.001,502.5878
10-50-09-0641906,996.0815,563.4604,1009.001,502.5878
10-50-09-0801915,994.8528,560.8339,1009.001,502.5878
10-50-09-0971925,993.8378,560.6455,1009.001,502.5878
10-50-09-1141935,992.8735,559.4905,1009.001,502.5878
10-50-09-1301944,990.671,559.3385,1009.001,502.5878
10-50-09-1471953,989.0938,557.3774,1009.001,502.5878
10-50-09-1641963,988.9692,558.9656,1009.001,502.5878
10-50-09-1801972,987.6724,559.967,1009.001,502.5878
10-50-09-1971982,987.868,559.9036,1009.001,502.5878
10-50-09-2131991,987.2677,561.2808,1009.001,502.5878
10-50-09-2302001,986.0516,561.5877,1009.001,502.5878
10-50-09-2472011,984.7742,561.7933,1009.001,502.5878
10-50-09-2642020,983.6431,559.931,1009.001,502.5878
10-50-09-2802029,983.3896,560.8633,1009.001,502.5878
10-50-09-2972039,984.5573,564.6198,1009.001,502.5878
10-50-09-3142049,982.721,563.5596,1009.001,502.5878
10-50-09-3302058,982.2202,564.0359,1009.001,502.5878
10-50-09-3472068,981.0321,565.3107,1009.001,502.5878
10-50-09-3632077,979.734,566.8528,1009.001,502.5878
10-50-09-3802087,978.3226,568.5215,1009.001,502.5878
10-50-09-3972096,978.5299,568.856,1009.001,502.5878
10-50-09-4132106,977.7893,567.3021,1009.001,502.5878
10-50-09-4302115,978.3386,566.218,1009.001,502.5878
