Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (696.2, 555.1)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
10-48-54-2939140,924.3031,181.9467,696.2484,555.0695
10-48-54-3099149,720.4409,613.0493,696.2484,555.0695
10-48-54-3459169,705.1317,575.7084,696.2484,555.0695
10-48-54-3479171,705.1317,575.7084,696.2484,555.0695
10-48-54-3659181,695.5996,580.7756,696.2484,555.0695
10-48-54-3789188,701.9073,578.8045,696.2484,555.0695
10-48-54-3959198,705.9361,572.3591,696.2484,555.0695
10-48-54-4139208,932.3416,174.901,696.2484,555.0695
10-48-54-4269216,748.4494,596.6345,696.2484,555.0695
10-48-54-4449226,732.4451,554.0603,696.2484,555.0695
10-48-54-4619236,714.7038,556.3282,696.2484,555.0695
10-48-54-4769244,709.9266,561.9763,696.2484,555.0695
10-48-54-4939254,699.6529,564.5795,696.2484,555.0695
10-48-54-5109264,672.3835,554.0582,696.2484,555.0695
10-48-54-5269273,687.6252,503.2338,696.2484,555.0695
10-48-54-5439283,687.5381,517.8092,696.2484,555.0695
10-48-54-5609292,687.5829,524.0316,696.2484,555.0695
10-48-54-5769302,685.9014,529.866,696.2484,555.0695
10-48-54-5939311,687.4091,541.0255,696.2484,555.0695
10-48-54-6099321,684.9058,543.1414,696.2484,555.0695
10-48-54-6269330,696.7137,556.224,696.2484,555.0695
10-48-54-6439340,699.2006,564.4328,696.2484,555.0695
10-48-54-6639351,701.0934,562.4409,696.2484,555.0695
10-48-54-6779359,694.9825,557.9402,696.2484,555.0695
10-48-54-6939369,693.5158,555.6567,696.2484,555.0695
10-48-54-7099378,690.022,555.217,696.2484,555.0695
10-48-54-7269387,686.6328,555.1157,696.2484,555.0695
10-48-54-7439397,684.9898,559.3435,696.2484,555.0695
10-48-54-7599406,684.1454,555.8718,696.2484,555.0695
10-48-54-7769416,684.7872,552.6,696.2484,555.0695
10-48-54-7939426,686.2834,552.2017,696.2484,555.0695
10-48-54-8099435,685.7307,552.7401,696.2484,555.0695
10-48-54-8269445,687.6075,554.1163,696.2484,555.0695
10-48-54-8429454,688.1118,552.985,696.2484,555.0695
10-48-54-8599464,689.3364,554.2241,696.2484,555.0695
10-48-54-8769473,689.1378,553.7284,696.2484,555.0695
10-48-54-8939483,687.6917,551.2635,696.2484,555.0695
10-48-54-9099492,684.1848,553.1617,696.2484,555.0695
10-48-54-9269502,681.1456,553.7426,696.2484,555.0695
10-48-54-9429511,680.3959,553.5655,696.2484,555.0695
10-48-54-9599521,679.7695,552.3274,696.2484,555.0695
10-48-54-9769530,678.5233,551.787,696.2484,555.0695
10-48-54-9929540,678.8837,554.0243,696.2484,555.0695
10-48-55-0099549,680.4286,553.6745,696.2484,555.0695
10-48-55-0269559,680.4622,555.8112,696.2484,555.0695
10-48-55-0429568,681.5625,557.1929,696.2484,555.0695
10-48-55-0599578,679.7002,556.8566,696.2484,555.0695
10-48-55-0759587,678.2821,558.6741,696.2484,555.0695
10-48-55-0949598,677.9344,557.171,696.2484,555.0695
10-48-55-1099607,678.0917,556.9219,696.2484,555.0695
10-48-55-1269616,677.3218,555.5802,696.2484,555.0695
10-48-55-1429625,677.2675,554.2992,696.2484,555.0695
10-48-55-1599635,677.3092,554.8555,696.2484,555.0695
10-48-55-1769645,677.7969,554.6223,696.2484,555.0695
10-48-55-1929654,677.7037,554.7683,696.2484,555.0695
10-48-55-2099664,677.2668,554.7363,696.2484,555.0695
10-48-55-2259673,677.6876,555.6072,696.2484,555.0695
10-48-55-2429683,677.72,555.5938,696.2484,555.0695
10-48-55-2599692,677.6556,556.6365,696.2484,555.0695
10-48-55-2759701,678.5333,556.9467,696.2484,555.0695
10-48-55-2939712,679.572,557.0304,696.2484,555.0695
10-48-55-3099721,680.0592,557.3727,696.2484,555.0695
10-48-55-3259730,679.8479,558.2977,696.2484,555.0695
10-48-55-3429740,680.7692,558.8827,696.2484,555.0695
10-48-55-3589749,680.7516,558.8754,696.2484,555.0695
10-48-55-3759759,679.0806,559.6396,696.2484,555.0695
10-48-55-3929768,678.7074,561.2966,696.2484,555.0695
10-48-55-4099778,678.6713,561.41,696.2484,555.0695
10-48-55-4259787,679.5281,562.5473,696.2484,555.0695
10-48-55-4429797,679.3072,563.2297,696.2484,555.0695
10-48-55-4599807,680.1068,565.9308,696.2484,555.0695
10-48-55-4759816,680.5778,565.4184,696.2484,555.0695
10-48-55-4929826,681.1707,566.6105,696.2484,555.0695
10-48-55-5089835,681.1349,566.1714,696.2484,555.0695
10-48-55-5259844,680.6992,565.8478,696.2484,555.0695
10-48-55-5429854,681.0181,566.1194,696.2484,555.0695
10-48-55-5589863,680.6221,565.6882,696.2484,555.0695
10-48-55-5759873,680.9517,564.7114,696.2484,555.0695
10-48-55-5929883,679.8814,566.1147,696.2484,555.0695
10-48-55-6089892,681.1386,565.8159,696.2484,555.0695
10-48-55-6269902,682.1364,566.5969,696.2484,555.0695
10-48-55-6419911,683.5455,567.1618,696.2484,555.0695
10-48-55-6589921,683.3053,567.9137,696.2484,555.0695
10-48-55-6759930,682.8127,568.3171,696.2484,555.0695
10-48-55-6929940,683.1321,569.2617,696.2484,555.0695
10-48-55-7089949,683.1105,568.0701,696.2484,555.0695
10-48-55-7259959,684.796,565.6252,696.2484,555.0695
10-48-55-7429969,685.3218,564.3433,696.2484,555.0695
10-48-55-7589978,683.5132,563.6636,696.2484,555.0695
10-48-55-7759987,683.9059,563.3447,696.2484,555.0695
10-48-55-7929997,683.5726,563.7558,696.2484,555.0695
10-48-55-8090006,682.9277,564.714,696.2484,555.0695
10-48-55-8260016,682.311,564.5219,696.2484,555.0695
10-48-55-8420025,679.5911,564.8744,696.2484,555.0695
10-48-55-8590035,678.3528,562.9087,696.2484,555.0695
10-48-55-8760045,679.7485,561.5403,696.2484,555.0695
