Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (945.2, 567.9)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
09-40-56-9593998,980.9115,578.0339,945.2198,567.9354
09-40-56-9764008,974.4016,577.9338,945.2198,567.9354
09-40-56-9934018,969.2826,576.3276,945.2198,567.9354
09-40-57-0094027,964.2195,575.6495,945.2198,567.9354
09-40-57-0264037,959.6389,573.7473,945.2198,567.9354
09-40-57-0424046,955.9204,571.0183,945.2198,567.9354
09-40-57-0594055,952.7858,567.4996,945.2198,567.9354
09-40-57-0774066,950.7755,566.7734,945.2198,567.9354
09-40-57-0934075,950.1963,566.2743,945.2198,567.9354
09-40-57-1094084,946.6864,565.9764,945.2198,567.9354
09-40-57-1264094,943.1412,563.4442,945.2198,567.9354
09-40-57-1434104,938.6014,561.3358,945.2198,567.9354
09-40-57-1594113,937.0071,563.109,945.2198,567.9354
09-40-57-1764122,932.3621,563.5689,945.2198,567.9354
09-40-57-1934132,930.1624,562.7863,945.2198,567.9354
09-40-57-2094141,928.7074,561.592,945.2198,567.9354
09-40-57-2254150,929.2183,561.1215,945.2198,567.9354
09-40-57-2434161,930.1066,562.3644,945.2198,567.9354
09-40-57-2594170,960.3884,571.6879,945.2198,567.9354
09-40-57-2764180,943.3902,638.3969,945.2198,567.9354
09-40-57-2924189,942.0268,602.8552,945.2198,567.9354
09-40-57-3094198,928.9759,593.7592,945.2198,567.9354
09-40-57-3264208,931.779,581.6492,945.2198,567.9354
09-40-57-3424217,929.0636,578.1912,945.2198,567.9354
09-40-57-3594227,927.8539,582.4494,945.2198,567.9354
09-40-57-3784238,930.8732,579.3357,945.2198,567.9354
09-40-57-3924246,933.7442,579.4655,945.2198,567.9354
09-40-57-4104256,933.4796,580.4978,945.2198,567.9354
09-40-57-4254265,935.4592,582.9943,945.2198,567.9354
09-40-57-4424275,935.1132,578.9532,945.2198,567.9354
09-40-57-4594284,937.1088,572.7997,945.2198,567.9354
09-40-57-4764294,934.7963,568.4384,945.2198,567.9354
09-40-57-4924303,930.1724,563.1899,945.2198,567.9354
