Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1070.1, 505.7)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
14-14-09-0565379,763.5683,575.5677,1070.139,505.7184
14-14-09-0725388,768.7449,572.0751,1070.139,505.7184
14-14-09-0885397,773.3692,567.3528,1070.139,505.7184
14-14-09-1165413,783.6683,571.7843,1070.139,505.7184
14-14-09-1325422,785.1804,562.0728,1070.139,505.7184
14-14-09-1465430,793.8149,559.3593,1070.139,505.7184
14-14-09-1655441,793.4774,548.0392,1070.139,505.7184
14-14-09-1805450,870.6364,582.0203,1070.139,505.7184
14-14-09-2015462,858.1051,553.2869,1070.139,505.7184
14-14-09-2125468,844.1249,495.8638,1070.139,505.7184
14-14-09-2305478,1127.335,281.1761,1070.139,505.7184
14-14-09-2455487,1127.335,281.1761,1070.139,505.7184
14-14-09-2615496,1127.335,281.1761,1070.139,505.7184
14-14-09-2785506,1127.335,281.1761,1070.139,505.7184
14-14-09-2945515,1127.335,281.1761,1070.139,505.7184
14-14-09-3115525,1127.335,281.1761,1070.139,505.7184
14-14-09-3275534,1127.335,281.1761,1070.139,505.7184
14-14-09-3445544,1127.335,281.1761,1070.139,505.7184
14-14-09-3635554,1107.109,331.1169,1070.139,505.7184
14-14-09-3725560,1090.947,347.2136,1070.139,505.7184
14-14-09-3895569,1054.612,436.1733,1070.139,505.7184
14-14-09-4055578,1035.635,438.0304,1070.139,505.7184
14-14-09-4225588,1009.072,410.572,1070.139,505.7184
14-14-09-4395598,966.04,452.9697,1070.139,505.7184
14-14-09-4555607,918.541,491.2858,1070.139,505.7184
14-14-09-4725617,881.216,526.3059,1070.139,505.7184
14-14-09-4895626,790.6078,607.6896,1070.139,505.7184
14-14-09-5055636,935.1245,627.5883,1070.139,505.7184
14-14-09-5225645,858.046,634.4667,1070.139,505.7184
14-14-09-5395655,821.5159,642.5907,1070.139,505.7184
14-14-09-5565665,822.5793,645.2341,1070.139,505.7184
14-14-09-5725674,818.8313,640.3561,1070.139,505.7184
14-14-09-5895684,815.4412,641.8979,1070.139,505.7184
14-14-09-6055693,825.9066,630.7941,1070.139,505.7184
14-14-09-6225703,998.9547,504.1947,1070.139,505.7184
14-14-09-6395712,977.4984,545.1163,1070.139,505.7184
14-14-09-6555721,975.3552,531.0311,1070.139,505.7184
14-14-09-6725731,983.332,535.0817,1070.139,505.7184
14-14-09-6885740,986.7852,529.3781,1070.139,505.7184
14-14-09-7055750,985.6773,524.7509,1070.139,505.7184
