Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1026.6, 279.2)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
12-05-12-3065913,1022.218,286.2291,1026.583,279.1586
12-05-12-3225922,1021.694,286.7744,1026.583,279.1586
12-05-12-3395931,1022.544,285.4818,1026.583,279.1586
12-05-12-3555941,1023.612,286.1622,1026.583,279.1586
12-05-12-3725950,1023.666,286.5334,1026.583,279.1586
12-05-12-3895960,1023.266,286.653,1026.583,279.1586
12-05-12-4065970,1023.21,287.5404,1026.583,279.1586
12-05-12-4225979,1022.774,287.2335,1026.583,279.1586
12-05-12-4395989,1022.135,288.0767,1026.583,279.1586
12-05-12-4555998,1022.674,288.3388,1026.583,279.1586
12-05-12-4726008,1023.036,287.4797,1026.583,279.1586
12-05-12-4896017,1022.498,288.8748,1026.583,279.1586
12-05-12-5056026,1022.276,288.95,1026.583,279.1586
12-05-12-5226036,1022.1,289.3281,1026.583,279.1586
12-05-12-5386045,1021.466,290.0612,1026.583,279.1586
12-05-12-5566056,1020.786,290.5742,1026.583,279.1586
12-05-12-5716064,1020.032,290.2381,1026.583,279.1586
12-05-12-5886074,1019.35,289.6957,1026.583,279.1586
12-05-12-6056084,1019.366,290.6458,1026.583,279.1586
12-05-12-6226093,1019.649,291.294,1026.583,279.1586
12-05-12-6396103,1018.434,291.799,1026.583,279.1586
12-05-12-6576113,1017.94,293.6422,1026.583,279.1586
12-05-12-6726122,1016.589,296.5269,1026.583,279.1586
12-05-12-6886131,1016.605,296.0353,1026.583,279.1586
12-05-12-7056141,1015.824,296.9908,1026.583,279.1586
12-05-12-7226151,1015.616,298.1016,1026.583,279.1586
12-05-12-7386160,1016.382,298.9301,1026.583,279.1586
12-05-12-7556169,1017.738,299.5643,1026.583,279.1586
12-05-12-7716179,1017.408,299.0206,1026.583,279.1586
12-05-12-7886188,1017.702,299.4193,1026.583,279.1586
12-05-12-8056198,1018.904,300.9622,1026.583,279.1586
12-05-12-8226208,1018.51,302.2516,1026.583,279.1586
12-05-12-8386217,1017.681,304.1936,1026.583,279.1586
12-05-12-8556227,1017.532,307.2059,1026.583,279.1586
12-05-12-8726236,1018.291,308.4042,1026.583,279.1586
12-05-12-8896246,1018.58,309.0516,1026.583,279.1586
12-05-12-9046255,1019.26,309.4724,1026.583,279.1586
12-05-12-9216264,1020.368,309.9451,1026.583,279.1586
12-05-12-9386274,1020.034,311.4876,1026.583,279.1586
12-05-12-9546283,1020.244,314.3513,1026.583,279.1586
12-05-12-9716293,1019.85,318.0132,1026.583,279.1586
12-05-12-9876302,1020.085,320.3274,1026.583,279.1586
12-05-13-0056312,1020.609,320.668,1026.583,279.1586
12-05-13-0216322,1020.148,322.3902,1026.583,279.1586
12-05-13-0386331,1022.262,325.8038,1026.583,279.1586
12-05-13-0556341,1025.443,328.3438,1026.583,279.1586
12-05-13-0716350,1025.615,329.8216,1026.583,279.1586
12-05-13-0886360,1026.356,332.4712,1026.583,279.1586
12-05-13-1056370,1027.369,337.8664,1026.583,279.1586
12-05-13-1216379,1027.758,339.004,1026.583,279.1586
12-05-13-1386388,1027.952,341.9194,1026.583,279.1586
12-05-13-1546398,1030.033,341.9296,1026.583,279.1586
12-05-13-1716407,1031.46,343.8228,1026.583,279.1586
12-05-13-1886417,1032.212,345.1997,1026.583,279.1586
12-05-13-2046426,1033.616,345.4666,1026.583,279.1586
12-05-13-2226437,1033.76,345.3531,1026.583,279.1586
12-05-13-2386446,1034.201,344.6704,1026.583,279.1586
12-05-13-2556455,1035.048,344.3552,1026.583,279.1586
12-05-13-2716465,1035.559,345.3816,1026.583,279.1586
12-05-13-2876474,1037.518,344.9798,1026.583,279.1586
12-05-13-3046483,1039.509,345.0435,1026.583,279.1586
12-05-13-3206493,1040.941,345.4771,1026.583,279.1586
12-05-13-3386503,1042.011,344.4564,1026.583,279.1586
12-05-13-3546512,1042.913,343.3232,1026.583,279.1586
12-05-13-3716522,1043.198,344.6326,1026.583,279.1586
12-05-13-3886531,1044.49,344.3425,1026.583,279.1586
12-05-13-4046541,1045.181,344.0063,1026.583,279.1586
12-05-13-4226551,1043.648,345.7402,1026.583,279.1586
12-05-13-4376560,1043.366,345.2737,1026.583,279.1586
12-05-13-4546569,1042.863,345.9134,1026.583,279.1586
12-05-13-4716579,1043.414,345.1187,1026.583,279.1586
12-05-13-4876588,1044.345,344.7809,1026.583,279.1586
12-05-13-5046598,1044.004,345.9894,1026.583,279.1586
12-05-13-5216608,1043.796,342.5689,1026.583,279.1586
12-05-13-5376617,1044.298,342.1027,1026.583,279.1586
