Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (965.1, 423.7)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
14-34-54-6955924,975.0251,462.2683,965.1349,423.7245
14-34-54-7125933,975.6705,460.8317,965.1349,423.7245
14-34-54-7295943,974.6176,464.7794,965.1349,423.7245
14-34-54-7455952,975.0306,463.8028,965.1349,423.7245
14-34-54-7625962,974.7882,462.3646,965.1349,423.7245
14-34-54-7785971,976.5773,461.8163,965.1349,423.7245
14-34-54-7955981,977.9213,460.5049,965.1349,423.7245
14-34-54-8125990,976.3805,459.2308,965.1349,423.7245
14-34-54-8296000,974.8528,459.8187,965.1349,423.7245
14-34-54-8456009,975.5596,456.6935,965.1349,423.7245
14-34-54-8626019,973.7411,452.8483,965.1349,423.7245
14-34-54-8786028,974.9067,453.9683,965.1349,423.7245
14-34-54-8956038,974.0366,456.9012,965.1349,423.7245
14-34-54-9116047,975.2278,456.5596,965.1349,423.7245
14-34-54-9286057,975.8856,453.0508,965.1349,423.7245
14-34-54-9456067,975.2422,453.9519,965.1349,423.7245
14-34-54-9626076,975.6517,456.4374,965.1349,423.7245
14-34-54-9786085,977.0634,458.1931,965.1349,423.7245
14-34-54-9956095,978.8047,458.2444,965.1349,423.7245
14-34-55-0116104,978.0525,456.6343,965.1349,423.7245
14-34-55-0286114,980.275,454.8419,965.1349,423.7245
14-34-55-0446123,981.7703,452.5869,965.1349,423.7245
14-34-55-0626133,982.9976,450.7265,965.1349,423.7245
14-34-55-0786143,983.0607,449.811,965.1349,423.7245
14-34-55-0946152,984.0182,448.8894,965.1349,423.7245
14-34-55-1116161,984.2369,448.8082,965.1349,423.7245
14-34-55-1286171,984.6599,447.4111,965.1349,423.7245
14-34-55-1456181,985.1244,446.6808,965.1349,423.7245
14-34-55-1616190,984.5542,446.0505,965.1349,423.7245
14-34-55-1786200,984.6836,448.6303,965.1349,423.7245
14-34-55-1956210,984.8622,449.4776,965.1349,423.7245
14-34-55-2136220,984.2393,451.5566,965.1349,423.7245
14-34-55-2286228,984.8262,452.0323,965.1349,423.7245
14-34-55-2446238,983.3773,454.6388,965.1349,423.7245
14-34-55-2616247,982.804,456.2252,965.1349,423.7245
14-34-55-2786257,982.405,455.4319,965.1349,423.7245
14-34-55-2946266,980.1907,456.1937,965.1349,423.7245
14-34-55-3116276,978.9054,460.2228,965.1349,423.7245
14-34-55-3286286,978.8759,465.2443,965.1349,423.7245
14-34-55-3446295,977.7482,469.0455,965.1349,423.7245
14-34-55-3616304,978.2167,472.4068,965.1349,423.7245
14-34-55-3776314,974.8398,476.2131,965.1349,423.7245
14-34-55-3956324,973.0865,477.3669,965.1349,423.7245
14-34-55-4116333,971.4029,478.0071,965.1349,423.7245
14-34-55-4286343,971.101,479.7898,965.1349,423.7245
14-34-55-4446352,970.7966,482.9318,965.1349,423.7245
14-34-55-4616362,969.5486,484.3128,965.1349,423.7245
14-34-55-4776371,966.8322,486.5503,965.1349,423.7245
14-34-55-4946381,966.0801,488.6992,965.1349,423.7245
14-34-55-5106390,967.154,491.8823,965.1349,423.7245
14-34-55-5276399,965.1771,492.9598,965.1349,423.7245
14-34-55-5446409,965.5802,493.8567,965.1349,423.7245
14-34-55-5616419,966.4519,495.3631,965.1349,423.7245
14-34-55-5776428,967.0789,495.629,965.1349,423.7245
14-34-55-5946438,966.5961,495.7141,965.1349,423.7245
14-34-55-6116447,966.7716,500.244,965.1349,423.7245
14-34-55-6276457,967.3934,503.0013,965.1349,423.7245
14-34-55-6446466,967.0217,501.8109,965.1349,423.7245
14-34-55-6616476,966.7152,503.1616,965.1349,423.7245
14-34-55-6776485,966.4863,503.5835,965.1349,423.7245
14-34-55-6946495,964.8915,505.1652,965.1349,423.7245
14-34-55-7116505,964.3541,503.5709,965.1349,423.7245
14-34-55-7276514,963.5531,504.0522,965.1349,423.7245
14-34-55-7446524,963.5989,503.0756,965.1349,423.7245
14-34-55-7616533,965.1696,500.8546,965.1349,423.7245
14-34-55-7776542,966.2394,498.3564,965.1349,423.7245
14-34-55-7946552,965.2032,498.0885,965.1349,423.7245
14-34-55-8116562,965.5258,498.3248,965.1349,423.7245
14-34-55-8276571,964.872,496.4992,965.1349,423.7245
14-34-55-8436580,963.4247,497.3828,965.1349,423.7245
14-34-55-8606590,962.8945,497.2504,965.1349,423.7245
14-34-55-8776600,960.7354,497.6151,965.1349,423.7245
14-34-55-8946609,959.0871,498.8577,965.1349,423.7245
14-34-55-9106619,961.3677,501.5082,965.1349,423.7245
14-34-55-9276628,960.2222,503.1592,965.1349,423.7245
14-34-55-9436637,959.7657,504.685,965.1349,423.7245
14-34-55-9606647,959.5067,504.1474,965.1349,423.7245
14-34-55-9776657,961.0827,504.7895,965.1349,423.7245
14-34-55-9946667,961.2822,506.1349,965.1349,423.7245
14-34-56-0106676,961.2433,506.0643,965.1349,423.7245
14-34-56-0276685,961.7255,506.4746,965.1349,423.7245
14-34-56-0446695,960.545,505.3112,965.1349,423.7245
14-34-56-0616705,959.0259,503.3132,965.1349,423.7245
14-34-56-0776714,960.4996,503.7559,965.1349,423.7245
14-34-56-0946724,960.8571,503.797,965.1349,423.7245
14-34-56-1106733,960.5065,500.6709,965.1349,423.7245
14-34-56-1276743,960.3883,499.4133,965.1349,423.7245
14-34-56-1436752,961.3815,497.9906,965.1349,423.7245
14-34-56-1606762,962.1959,495.0655,965.1349,423.7245
14-34-56-1776771,961.3242,495.0557,965.1349,423.7245
14-34-56-1956782,963.2643,493.278,965.1349,423.7245
14-34-56-2106790,962.0477,491.7648,965.1349,423.7245
14-34-56-2276800,963.7276,488.0911,965.1349,423.7245
14-34-56-2446810,962.3629,486.7463,965.1349,423.7245
14-34-56-2606819,962.2714,480.1259,965.1349,423.7245
14-34-56-2766828,963.7238,478.1541,965.1349,423.7245
14-34-56-2936838,963.6541,474.1185,965.1349,423.7245
14-34-56-3106847,963.8894,471.5246,965.1349,423.7245
14-34-56-3266856,964.5946,471.7108,965.1349,423.7245
14-34-56-3436866,966.0789,471.5858,965.1349,423.7245
14-34-56-3606876,964.8945,469.4214,965.1349,423.7245
14-34-56-3766885,965.3292,469.8865,965.1349,423.7245
14-34-56-3946895,965.4528,467.5828,965.1349,423.7245
14-34-56-4106905,963.1876,466.5129,965.1349,423.7245
14-34-56-4266914,963.7204,463.0169,965.1349,423.7245
14-34-56-4436923,963.47,462.4363,965.1349,423.7245
14-34-56-4606933,964.0235,463.5368,965.1349,423.7245
14-34-56-4766942,963.178,464.4102,965.1349,423.7245
14-34-56-4936952,964.5789,464.6649,965.1349,423.7245
14-34-56-5106962,963.6187,467.5272,965.1349,423.7245
14-34-56-5266971,962.2722,467.0892,965.1349,423.7245
14-34-56-5436981,963.8315,466.1425,965.1349,423.7245
14-34-56-5616991,963.8148,465.7679,965.1349,423.7245
14-34-56-5777000,962.544,462.7966,965.1349,423.7245
14-34-56-5937009,962.3799,463.5984,965.1349,423.7245
14-34-56-6107019,962.4662,463.2477,965.1349,423.7245
14-34-56-6277029,962.215,464.0719,965.1349,423.7245
14-34-56-6427037,961.1373,464.1272,965.1349,423.7245
14-34-56-6597047,960.9736,465.515,965.1349,423.7245
14-34-56-6767057,960.6053,463.626,965.1349,423.7245
14-34-56-6927066,960.3349,462.0397,965.1349,423.7245
14-34-56-7097076,960.4307,459.8013,965.1349,423.7245
14-34-56-7267085,958.8089,458.473,965.1349,423.7245
14-34-56-7427094,956.6802,458.1206,965.1349,423.7245
14-34-56-7597104,958.014,457.5884,965.1349,423.7245
14-34-56-7757113,957.3467,456.7559,965.1349,423.7245
14-34-56-7927123,958.0533,456.1055,965.1349,423.7245
14-34-56-8097133,959.8397,453.1119,965.1349,423.7245
14-34-56-8257142,956.1339,453.8011,965.1349,423.7245
14-34-56-8427152,955.7383,452.5199,965.1349,423.7245
14-34-56-8597161,956.2231,452.3143,965.1349,423.7245
14-34-56-8767171,955.9396,453.0927,965.1349,423.7245
14-34-56-8937181,955.3466,452.7168,965.1349,423.7245
14-34-56-9097190,954.0161,452.0602,965.1349,423.7245
14-34-56-9267200,954.1563,453.3725,965.1349,423.7245
14-34-56-9437209,952.733,449.522,965.1349,423.7245
14-34-56-9597219,952.4825,451.8026,965.1349,423.7245
14-34-56-9757228,951.0631,451.9786,965.1349,423.7245
14-34-56-9937238,950.6538,452.8601,965.1349,423.7245
14-34-57-0097247,951.2359,451.9045,965.1349,423.7245
14-34-57-0257256,954.5457,452.3342,965.1349,423.7245
14-34-57-0427266,957.5294,453.5428,965.1349,423.7245
14-34-57-0607276,958.7143,451.8252,965.1349,423.7245
14-34-57-0767285,959.3094,451.072,965.1349,423.7245
14-34-57-0927295,958.8766,451.393,965.1349,423.7245
14-34-57-1097304,957.7988,458.4064,965.1349,423.7245
14-34-57-1257314,901.694,650.2936,965.1349,423.7245
14-34-57-1427323,886.5632,623.793,965.1349,423.7245
