Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1315.2, 466.6)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
14-37-22-7460604,1942.839,172.7364,1315.214,466.6464
14-37-22-7530608,1942.839,172.7364,1315.214,466.6464
14-37-22-7730619,1942.839,172.7364,1315.214,466.6464
14-37-22-7910629,1942.839,172.7364,1315.214,466.6464
14-37-22-8050637,1942.839,172.7364,1315.214,466.6464
14-37-22-8290651,1942.839,172.7364,1315.214,466.6464
14-37-22-8440660,331.7531,895.8016,1315.214,466.6464
14-37-22-8580668,505.7429,779.7621,1315.214,466.6464
14-37-22-8700674,596.3157,731.3631,1315.214,466.6464
14-37-22-8870684,646.1266,714.8907,1315.214,466.6464
14-37-22-9040694,843.3846,648.5523,1315.214,466.6464
14-37-22-9200703,855.4863,646.1186,1315.214,466.6464
14-37-22-9390714,870.7534,665.6377,1315.214,466.6464
14-37-22-9540723,867.6577,676.1201,1315.214,466.6464
14-37-22-9700732,869.096,678.6036,1315.214,466.6464
14-37-22-9870741,860.1647,674.8743,1315.214,466.6464
14-37-23-0040751,864.7338,682.7206,1315.214,466.6464
14-37-23-0200760,862.0163,685.7681,1315.214,466.6464
14-37-23-0370770,866.2875,684.7137,1315.214,466.6464
14-37-23-0540780,865.0383,683.8486,1315.214,466.6464
14-37-23-0700789,866.1765,683.96,1315.214,466.6464
14-37-23-0860798,862.7139,682.895,1315.214,466.6464
14-37-23-1030808,862.6516,685.7252,1315.214,466.6464
14-37-23-1200817,861.8039,685.2662,1315.214,466.6464
14-37-23-1360827,857.9749,686.2629,1315.214,466.6464
14-37-23-1530836,855.6768,687.4346,1315.214,466.6464
14-37-23-1690846,852.5181,690.4294,1315.214,466.6464
14-37-23-1860855,852.3123,688.6722,1315.214,466.6464
14-37-23-2030865,850.3173,692.3158,1315.214,466.6464
14-37-23-2200875,849.6992,691.6191,1315.214,466.6464
14-37-23-2370884,845.7446,692.5498,1315.214,466.6464
14-37-23-2530894,846.5447,692.8837,1315.214,466.6464
14-37-23-2700903,847.4698,694.2263,1315.214,466.6464
14-37-23-2860912,846.0265,693.2351,1315.214,466.6464
14-37-23-3030922,843.5556,691.3403,1315.214,466.6464
14-37-23-3200932,844.8188,687.6001,1315.214,466.6464
14-37-23-3360941,845.3127,686.2776,1315.214,466.6464
14-37-23-3540951,845.483,682.9871,1315.214,466.6464
14-37-23-3700960,842.7599,684.2083,1315.214,466.6464
14-37-23-3870970,842.5927,681.4808,1315.214,466.6464
14-37-23-4040980,843.2486,683.3417,1315.214,466.6464
14-37-23-4190989,843.7217,682.6187,1315.214,466.6464
14-37-23-4360998,844.4889,684.3698,1315.214,466.6464
14-37-23-4531008,843.9236,683.5791,1315.214,466.6464
14-37-23-4691017,841.1823,684.1766,1315.214,466.6464
14-37-23-4871027,838.6675,686.562,1315.214,466.6464
14-37-23-5031037,837.9155,690.6329,1315.214,466.6464
14-37-23-5191046,838.3461,690.6689,1315.214,466.6464
14-37-23-5361055,836.8928,692.1761,1315.214,466.6464
14-37-23-5531065,835.4279,692.3766,1315.214,466.6464
14-37-23-5701075,836.6861,694.666,1315.214,466.6464
14-37-23-5861084,835.6896,696.4456,1315.214,466.6464
14-37-23-6031094,833.3651,696.2103,1315.214,466.6464
14-37-23-6191103,831.6028,694.4579,1315.214,466.6464
14-37-23-6361113,830.5718,693.4741,1315.214,466.6464
14-37-23-6531122,829.6043,694.2034,1315.214,466.6464
14-37-23-6701132,829.411,693.9736,1315.214,466.6464
14-37-23-6861141,829.4401,693.8994,1315.214,466.6464
14-37-23-7031151,831.1011,692.5392,1315.214,466.6464
14-37-23-7191160,828.32,694.3934,1315.214,466.6464
14-37-23-7361170,826.788,697.387,1315.214,466.6464
14-37-23-7521179,826.4531,697.7402,1315.214,466.6464
14-37-23-7691189,825.6478,696.3925,1315.214,466.6464
14-37-23-7861198,824.7461,695.8512,1315.214,466.6464
14-37-23-8021208,823.0151,694.0234,1315.214,466.6464
14-37-23-8191217,822.1503,693.7921,1315.214,466.6464
14-37-23-8351226,821.8263,695.3292,1315.214,466.6464
14-37-23-8521236,821.827,696.8174,1315.214,466.6464
14-37-23-8691246,821.0992,698.8672,1315.214,466.6464
14-37-23-8861256,821.0042,699.0634,1315.214,466.6464
14-37-23-9031265,821.0533,701.4886,1315.214,466.6464
14-37-23-9211276,821.7911,704.4592,1315.214,466.6464
14-37-23-9361284,823.5345,702.6215,1315.214,466.6464
14-37-23-9521293,824.4297,703.8497,1315.214,466.6464
14-37-23-9691303,822.6018,705.263,1315.214,466.6464
14-37-23-9851312,821.1517,705.677,1315.214,466.6464
14-37-24-0021322,819.8674,704.9223,1315.214,466.6464
14-37-24-0191332,821.8937,708.1343,1315.214,466.6464
14-37-24-0361341,821.3292,708.9371,1315.214,466.6464
14-37-24-0521351,821.9977,709.4792,1315.214,466.6464
14-37-24-0701361,822.758,711.5658,1315.214,466.6464
14-37-24-0851369,823.4009,712.7787,1315.214,466.6464
14-37-24-1021379,823.116,711.7404,1315.214,466.6464
14-37-24-1191389,823.4185,710.7881,1315.214,466.6464
14-37-24-1351398,822.697,711.7853,1315.214,466.6464
14-37-24-1521408,821.9681,714.1127,1315.214,466.6464
14-37-24-1691418,821.4059,715.7854,1315.214,466.6464
14-37-24-1851427,822.3417,717.0624,1315.214,466.6464
14-37-24-2021436,821.7977,720.6859,1315.214,466.6464
14-37-24-2191446,822.5172,723.407,1315.214,466.6464
14-37-24-2361456,823.5199,725.3544,1315.214,466.6464
14-37-24-2521465,825.0754,727.9825,1315.214,466.6464
14-37-24-2691475,825.0991,728.5775,1315.214,466.6464
14-37-24-2851484,824.5311,728.4417,1315.214,466.6464
14-37-24-3021494,826.7813,729.7289,1315.214,466.6464
14-37-24-3181503,827.4969,731.9336,1315.214,466.6464
14-37-24-3351512,825.6431,733.4076,1315.214,466.6464
14-37-24-3521522,825.9202,731.9684,1315.214,466.6464
14-37-24-3681531,824.0143,730.8152,1315.214,466.6464
14-37-24-3851541,825.0997,729.9786,1315.214,466.6464
14-37-24-4021551,824.7261,726.67,1315.214,466.6464
14-37-24-4181560,823.6908,722.465,1315.214,466.6464
14-37-24-4351570,823.6627,718.8694,1315.214,466.6464
14-37-24-4521579,821.7082,718.1201,1315.214,466.6464
14-37-24-4681589,820.6974,717.1056,1315.214,466.6464
14-37-24-4851598,820.2478,714.7137,1315.214,466.6464
14-37-24-5021608,819.6613,716.2793,1315.214,466.6464
14-37-24-5181617,819.5625,715.6754,1315.214,466.6464
14-37-24-5351627,821.1199,715.5859,1315.214,466.6464
14-37-24-5521637,820.1966,714.9727,1315.214,466.6464
14-37-24-5691646,821.1688,714.7029,1315.214,466.6464
14-37-24-5851655,821.8388,713.2023,1315.214,466.6464
14-37-24-6021665,821.5886,714.7487,1315.214,466.6464
14-37-24-6191675,821.7877,715.8188,1315.214,466.6464
14-37-24-6351684,821.3259,714.7461,1315.214,466.6464
14-37-24-6521694,821.4462,713.145,1315.214,466.6464
14-37-24-6681703,821.8486,709.643,1315.214,466.6464
14-37-24-6841712,821.3425,708.813,1315.214,466.6464
14-37-24-7011722,820.0401,703.9565,1315.214,466.6464
14-37-24-7181732,818.2124,701.1323,1315.214,466.6464
14-37-24-7351741,816.3911,698.0082,1315.214,466.6464
