Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (725.6, 735.1)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
09-55-41-8803184,722.0477,744.4864,725.6354,735.1027
09-55-41-8973193,722.9222,745.413,725.6354,735.1027
09-55-41-9143203,724.7825,746.0083,725.6354,735.1027
09-55-41-9303212,722.8376,747.2335,725.6354,735.1027
09-55-41-9473222,724.1823,751.2902,725.6354,735.1027
09-55-41-9633231,724.9355,750.2275,725.6354,735.1027
09-55-41-9803241,724.1357,749.0242,725.6354,735.1027
09-55-41-9973251,724.2104,744.8614,725.6354,735.1027
09-55-42-0133260,724.271,742.069,725.6354,735.1027
09-55-42-0303269,724.7449,742.3934,725.6354,735.1027
09-55-42-0473279,724.3516,740.8724,725.6354,735.1027
09-55-42-0643289,723.5211,739.6019,725.6354,735.1027
09-55-42-0813299,722.3589,737.2379,725.6354,735.1027
09-55-42-0973308,722.4896,738.489,725.6354,735.1027
09-55-42-1143317,723.7672,738.478,725.6354,735.1027
09-55-42-1303327,723.9266,738.7681,725.6354,735.1027
09-55-42-1463336,723.9504,738.8172,725.6354,735.1027
09-55-42-1633345,722.6247,735.7834,725.6354,735.1027
09-55-42-1793355,721.9069,733.8094,725.6354,735.1027
09-55-42-1963364,721.1283,732.1904,725.6354,735.1027
09-55-42-2133374,720.3613,734.9111,725.6354,735.1027
09-55-42-2303384,717.9802,733.8039,725.6354,735.1027
09-55-42-2463393,719.1959,733.8505,725.6354,735.1027
09-55-42-2633403,717.9679,736.9289,725.6354,735.1027
09-55-42-2803412,717.4783,741.9325,725.6354,735.1027
09-55-42-2973422,717.0201,743.1421,725.6354,735.1027
09-55-42-3133431,717.5754,742.5103,725.6354,735.1027
09-55-42-3303441,717.7512,745.2611,725.6354,735.1027
09-55-42-3473451,716.4874,745.7212,725.6354,735.1027
09-55-42-3633460,714.5567,746.0143,725.6354,735.1027
09-55-42-3803470,713.113,747.845,725.6354,735.1027
09-55-42-3963479,712.8912,745.8333,725.6354,735.1027
09-55-42-4133488,711.7744,746.3988,725.6354,735.1027
09-55-42-4293498,711.3599,747.674,725.6354,735.1027
09-55-42-4463507,711.0789,749.4393,725.6354,735.1027
09-55-42-4633517,710.7709,751.5186,725.6354,735.1027
09-55-42-4793526,712.2967,754.4445,725.6354,735.1027
09-55-42-4963536,712.6583,756.9047,725.6354,735.1027
09-55-42-5133546,711.9072,759.319,725.6354,735.1027
09-55-42-5293555,711.5594,761.5012,725.6354,735.1027
09-55-42-5463565,713.6227,761.9691,725.6354,735.1027
09-55-42-5633574,715.4861,762.2075,725.6354,735.1027
09-55-42-5803584,716.4263,764.3234,725.6354,735.1027
09-55-42-5963593,717.21,765.4618,725.6354,735.1027
09-55-42-6133603,719.8099,766.0416,725.6354,735.1027
09-55-42-6303613,720.0576,768.036,725.6354,735.1027
09-55-42-6463622,721.8104,770.5677,725.6354,735.1027
09-55-42-6623631,723.387,774.9317,725.6354,735.1027
09-55-42-6793641,724.2804,778.7731,725.6354,735.1027
09-55-42-6963650,725.1077,781.661,725.6354,735.1027
09-55-42-7123660,727.1965,781.8308,725.6354,735.1027
09-55-42-7313670,727.5554,782.4715,725.6354,735.1027
09-55-42-7463679,727.9612,785.675,725.6354,735.1027
09-55-42-7623688,728.513,786.34,725.6354,735.1027
09-55-42-7793698,728.8348,786.4028,725.6354,735.1027
09-55-42-7963708,728.5287,788.1594,725.6354,735.1027
09-55-42-8133717,728.9672,787.7172,725.6354,735.1027
09-55-42-8293726,728.1066,787.6886,725.6354,735.1027
09-55-42-8463736,726.6019,786.865,725.6354,735.1027
09-55-42-8623745,723.3895,785.8827,725.6354,735.1027
09-55-42-8793755,721.9316,785.7202,725.6354,735.1027
09-55-42-8963765,719.9178,786.4937,725.6354,735.1027
09-55-42-9123774,716.9623,786.403,725.6354,735.1027
09-55-42-9293784,715.3463,784.9943,725.6354,735.1027
09-55-42-9453793,713.8346,786.0536,725.6354,735.1027
09-55-42-9623803,712.4543,782.9917,725.6354,735.1027
09-55-42-9793812,710.0228,781.2371,725.6354,735.1027
09-55-42-9953821,709.5608,779.5566,725.6354,735.1027
09-55-43-0123831,706.8487,780.5427,725.6354,735.1027
09-55-43-0293841,706.7397,778.7334,725.6354,735.1027
09-55-43-0453850,704.4265,778.4897,725.6354,735.1027
09-55-43-0623860,702.8219,777.1547,725.6354,735.1027
09-55-43-0803870,702.5931,774.9915,725.6354,735.1027
09-55-43-0963879,703.3267,775.5757,725.6354,735.1027
09-55-43-1133889,702.3127,774.22,725.6354,735.1027
09-55-43-1293898,703.6671,772.5802,725.6354,735.1027
09-55-43-1463908,704.4221,773.8946,725.6354,735.1027
09-55-43-1623917,703.3083,774.0029,725.6354,735.1027
09-55-43-1783926,703.1115,773.5431,725.6354,735.1027
09-55-43-1953936,701.147,774.6105,725.6354,735.1027
09-55-43-2123946,703.4409,773.8267,725.6354,735.1027
09-55-43-2283955,704.8698,775.0404,725.6354,735.1027
09-55-43-2463965,709.1083,775.1578,725.6354,735.1027
09-55-43-2623974,713.9219,776.566,725.6354,735.1027
09-55-43-2783983,719.3372,777.7702,725.6354,735.1027
09-55-43-2963994,722.7546,780.2195,725.6354,735.1027
09-55-43-3124003,724.4337,783.5081,725.6354,735.1027
09-55-43-3294012,726.6872,785.5404,725.6354,735.1027
09-55-43-3454022,728.8011,788.8073,725.6354,735.1027
09-55-43-3624031,731.3019,791.9495,725.6354,735.1027
09-55-43-3794041,733.3326,794.1046,725.6354,735.1027
09-55-43-3954050,735.303,796.9607,725.6354,735.1027
09-55-43-4124060,738.4898,799.5416,725.6354,735.1027
09-55-43-4284069,742.9014,801.1111,725.6354,735.1027
09-55-43-4454079,748.6585,800.8292,725.6354,735.1027
09-55-43-4614088,753.7888,804.4034,725.6354,735.1027
09-55-43-4784098,759.5117,805.4551,725.6354,735.1027
09-55-43-4954107,765.6978,808.678,725.6354,735.1027
09-55-43-5114117,771.0649,810.1782,725.6354,735.1027
09-55-43-5284126,778.3616,811.4947,725.6354,735.1027
09-55-43-5454136,784.5547,812.8408,725.6354,735.1027
09-55-43-5624146,791.1627,814.6053,725.6354,735.1027
09-55-43-5794155,797.5045,815.7406,725.6354,735.1027
09-55-43-5954165,802.714,816.9799,725.6354,735.1027
09-55-43-6124174,809.8525,819.1282,725.6354,735.1027
09-55-43-6284183,814.101,820.5798,725.6354,735.1027
09-55-43-6454193,813.1351,822.3269,725.6354,735.1027
09-55-43-6614202,810.9655,822.0998,725.6354,735.1027
09-55-43-6784212,807.6285,820.7677,725.6354,735.1027
09-55-43-6954222,803.0099,820.4593,725.6354,735.1027
09-55-43-7134232,798.8863,820.3456,725.6354,735.1027
09-55-43-7284241,793.1187,820.075,725.6354,735.1027
09-55-43-7454250,790.5425,818.0455,725.6354,735.1027
09-55-43-7614260,787.1395,817.4604,725.6354,735.1027
09-55-43-7784269,779.932,818.0078,725.6354,735.1027
09-55-43-7954279,775.488,817.7695,725.6354,735.1027
09-55-43-8114288,772.6346,816.766,725.6354,735.1027
09-55-43-8284298,770.1372,813.4277,725.6354,735.1027
09-55-43-8454308,766.2724,810.7236,725.6354,735.1027
09-55-43-8614317,762.1169,808.7424,725.6354,735.1027
09-55-43-8784326,756.834,805.0121,725.6354,735.1027
09-55-43-8954336,750.9847,801.3015,725.6354,735.1027
09-55-43-9124346,745.035,800.7443,725.6354,735.1027
09-55-43-9284355,740.313,801.465,725.6354,735.1027
09-55-43-9444364,734.4154,801.7261,725.6354,735.1027
09-55-43-9614374,731.3707,804.2804,725.6354,735.1027
09-55-43-9784384,728.3929,802.976,725.6354,735.1027
09-55-43-9944393,724.7401,800.9952,725.6354,735.1027
09-55-44-0114403,721.769,803.473,725.6354,735.1027
09-55-44-0274412,716.7598,801.4717,725.6354,735.1027
09-55-44-0454422,713.2538,802.7054,725.6354,735.1027
09-55-44-0614431,712.3177,802.7195,725.6354,735.1027
09-55-44-0784441,710.9025,802.6746,725.6354,735.1027
09-55-44-0944450,709.686,802.7961,725.6354,735.1027
09-55-44-1114460,708.3917,802.5172,725.6354,735.1027
09-55-44-1274469,705.8219,801.4882,725.6354,735.1027
09-55-44-1444479,706.3678,800.3796,725.6354,735.1027
09-55-44-1614488,707.6963,795.3733,725.6354,735.1027
09-55-44-1784498,709.8594,793.7754,725.6354,735.1027
09-55-44-1944507,711.1935,792.7921,725.6354,735.1027
09-55-44-2104516,712.9134,792.1342,725.6354,735.1027
09-55-44-2284527,711.2578,792.0698,725.6354,735.1027
09-55-44-2444536,711.152,792.4786,725.6354,735.1027
09-55-44-2604545,711.9684,791.4738,725.6354,735.1027
09-55-44-2774555,712.2429,792.8444,725.6354,735.1027
09-55-44-2944564,712.2556,793.2054,725.6354,735.1027
09-55-44-3104574,713.0807,793.3538,725.6354,735.1027
09-55-44-3274583,714.3088,791.6962,725.6354,735.1027
09-55-44-3444593,715.2872,792.0177,725.6354,735.1027
09-55-44-3604602,716.5052,789.3358,725.6354,735.1027
09-55-44-3774612,719.1118,791.8387,725.6354,735.1027
09-55-44-3944622,719.4389,792.4783,725.6354,735.1027
09-55-44-4114631,722.8685,794.0855,725.6354,735.1027
09-55-44-4274641,722.2076,794.985,725.6354,735.1027
09-55-44-4444650,721.3575,796.6635,725.6354,735.1027
09-55-44-4604659,722.0439,795.7794,725.6354,735.1027
09-55-44-4774669,723.0302,795.6309,725.6354,735.1027
09-55-44-4934678,724.1422,796.3618,725.6354,735.1027
09-55-44-5104688,726.9789,796.077,725.6354,735.1027
09-55-44-5274698,727.7621,796.5846,725.6354,735.1027
09-55-44-5434707,727.8881,795.9866,725.6354,735.1027
09-55-44-5604717,728.8436,795.7853,725.6354,735.1027
09-55-44-5774726,729.3781,794.8138,725.6354,735.1027
09-55-44-5934735,729.7621,796.9642,725.6354,735.1027
09-55-44-6104745,728.9521,796.826,725.6354,735.1027
09-55-44-6274755,729.4014,795.6763,725.6354,735.1027
09-55-44-6434764,731.6445,796.5485,725.6354,735.1027
09-55-44-6604774,730.5667,797.041,725.6354,735.1027
09-55-44-6774784,731.6638,795.3596,725.6354,735.1027
09-55-44-6964794,733.9642,795.709,725.6354,735.1027
09-55-44-7104802,740.8951,790.0068,725.6354,735.1027
09-55-44-7274812,746.1656,787.447,725.6354,735.1027
09-55-44-7444822,754.5109,784.4979,725.6354,735.1027
09-55-44-7604831,763.8891,779.8832,725.6354,735.1027
09-55-44-7774841,770.0861,775.9084,725.6354,735.1027
09-55-44-7934850,777.2145,767.963,725.6354,735.1027
09-55-44-8104860,784.4106,764.197,725.6354,735.1027
09-55-44-8274869,790.8303,758.3647,725.6354,735.1027
09-55-44-8434878,799.0612,753.924,725.6354,735.1027
09-55-44-8604888,805.0335,750.3114,725.6354,735.1027
09-55-44-8764897,809.3616,746.3823,725.6354,735.1027
09-55-44-8934907,814.186,743.9666,725.6354,735.1027
09-55-44-9104917,816.9994,742.7448,725.6354,735.1027
09-55-44-9274927,821.1622,741.3577,725.6354,735.1027
09-55-44-9434936,825.0626,739.935,725.6354,735.1027
09-55-44-9594945,827.9339,741.4988,725.6354,735.1027
09-55-44-9764955,830.5884,738.8051,725.6354,735.1027
09-55-44-9934964,834.9754,736.4121,725.6354,735.1027
09-55-45-0104974,837.5568,732.8087,725.6354,735.1027
09-55-45-0274984,840.3661,729.8051,725.6354,735.1027
09-55-45-0434993,844.147,727.2017,725.6354,735.1027
09-55-45-0605003,847.1156,722.3356,725.6354,735.1027
09-55-45-0775012,848.6995,723.4916,725.6354,735.1027
09-55-45-0935021,849.4219,720.9525,725.6354,735.1027
09-55-45-1105031,850.046,720.5618,725.6354,735.1027
09-55-45-1265040,851.4374,718.5286,725.6354,735.1027
09-55-45-1435050,851.8376,718.9784,725.6354,735.1027
09-55-45-1605060,853.5327,720.8319,725.6354,735.1027
09-55-45-1765069,854.9538,721.4725,725.6354,735.1027
09-55-45-1935079,856.7064,723.1559,725.6354,735.1027
09-55-45-2105088,856.9182,721.8934,725.6354,735.1027
09-55-45-2265098,858.3551,722.0457,725.6354,735.1027
09-55-45-2435107,858.2621,722.6313,725.6354,735.1027
09-55-45-2595116,857.6622,723.8062,725.6354,735.1027
09-55-45-2765126,856.6713,720.4778,725.6354,735.1027
09-55-45-2935136,856.0991,719.711,725.6354,735.1027
09-55-45-3095145,856.1558,723.965,725.6354,735.1027
09-55-45-3265155,854.3562,720.3027,725.6354,735.1027
09-55-45-3435164,850.9683,717.1101,725.6354,735.1027
09-55-45-3595174,851.4877,720.0087,725.6354,735.1027
09-55-45-3765183,849.1938,717.6714,725.6354,735.1027
09-55-45-3935193,850.0015,711.7122,725.6354,735.1027
09-55-45-4105203,850.3418,707.1889,725.6354,735.1027
09-55-45-4265212,849.2988,703.4037,725.6354,735.1027
09-55-45-4425221,848.9744,698.6904,725.6354,735.1027
09-55-45-4605231,849.7925,695.0637,725.6354,735.1027
09-55-45-4765241,847.6437,692.3047,725.6354,735.1027
09-55-45-4935250,846.2617,689.2476,725.6354,735.1027
09-55-45-5085259,846.2617,689.2476,725.6354,735.1027
09-55-45-5295271,846.2617,689.2476,725.6354,735.1027
09-55-45-5475281,846.2617,689.2476,725.6354,735.1027
09-55-45-5645291,846.2617,689.2476,725.6354,735.1027
09-55-45-5805300,846.2617,689.2476,725.6354,735.1027
09-55-45-5975310,846.2617,689.2476,725.6354,735.1027
09-55-45-6155320,847.1331,684.7704,725.6354,735.1027
09-55-49-6227612,980.9116,767.4463,994.2841,783.6579
09-55-49-6387621,983.098,768.5457,994.2841,783.6579
09-55-49-6557631,984.3813,770.2621,994.2841,783.6579
09-55-49-6727641,985.2253,770.4294,994.2841,783.6579
09-55-49-6887650,989.6089,770.0793,994.2841,783.6579
09-55-49-7057660,988.7451,769.503,994.2841,783.6579
09-55-49-7227669,987.9471,771.8297,994.2841,783.6579
09-55-49-7387678,985.0471,774.3245,994.2841,783.6579
09-55-49-7557688,985.0911,772.6923,994.2841,783.6579
09-55-49-7717697,984.2672,769.2006,994.2841,783.6579
09-55-49-7887707,981.5845,768.1171,994.2841,783.6579
09-55-49-8057717,981.7888,770.5227,994.2841,783.6579
09-55-49-8227726,982.5933,774.1548,994.2841,783.6579
09-55-49-8397736,980.7661,774.313,994.2841,783.6579
09-55-49-8557745,979.3419,773.3499,994.2841,783.6579
09-55-49-8727755,979.7922,776.0734,994.2841,783.6579
09-55-49-8887764,980.4852,777.5125,994.2841,783.6579
09-55-49-9057774,978.7328,779.016,994.2841,783.6579
09-55-49-9217783,978.4393,781.3699,994.2841,783.6579
09-55-49-9387793,978.6178,784.3033,994.2841,783.6579
09-55-49-9547802,977.0154,784.2355,994.2841,783.6579
09-55-49-9717812,976.8407,784.0342,994.2841,783.6579
09-55-49-9887821,977.2516,782.6245,994.2841,783.6579
