Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1127.4, 697.0)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
16-06-20-4053570,1136.048,663.7299,1127.378,696.9974
16-06-20-4223580,1135.677,664.4497,1127.378,696.9974
16-06-20-4393590,1136.367,664.1899,1127.378,696.9974
16-06-20-4553599,1136.803,665.8813,1127.378,696.9974
16-06-20-4723608,1137.372,666.3256,1127.378,696.9974
16-06-20-4893618,1139.507,666.1456,1127.378,696.9974
16-06-20-5053627,1140.363,666.4786,1127.378,696.9974
16-06-20-5223637,1140.582,665.7039,1127.378,696.9974
16-06-20-5393647,1140.336,667.1395,1127.378,696.9974
16-06-20-5553656,1139.674,668.459,1127.378,696.9974
16-06-20-5723666,1138.908,667.7089,1127.378,696.9974
16-06-20-5883675,1138.76,667.1482,1127.378,696.9974
16-06-20-6053684,1137.773,666.9305,1127.378,696.9974
16-06-20-6223694,1136.678,666.0909,1127.378,696.9974
16-06-20-6383703,1134.646,666.5858,1127.378,696.9974
16-06-20-6553713,1134.043,667.4719,1127.378,696.9974
16-06-20-6713722,1133.691,668.3318,1127.378,696.9974
16-06-20-6883732,1134.205,668.8385,1127.378,696.9974
16-06-20-7053742,1133.376,669.6292,1127.378,696.9974
16-06-20-7223751,1132.691,670.666,1127.378,696.9974
16-06-20-7383761,1132.028,672.3993,1127.378,696.9974
16-06-20-7553770,1132.413,673.325,1127.378,696.9974
16-06-20-7723780,1133.768,673.3688,1127.378,696.9974
16-06-20-7883789,1135.256,673.6849,1127.378,696.9974
16-06-20-8053799,1136.223,675.2953,1127.378,696.9974
16-06-20-8223809,1136.427,675.3121,1127.378,696.9974
16-06-20-8383818,1136.151,675.6002,1127.378,696.9974
16-06-20-8553827,1137.996,675.2168,1127.378,696.9974
16-06-20-8713837,1138.267,676.421,1127.378,696.9974
16-06-20-8883846,1137.908,678.0804,1127.378,696.9974
16-06-20-9053856,1137.749,679.4749,1127.378,696.9974
16-06-20-9213865,1139.827,679.9352,1127.378,696.9974
16-06-20-9383875,1139.991,679.3611,1127.378,696.9974
16-06-20-9543884,1139.76,678.6466,1127.378,696.9974
16-06-20-9723894,1138.213,678.5739,1127.378,696.9974
16-06-20-9893904,1136.778,678.2064,1127.378,696.9974
16-06-21-0043913,1135.891,678.2404,1127.378,696.9974
16-06-21-0213922,1135.567,679.548,1127.378,696.9974
16-06-21-0383932,1134.796,679.1108,1127.378,696.9974
16-06-21-0553942,1135.38,681.1299,1127.378,696.9974
16-06-21-0713951,1136.196,683.1206,1127.378,696.9974
16-06-21-0883961,1136.307,684.08,1127.378,696.9974
16-06-21-1053970,1136.971,684.4326,1127.378,696.9974
16-06-21-1213980,1137.906,684.4187,1127.378,696.9974
16-06-21-1383989,1137.887,684.6016,1127.378,696.9974
16-06-21-1553999,1137.83,685.5925,1127.378,696.9974
16-06-21-1714008,1138.064,686.019,1127.378,696.9974
16-06-21-1874017,1139.21,687.4176,1127.378,696.9974
16-06-21-2044027,1138.845,688.8607,1127.378,696.9974
16-06-21-2214037,1138.418,688.7734,1127.378,696.9974
16-06-21-2374046,1138.802,689.2137,1127.378,696.9974
16-06-21-2544056,1138.82,688.9709,1127.378,696.9974
16-06-21-2714065,1138.973,688.4024,1127.378,696.9974
16-06-21-2884075,1138.961,689.1285,1127.378,696.9974
16-06-21-3044084,1139.263,688.0975,1127.378,696.9974
