Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (719.0, 382.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-16-40-0262220,696.4922,437.1719
16-16-40-1583910,696.4922,437.1719
16-16-40-3121080,696.4922,437.1719
16-16-40-4703300,696.4922,437.1719
16-16-40-6281480,696.4922,437.1719
16-16-40-7704890,696.4922,437.1719
16-16-40-9306360,696.4922,437.1719
16-16-41-0916950,696.4922,437.1719
16-16-41-2508270,696.4922,437.1719
16-16-41-4024590,696.4922,437.1719
16-16-41-5463310,696.4922,437.1719
16-16-41-7066190,696.4922,437.1719
16-16-41-8707400,696.4922,437.1719
16-16-42-0321090,696.4922,437.1719
16-16-42-1866280,696.4922,437.1719
16-16-42-3341070,696.4922,437.1719
16-16-42-4824460,696.4922,437.1719
16-16-42-6262090,696.4922,437.1719
16-16-42-7781790,696.4922,437.1719
16-16-42-9261320,696.4922,437.1719
16-16-43-0704430,696.4922,437.1719
16-16-43-2344480,696.4922,437.1719
16-16-43-3985570,696.4922,437.1719
16-16-43-5506100,696.4922,437.1719
16-16-43-7062550,696.4922,437.1719
16-16-43-8619780,696.4922,437.1719
16-16-44-0225130,696.4922,437.1719
16-16-44-1825500,696.4922,437.1719
16-16-44-3339440,696.4922,437.1719
16-16-44-4943640,696.4922,437.1719
16-16-44-6459260,696.4922,437.1719
16-16-44-7784360,696.4922,437.1719
16-16-44-9384580,696.4922,437.1719
16-16-45-0988820,696.4922,437.1719
16-16-45-2581690,696.4922,437.1719
16-16-45-4103560,696.4922,437.1719
16-16-45-5745390,696.4922,437.1719
16-16-45-7382600,696.4922,437.1719
16-16-45-8979470,696.4922,437.1719
16-16-46-0665270,696.4922,437.1719
16-16-46-2222660,696.4922,437.1719
16-16-46-3779610,696.4922,437.1719
16-16-46-5420100,696.4922,437.1719
16-16-46-6743330,696.4922,437.1719
16-16-46-8348770,696.4922,437.1719
16-16-46-9944570,696.4922,437.1719
16-16-47-1584570,696.4922,437.1719
16-16-47-3102260,696.4922,437.1719
16-16-47-4624200,696.4922,437.1719
16-16-47-6264990,696.4922,437.1719
16-16-47-7901860,696.4922,437.1719
16-16-47-9315630,696.4922,437.1719
16-16-48-0863280,696.4922,437.1719
16-16-48-2305240,696.4922,437.1719
16-16-48-3865040,696.4922,437.1719
16-16-48-5338640,696.4922,437.1719
16-16-48-6980730,696.4922,437.1719
16-16-48-8422050,696.4922,437.1719
16-16-49-0031280,696.4922,437.1719
16-16-49-1462880,696.4922,437.1719
16-16-49-3032660,696.4922,437.1719
16-16-49-4620860,696.4922,437.1719
16-16-49-6262490,696.4922,437.1719
16-16-49-7939850,696.4922,437.1719
16-16-49-9579390,696.4922,437.1719
16-16-50-1104020,696.4922,437.1719
16-16-50-2661530,696.4922,437.1719
16-16-50-4303140,696.4922,437.1719
16-16-50-5584080,696.4922,437.1719
