Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (703.5, 384.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-18-56-4134240,685.9141,352.8281
16-18-56-5476540,685.9141,352.8281
16-18-56-6876410,685.9141,352.8281
16-18-56-8355860,685.9141,352.8281
16-18-56-9956640,685.9141,352.8281
16-18-57-1355840,685.9141,352.8281
16-18-57-3038160,685.9141,352.8281
16-18-57-4473690,685.9141,352.8281
16-18-57-5963270,685.9141,352.8281
16-18-57-7472890,685.9141,352.8281
16-18-57-8956410,685.9141,352.8281
16-18-58-0441270,685.9141,352.8281
16-18-58-1871330,685.9141,352.8281
16-18-58-3352770,685.9141,352.8281
16-18-58-4792190,685.9141,352.8281
16-18-58-6193630,685.9141,352.8281
16-18-58-7632530,685.9141,352.8281
16-18-58-9204110,685.9141,352.8281
16-18-59-0757840,685.9141,352.8281
16-18-59-2228890,685.9141,352.8281
16-18-59-3712880,685.9141,352.8281
16-18-59-5186680,685.9141,352.8281
16-18-59-6710350,685.9141,352.8281
16-18-59-8230500,685.9141,352.8281
16-18-59-9952030,685.9141,352.8281
16-19-00-1269590,685.9141,352.8281
16-19-00-2713380,685.9141,352.8281
16-19-00-4271660,685.9141,352.8281
16-19-00-5878350,685.9141,352.8281
16-19-00-7474100,685.9141,352.8281
16-19-00-9128770,685.9141,352.8281
16-19-01-0634430,685.9141,352.8281
16-19-01-2237880,685.9141,352.8281
16-19-01-3867540,685.9141,352.8281
16-19-01-5472120,685.9141,352.8281
16-19-01-7033440,685.9141,352.8281
16-19-01-8315130,685.9141,352.8281
16-19-01-9910410,685.9141,352.8281
16-19-02-1434310,685.9141,352.8281
16-19-02-2953610,685.9141,352.8281
16-19-02-4428750,685.9141,352.8281
16-19-02-6033670,685.9141,352.8281
16-19-02-7634550,685.9141,352.8281
16-19-02-9154700,685.9141,352.8281
16-19-03-0671720,685.9141,352.8281
16-19-03-2128040,685.9141,352.8281
16-19-03-3671550,685.9141,352.8281
16-19-03-5315510,685.9141,352.8281
16-19-03-6827360,685.9141,352.8281
16-19-03-8430740,685.9141,352.8281
16-19-03-9964480,685.9141,352.8281
16-19-04-1470850,685.9141,352.8281
16-19-04-2921590,685.9141,352.8281
16-19-04-4392640,685.9141,352.8281
16-19-04-5832560,685.9141,352.8281
16-19-04-7349050,685.9141,352.8281
16-19-04-8827920,685.9141,352.8281
16-19-05-0307620,685.9141,352.8281
16-19-05-1910130,685.9141,352.8281
16-19-05-3352030,685.9141,352.8281
16-19-05-4831970,685.9141,352.8281
16-19-05-6345790,685.9141,352.8281
16-19-05-7922890,685.9141,352.8281
16-19-05-9423770,685.9141,352.8281
16-19-06-0752590,685.9141,352.8281
16-19-06-2304370,685.9141,352.8281
16-19-06-3828540,685.9141,352.8281
16-19-06-5390420,685.9141,352.8281
16-19-06-6878000,685.9141,352.8281
16-19-06-8467570,685.9141,352.8281
16-19-06-9827190,685.9141,352.8281
16-19-07-1311170,685.9141,352.8281
16-19-07-2875290,685.9141,352.8281
16-19-07-4391350,685.9141,352.8281
16-19-07-5802820,685.9141,352.8281
16-19-07-7267680,685.9141,352.8281
16-19-07-8831250,685.9141,352.8281
16-19-08-0390950,685.9141,352.8281
16-19-08-1828170,685.9141,352.8281
16-19-08-3549990,685.9141,352.8281
16-19-08-5149470,685.9141,352.8281
16-19-08-6784500,685.9141,352.8281
16-19-08-8270880,685.9141,352.8281
16-19-09-0027260,685.9141,352.8281
16-19-09-1463710,685.9141,352.8281
16-19-09-3064500,685.9141,352.8281
16-19-09-4705280,685.9141,352.8281
16-19-09-6235290,685.9141,352.8281
16-19-09-7787690,685.9141,352.8281
16-19-09-9359390,685.9141,352.8281
16-19-10-0744000,685.9141,352.8281
16-19-10-2348740,685.9141,352.8281
16-19-10-3949090,685.9141,352.8281
16-19-10-5545350,685.9141,352.8281
16-19-10-6834330,685.9141,352.8281
16-19-10-8383180,685.9141,352.8281
16-19-11-0109300,685.9141,352.8281
16-19-11-1586370,685.9141,352.8281
16-19-11-3186130,685.9141,352.8281
16-19-11-4705790,685.9141,352.8281
16-19-11-5997130,685.9141,352.8281
16-19-11-7479100,685.9141,352.8281
16-19-11-9106440,685.9141,352.8281
16-19-12-0627990,685.9141,352.8281
16-19-12-2228470,685.9141,352.8281
16-19-12-3503750,685.9141,352.8281
16-19-12-5065240,685.9141,352.8281
16-19-12-6426240,685.9141,352.8281
16-19-12-7946780,685.9141,352.8281
16-19-12-9519260,685.9141,352.8281
16-19-13-1065880,685.9141,352.8281
16-19-13-2543390,685.9141,352.8281
16-19-13-4148570,685.9141,352.8281
16-19-13-5788810,685.9141,352.8281
16-19-13-7323030,685.9141,352.8281
16-19-13-8943840,685.9141,352.8281
16-19-14-0551450,685.9141,352.8281
16-19-14-2106070,685.9141,352.8281
16-19-14-3584180,685.9141,352.8281
16-19-14-4863770,685.9141,352.8281
16-19-14-6229160,685.9141,352.8281
16-19-14-7749060,685.9141,352.8281
16-19-14-9225510,685.9141,352.8281
16-19-15-0622550,685.9141,352.8281
16-19-15-2186160,685.9141,352.8281
16-19-15-3745580,685.9141,352.8281
16-19-15-5020630,685.9141,352.8281
16-19-15-6587190,685.9141,352.8281
16-19-15-8021230,685.9141,352.8281
16-19-15-9347180,685.9141,352.8281
16-19-16-0906710,685.9141,352.8281
16-19-16-2507580,685.9141,352.8281
16-19-16-4142170,685.9141,352.8281
16-19-16-5827400,685.9141,352.8281
16-19-16-7521650,685.9141,352.8281
16-19-16-9066150,685.9141,352.8281
16-19-17-0465300,685.9141,352.8281
16-19-17-2019540,685.9141,352.8281
16-19-17-3387730,685.9141,352.8281
16-19-17-4986130,685.9141,352.8281
16-19-17-6540380,685.9141,352.8281
16-19-17-8060520,685.9141,352.8281
16-19-17-9921300,685.9141,352.8281
16-19-18-1427000,685.9141,352.8281
16-19-18-2986400,685.9141,352.8281
16-19-18-4583600,685.9141,352.8281
16-19-18-6059870,685.9141,352.8281
16-19-18-7425410,685.9141,352.8281
16-19-18-8940590,685.9141,352.8281
16-19-19-0223980,685.9141,352.8281
16-19-19-1757040,685.9141,352.8281
16-19-19-3385720,685.9141,352.8281
16-19-19-4919000,685.9141,352.8281
16-19-19-6378960,685.9141,352.8281
16-19-19-7745190,685.9141,352.8281
16-19-19-9178210,685.9141,352.8281
16-19-20-0458200,685.9141,352.8281
16-19-20-2024260,685.9141,352.8281
16-19-20-3621630,685.9141,352.8281
16-19-20-5146550,685.9141,352.8281
16-19-20-6698480,685.9141,352.8281
16-19-20-8224730,685.9141,352.8281
16-19-20-9743470,685.9141,352.8281
16-19-21-1179740,685.9141,352.8281
16-19-21-2700260,685.9141,352.8281
16-19-21-4277850,685.9141,352.8281
16-19-21-5823760,685.9141,352.8281
16-19-21-7103830,685.9141,352.8281
16-19-21-8703480,685.9141,352.8281
16-19-22-0030430,685.9141,352.8281
16-19-22-1581970,685.9141,352.8281
16-19-22-3069360,685.9141,352.8281
16-19-22-4621750,685.9141,352.8281
16-19-22-6140660,685.9141,352.8281
16-19-22-7508420,685.9141,352.8281
16-19-22-8951340,685.9141,352.8281
16-19-23-0467750,685.9141,352.8281
16-19-23-2023380,685.9141,352.8281
16-19-23-3424570,685.9141,352.8281
16-19-23-4911730,685.9141,352.8281
16-19-23-6503100,685.9141,352.8281
16-19-23-8020610,685.9141,352.8281
16-19-23-9618530,685.9141,352.8281
16-19-24-1062210,685.9141,352.8281
16-19-24-2538870,685.9141,352.8281
16-19-24-3980600,685.9141,352.8281
16-19-24-5536690,685.9141,352.8281
16-19-24-7058830,685.9141,352.8281
16-19-24-8517600,685.9141,352.8281
16-19-24-9935570,685.9141,352.8281
16-19-25-1417190,685.9141,352.8281
16-19-25-2776390,685.9141,352.8281
16-19-25-4136880,685.9141,352.8281
16-19-25-5422640,685.9141,352.8281
16-19-25-7025060,685.9141,352.8281
16-19-25-8550620,685.9141,352.8281
16-19-26-0059220,685.9141,352.8281
16-19-26-1580220,685.9141,352.8281
16-19-26-3101700,685.9141,352.8281
16-19-26-4581510,685.9141,352.8281
16-19-26-6055160,685.9141,352.8281
16-19-26-7660310,685.9141,352.8281
16-19-26-9221910,685.9141,352.8281
16-19-27-0704180,685.9141,352.8281
16-19-27-2382390,685.9141,352.8281
16-19-27-3818160,685.9141,352.8281
16-19-27-5299550,685.9141,352.8281
16-19-27-6854480,685.9141,352.8281
16-19-27-8420460,685.9141,352.8281
16-19-28-0032240,685.9141,352.8281
16-19-28-1499990,685.9141,352.8281
16-19-28-2817890,685.9141,352.8281
16-19-28-4338760,685.9141,352.8281
16-19-28-5860250,685.9141,352.8281
16-19-28-7418440,685.9141,352.8281
16-19-28-9102780,685.9141,352.8281
16-19-29-0582640,685.9141,352.8281
16-19-29-2066660,685.9141,352.8281
16-19-29-3619160,685.9141,352.8281
16-19-29-5175750,685.9141,352.8281
16-19-29-6698860,685.9141,352.8281
16-19-29-8144760,685.9141,352.8281
16-19-29-9869520,685.9141,352.8281
16-19-30-1339530,685.9141,352.8281
16-19-30-2974750,685.9141,352.8281
16-19-30-4551360,685.9141,352.8281
16-19-30-6099510,685.9141,352.8281
16-19-30-7615420,685.9141,352.8281
16-19-30-9137980,685.9141,352.8281
16-19-31-0738480,685.9141,352.8281
16-19-31-2312230,685.9141,352.8281
16-19-31-3856380,685.9141,352.8281
16-19-31-5457750,685.9141,352.8281
16-19-31-7030850,685.9141,352.8281
16-19-31-8581570,685.9141,352.8281
16-19-32-0138320,685.9141,352.8281
16-19-32-1740540,685.9141,352.8281
16-19-32-3418360,685.9141,352.8281
16-19-32-4953970,685.9141,352.8281
16-19-32-6538320,685.9141,352.8281
16-19-32-8019780,685.9141,352.8281
16-19-32-9451390,685.9141,352.8281
16-19-33-0936190,685.9141,352.8281
16-19-33-2454460,685.9141,352.8281
16-19-33-3976910,685.9141,352.8281
16-19-33-5255500,685.9141,352.8281
16-19-33-6538790,685.9141,352.8281
16-19-33-8219690,685.9141,352.8281
16-19-33-9775410,685.9141,352.8281
16-19-34-1334180,685.9141,352.8281
16-19-34-2861530,685.9141,352.8281
16-19-34-4457920,685.9141,352.8281
16-19-34-6012910,685.9141,352.8281
16-19-34-7573960,685.9141,352.8281
16-19-34-9012430,685.9141,352.8281
16-19-35-0415820,685.9141,352.8281
16-19-35-2018450,685.9141,352.8281
16-19-35-3535440,685.9141,352.8281
16-19-35-5056260,685.9141,352.8281
16-19-35-6533360,685.9141,352.8281
16-19-35-8092030,685.9141,352.8281
16-19-35-9785090,685.9141,352.8281
16-19-36-1137130,685.9141,352.8281
16-19-36-2654880,685.9141,352.8281
16-19-36-3974670,685.9141,352.8281
16-19-36-5491470,685.9141,352.8281
16-19-36-6815620,685.9141,352.8281
16-19-36-8378850,685.9141,352.8281
16-19-36-9903640,685.9141,352.8281
16-19-37-1451290,685.9141,352.8281
16-19-37-3138850,685.9141,352.8281
16-19-37-4409780,685.9141,352.8281
16-19-37-5971800,685.9141,352.8281
16-19-37-7496420,685.9141,352.8281
16-19-37-9094300,685.9141,352.8281
16-19-38-0412120,685.9141,352.8281
16-19-38-2055230,685.9141,352.8281
16-19-38-3574880,685.9141,352.8281
16-19-38-5217010,685.9141,352.8281
16-19-38-6663160,685.9141,352.8281
16-19-38-8173040,685.9141,352.8281
16-19-38-9773100,685.9141,352.8281
16-19-39-1055040,685.9141,352.8281
16-19-39-2661800,685.9141,352.8281
16-19-39-4171710,685.9141,352.8281
16-19-39-5770250,685.9141,352.8281
16-19-39-7174850,685.9141,352.8281
16-19-39-8693580,685.9141,352.8281
16-19-40-0051820,685.9141,352.8281
16-19-40-1652550,685.9141,352.8281
16-19-40-3012310,685.9141,352.8281
16-19-40-4533560,685.9141,352.8281
16-19-40-6175370,685.9141,352.8281
16-19-40-7698420,685.9141,352.8281
16-19-40-9136360,685.9141,352.8281
16-19-41-0653520,685.9141,352.8281
16-19-41-2175280,685.9141,352.8281
16-19-41-3812540,685.9141,352.8281
16-19-41-5332670,685.9141,352.8281
16-19-41-6849660,685.9141,352.8281
16-19-41-8230350,685.9141,352.8281
16-19-42-0059070,685.9141,352.8281
16-19-42-1462740,685.9141,352.8281
16-19-42-3012010,685.9141,352.8281
16-19-42-4611120,685.9141,352.8281
16-19-42-6227820,685.9141,352.8281
16-19-42-7814110,685.9141,352.8281
16-19-42-9334020,685.9141,352.8281
16-19-43-0888800,685.9141,352.8281
16-19-43-2408940,685.9141,352.8281
16-19-43-3970280,685.9141,352.8281
16-19-43-5532270,685.9141,352.8281
16-19-43-6846950,685.9141,352.8281
16-19-43-8408290,685.9141,352.8281
16-19-44-0050790,685.9141,352.8281
16-19-44-1571810,685.9141,352.8281
16-19-44-2941340,685.9141,352.8281
16-19-44-4370850,685.9141,352.8281
16-19-44-5852720,685.9141,352.8281
16-19-44-7373870,685.9141,352.8281
16-19-44-9052450,685.9141,352.8281
16-19-45-0569370,685.9141,352.8281
16-19-45-2087300,685.9141,352.8281
16-19-45-3652040,685.9141,352.8281
16-19-45-4930110,685.9141,352.8281
16-19-45-6540090,685.9141,352.8281
16-19-46-4688110,685.9141,352.8281
16-19-46-6129590,685.9141,352.8281
16-19-46-7743010,685.9141,352.8281
16-19-46-9260510,685.9141,352.8281
16-19-47-0782990,685.9141,352.8281
16-19-47-2244560,685.9141,352.8281
16-19-47-3808980,685.9141,352.8281
16-19-47-5331050,685.9141,352.8281
16-19-47-6889010,685.9141,352.8281
16-19-47-8489870,685.9141,352.8281
16-19-48-0018130,685.9141,352.8281
16-19-48-1604290,685.9141,352.8281
16-19-48-3128600,685.9141,352.8281
16-19-48-4606310,685.9141,352.8281
16-19-48-6085280,685.9141,352.8281
16-19-48-7610690,685.9141,352.8281
16-19-48-9128640,685.9141,352.8281
16-19-49-0567380,685.9141,352.8281
16-19-49-2170260,685.9141,352.8281
16-19-49-3688350,685.9141,352.8281
16-19-49-5164630,685.9141,352.8281
16-19-49-6771080,685.9141,352.8281
16-19-49-8328570,685.9141,352.8281
16-19-49-9903320,685.9141,352.8281
16-19-50-1371130,685.9141,352.8281
16-19-50-3006090,685.9141,352.8281
16-19-50-4528000,685.9141,352.8281
16-19-50-6008910,685.9141,352.8281
16-19-50-7690970,685.9141,352.8281
16-19-50-9129770,685.9141,352.8281
16-19-51-0649390,685.9141,352.8281
16-19-51-2127950,685.9141,352.8281
16-19-51-9487310,685.9141,352.8281
16-19-52-1044070,685.9141,352.8281
16-19-52-2523730,685.9141,352.8281
16-19-52-3966080,685.9141,352.8281
16-19-52-5443790,685.9141,352.8281
16-19-52-6928910,685.9141,352.8281
16-19-52-8446040,685.9141,352.8281
16-19-53-0138500,685.9141,352.8281
16-19-53-1769000,685.9141,352.8281
16-19-53-3368200,685.9141,352.8281
16-19-53-4807840,685.9141,352.8281
16-19-53-6328720,685.9141,352.8281
16-19-53-7972190,685.9141,352.8281
16-19-53-9323830,685.9141,352.8281
16-19-54-0967170,685.9141,352.8281
16-19-54-2581820,685.9141,352.8281
16-19-55-1166090,685.9141,352.8281
16-19-55-2804140,685.9141,352.8281
16-19-55-4326200,685.9141,352.8281
16-19-55-5899870,685.9141,352.8281
16-19-55-7362340,685.9141,352.8281
16-19-55-8730140,685.9141,352.8281
16-19-56-0043260,685.9141,352.8281
16-19-56-1565830,685.9141,352.8281
16-19-56-3080800,685.9141,352.8281
16-19-56-4722910,685.9141,352.8281
16-19-56-6330440,685.9141,352.8281
16-19-56-7842670,685.9141,352.8281
16-19-56-9445810,685.9141,352.8281
16-19-57-1015770,685.9141,352.8281
16-19-57-2647140,685.9141,352.8281
16-19-57-4206520,685.9141,352.8281
16-19-57-5679160,685.9141,352.8281
16-19-57-7283970,685.9141,352.8281
16-19-57-8814170,685.9141,352.8281
16-19-58-0011090,685.9141,352.8281
16-19-58-1444010,685.9141,352.8281
16-19-58-2762510,685.9141,352.8281
16-19-58-4040110,685.9141,352.8281
16-19-58-5649370,685.9141,352.8281
16-19-58-7206220,685.9141,352.8281
16-19-58-8724990,685.9141,352.8281
16-19-58-9971900,685.9141,352.8281
16-19-59-1524630,685.9141,352.8281
16-19-59-3041180,685.9141,352.8281
16-19-59-4609310,685.9141,352.8281
16-19-59-6203400,685.9141,352.8281
