Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (845.3, 722.9)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
16-10-44-3609031,804.9315,687.36,845.2924,722.8582
16-10-44-3779040,800.1456,682.1306,845.2924,722.8582
16-10-44-3939049,798.5277,683.4669,845.2924,722.8582
16-10-44-4109059,798.0751,683.8794,845.2924,722.8582
16-10-44-4279069,800.4393,686.5185,845.2924,722.8582
16-10-44-4439078,805.7548,688.734,845.2924,722.8582
16-10-44-4609088,807.1815,688.0497,845.2924,722.8582
16-10-44-4769097,807.4951,686.8101,845.2924,722.8582
16-10-44-4939107,806.5555,688.7294,845.2924,722.8582
16-10-44-5109116,809.1397,690.6807,845.2924,722.8582
16-10-44-5269126,808.7535,688.6121,845.2924,722.8582
16-10-44-5439135,745.7047,482.7734,845.2924,722.8582
16-10-44-5599144,833.9897,426.0669,845.2924,722.8582
16-10-44-5769154,820.6556,493.2947,845.2924,722.8582
16-10-44-5929163,828.1766,562.9694,845.2924,722.8582
16-10-44-6099173,835.5983,595.2783,845.2924,722.8582
16-10-44-6339187,836.2856,586.937,845.2924,722.8582
16-10-44-6509196,826.7269,593.0505,845.2924,722.8582
16-10-44-6689207,817.0084,591.2781,845.2924,722.8582
16-10-44-6769211,802.0212,583.0848,845.2924,722.8582
16-10-44-6939221,792.0607,576.4448,845.2924,722.8582
16-10-44-7099230,789.6091,575.2603,845.2924,722.8582
16-10-44-7269240,784.2202,571.0465,845.2924,722.8582
16-10-44-7439250,776.6568,572.7411,845.2924,722.8582
16-10-44-7599259,773.8591,571.7055,845.2924,722.8582
16-10-44-7769269,773.1008,569.8153,845.2924,722.8582
16-10-44-7939278,772.5106,569.5275,845.2924,722.8582
16-10-44-8099287,774.1906,571.8809,845.2924,722.8582
16-10-44-8269297,776.0726,573.7821,845.2924,722.8582
16-10-44-8429306,773.8204,574.9706,845.2924,722.8582
16-10-44-8599316,769.0356,575.7662,845.2924,722.8582
16-10-44-8769326,769.1757,578.5233,845.2924,722.8582
16-10-44-8929335,765.6789,579.2457,845.2924,722.8582
16-10-44-9099345,765.7272,577.3472,845.2924,722.8582
16-10-44-9259354,765.6756,579.5081,845.2924,722.8582
16-10-44-9429363,766.9556,576.6662,845.2924,722.8582
16-10-44-9599373,763.7354,578.4076,845.2924,722.8582
16-10-44-9769383,764.1395,583.3182,845.2924,722.8582
16-10-44-9939393,764.0238,586.4187,845.2924,722.8582
16-10-45-0099402,764.0449,586.7631,845.2924,722.8582
16-10-45-0269412,765.3289,591.9285,845.2924,722.8582
16-10-45-0429421,764.2881,591.8472,845.2924,722.8582
16-10-45-0599430,762.3781,591.4427,845.2924,722.8582
16-10-45-0769440,759.7961,590.7548,845.2924,722.8582
16-10-45-0929449,757.9541,591.8809,845.2924,722.8582
16-10-45-1099459,758.7744,594.0361,845.2924,722.8582
16-10-45-1259468,756.9956,596.4312,845.2924,722.8582
16-10-45-1449479,757.0162,603.2913,845.2924,722.8582
16-10-45-1599488,760.4906,610.8815,845.2924,722.8582
16-10-45-1759497,765.0739,616.9117,845.2924,722.8582
16-10-45-1929506,770.4028,622.7746,845.2924,722.8582
16-10-45-2099516,775.3188,625.2666,845.2924,722.8582
16-10-45-2259525,779.1876,631.0342,845.2924,722.8582
16-10-45-2429535,783.2519,633.7822,845.2924,722.8582
16-10-45-2589544,788.8546,637.3273,845.2924,722.8582
16-10-45-2759554,794.5684,643.4153,845.2924,722.8582
16-10-45-2929564,798.9658,647.1172,845.2924,722.8582
16-10-45-3099573,801.3762,651.223,845.2924,722.8582
16-10-45-3259583,805.6178,656.3274,845.2924,722.8582
16-10-45-3429592,810.2166,661.2772,845.2924,722.8582
16-10-45-3599602,814.3555,662.2539,845.2924,722.8582
16-10-45-3759611,815.0131,665.2397,845.2924,722.8582
16-10-45-3929621,815.567,670.9211,845.2924,722.8582
16-10-45-4099631,816.8918,674.1908,845.2924,722.8582
16-10-45-4259640,818.2735,675.053,845.2924,722.8582
16-10-45-4419649,820.973,677.6699,845.2924,722.8582
16-10-45-4589659,823.9913,675.3042,845.2924,722.8582
16-10-45-4759668,824.0531,673.7056,845.2924,722.8582
16-10-45-4929678,825.8499,670.6498,845.2924,722.8582
16-10-45-5089687,827.5858,666.2755,845.2924,722.8582
16-10-45-5259697,828.4665,663.7358,845.2924,722.8582
