Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (604.2, 343.2)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
16-11-54-7869312,785.9791,565.4609,604.1611,343.2029
16-11-54-8009320,786.7576,592.1927,604.1611,343.2029
16-11-54-8179330,784.061,594.5016,604.1611,343.2029
16-11-54-8349339,784.1947,607.873,604.1611,343.2029
16-11-54-8509349,781.3389,617.5159,604.1611,343.2029
16-11-54-8679358,778.7365,620.2757,604.1611,343.2029
16-11-54-8849368,773.4017,620.1537,604.1611,343.2029
16-11-54-9019378,776.6453,627.9088,604.1611,343.2029
16-11-54-9179387,775.5948,626.3055,604.1611,343.2029
16-11-54-9349397,770.6822,618.188,604.1611,343.2029
16-11-54-9519406,763.051,616.5938,604.1611,343.2029
16-11-54-9779421,757.8414,622.0527,604.1611,343.2029
16-11-54-9849425,759.2476,620.9833,604.1611,343.2029
16-11-55-0009434,759.2476,620.9833,604.1611,343.2029
16-11-55-0259449,759.2476,620.9833,604.1611,343.2029
16-11-55-0459460,759.5447,628.5782,604.1611,343.2029
16-11-55-0509463,764.1404,635.7273,604.1611,343.2029
16-11-55-0689473,762.6353,628.7538,604.1611,343.2029
16-11-55-0949488,761.1945,626.8214,604.1611,343.2029
16-11-55-1019492,758.3866,627.0517,604.1611,343.2029
16-11-55-1179501,758.1639,626.4703,604.1611,343.2029
16-11-55-1349511,758.2483,628.4536,604.1611,343.2029
16-11-55-1509520,762.6815,633.8146,604.1611,343.2029
16-11-55-1679530,764.0589,630.9987,604.1611,343.2029
16-11-55-1849540,765.798,628.4978,604.1611,343.2029
16-11-55-2009549,765.5554,627.5781,604.1611,343.2029
16-11-55-2179558,771.9618,625.1551,604.1611,343.2029
16-11-55-2349568,772.7422,624.9828,604.1611,343.2029
16-11-55-2509577,772.4896,622.6906,604.1611,343.2029
16-11-55-2679587,770.5784,621.0516,604.1611,343.2029
16-11-55-2849597,770.4446,623.1849,604.1611,343.2029
16-11-55-3009606,771.5153,623.5619,604.1611,343.2029
16-11-55-3179616,768.6599,624.386,604.1611,343.2029
16-11-55-3349625,768.4338,622.789,604.1611,343.2029
16-11-55-3509635,767.1802,622.5624,604.1611,343.2029
16-11-55-3679644,764.9649,626.0046,604.1611,343.2029
16-11-55-3849654,763.99,629.6069,604.1611,343.2029
16-11-55-4009663,759.6627,634.8414,604.1611,343.2029
16-11-55-4179673,759.308,638.4106,604.1611,343.2029
16-11-55-4349683,757.0439,634.7285,604.1611,343.2029
16-11-55-4509692,752.8679,633.0662,604.1611,343.2029
16-11-55-4669701,751.0529,634.8856,604.1611,343.2029
16-11-55-4839711,747.1162,639.4698,604.1611,343.2029
16-11-55-5009720,748.5583,642.5758,604.1611,343.2029
16-11-55-5169730,747.1537,648.6829,604.1611,343.2029
16-11-55-5339739,748.2479,644.5309,604.1611,343.2029
16-11-55-5509749,747.4797,645.6241,604.1611,343.2029
16-11-55-5679759,747.9309,642.6909,604.1611,343.2029
16-11-55-5839768,747.1892,644.8469,604.1611,343.2029
16-11-55-6019778,748.2311,646.9976,604.1611,343.2029
16-11-55-6169787,750.0776,653.9951,604.1611,343.2029
16-11-55-6339796,749.1055,656.5486,604.1611,343.2029
16-11-55-6509806,748.8889,657.911,604.1611,343.2029
16-11-55-6679816,748.6726,660.4567,604.1611,343.2029
16-11-55-6839825,749.5933,661.8777,604.1611,343.2029
16-11-55-7009835,750.4932,664.5425,604.1611,343.2029
16-11-55-7169844,748.0321,666.8987,604.1611,343.2029
16-11-55-7339854,748.4792,666.8299,604.1611,343.2029
16-11-55-7529864,745.9689,668.0616,604.1611,343.2029
16-11-55-7679873,746.5185,670.5895,604.1611,343.2029
16-11-55-7839882,746.7022,669.3958,604.1611,343.2029
16-11-55-8009892,745.3242,672.1761,604.1611,343.2029
16-11-55-8179902,744.4595,674.3324,604.1611,343.2029
16-11-55-8339911,744.6884,674.6685,604.1611,343.2029
16-11-55-8499920,743.4436,674.7747,604.1611,343.2029
16-11-55-8669930,743.9312,676.5975,604.1611,343.2029
16-11-55-8839939,741.9047,676.1428,604.1611,343.2029
16-11-55-8999949,742.7423,674.6053,604.1611,343.2029
16-11-55-9169958,735.1964,671.8427,604.1611,343.2029
16-11-55-9339968,498.4811,525.9257,604.1611,343.2029
16-11-55-9509978,416.8948,504.6459,604.1611,343.2029
16-11-55-9669987,433.3369,514.6063,604.1611,343.2029
16-11-55-9839997,444.9344,512.8292,604.1611,343.2029
16-11-56-0010006,438.7817,505.4559,604.1611,343.2029
16-11-56-0170016,435.1374,501.3386,604.1611,343.2029
16-11-56-0340025,432.4005,495.8952,604.1611,343.2029
16-11-56-0510035,429.705,496.8248,604.1611,343.2029
16-11-56-0670044,434.1513,496.7671,604.1611,343.2029
16-11-56-0840054,433.9593,495.9138,604.1611,343.2029
16-11-56-1000063,433.0954,492.2569,604.1611,343.2029
16-11-56-1170073,435.643,493.4894,604.1611,343.2029
16-11-56-1330082,434.7861,491.4977,604.1611,343.2029
16-11-56-1500092,436.4764,491.3857,604.1611,343.2029
16-11-56-1670101,438.6694,487.4507,604.1611,343.2029
16-11-56-1840111,445.0864,484.7219,604.1611,343.2029
16-11-56-2000120,447.9312,482.5493,604.1611,343.2029
16-11-56-2170130,454.3429,475.4719,604.1611,343.2029
16-11-56-2340140,669.9398,372.2616,604.1611,343.2029
16-11-56-2500149,622.1716,308.6134,604.1611,343.2029
16-11-56-2670159,582.3582,344.9886,604.1611,343.2029
16-11-56-2840168,591.1115,355.7869,604.1611,343.2029
16-11-56-3000177,593.9659,362.7612,604.1611,343.2029
16-11-56-3170187,609.9603,361.9169,604.1611,343.2029
16-11-56-3340197,601.9131,367.5891,604.1611,343.2029
16-11-56-3500206,594.7385,368.887,604.1611,343.2029
16-11-56-3670216,595.2546,366.1116,604.1611,343.2029
16-11-56-3840225,588.3169,361.9715,604.1611,343.2029
16-11-56-4000235,583.1249,358.9651,604.1611,343.2029
16-11-56-4160244,580.6373,357.0928,604.1611,343.2029
16-11-56-4340254,584.5747,356.2053,604.1611,343.2029
16-11-56-4500263,583.7508,356.7488,604.1611,343.2029
16-11-56-4660272,583.4092,356.6417,604.1611,343.2029
16-11-56-4830282,677.7161,112.6246,604.1611,343.2029
16-11-56-4990291,677.7161,112.6246,604.1611,343.2029
16-11-56-5220304,677.7161,112.6246,604.1611,343.2029
