Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (719.0, 382.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-47-12-2493550,719,382
16-47-12-4118780,719,382
16-47-12-5713860,719,382
16-47-12-7078750,719,382
16-47-12-8450290,719,382
16-47-13-0118200,719,382
16-47-13-1479200,719,382
16-47-13-3033700,719,382
16-47-14-1274460,719,382
16-47-14-2877020,719,382
16-47-14-4560220,719,382
16-47-14-6199870,719,382
16-47-15-4635300,719,382
16-47-15-6235620,719,382
16-47-15-7639710,719,382
16-47-15-8997550,719,382
16-47-16-6400040,719,382
16-47-16-8078910,719,382
16-47-16-9479070,719,382
16-47-17-7518370,719,382
16-47-17-9073850,719,382
16-47-18-0474320,719,382
16-47-18-1791860,719,382
16-47-18-3116320,719,382
16-47-18-4516030,719,382
16-47-18-6193830,719,382
16-47-18-7919040,719,382
16-47-18-9236940,719,382
16-47-19-0879040,719,382
16-47-19-2192160,719,382
16-47-19-3842360,719,382
16-47-19-5519430,719,382
16-47-19-6833120,719,382
16-47-19-8192160,719,382
16-47-19-9514010,719,382
16-47-20-0919040,719,382
16-47-20-2515510,719,382
16-47-20-3874510,719,382
16-47-20-5516120,719,382
16-47-20-7075080,719,382
16-47-20-8680260,719,382
16-47-21-0192090,719,382
16-47-21-1475120,719,382
16-47-21-3045800,719,382
16-47-21-4482130,719,382
16-47-21-6042790,719,382
16-47-21-7395180,719,382
16-47-21-8711590,719,382
16-47-22-0321630,719,382
16-47-22-1953260,719,382
16-47-22-3311760,719,382
16-47-22-4917070,719,382
16-47-22-6558130,719,382
16-47-22-8151850,719,382
16-47-22-9713640,719,382
16-47-23-1036040,719,382
