Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (719.0, 382.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-45-38-6997320,719,382
16-45-38-8463240,719,382
16-45-38-9899360,719,382
16-45-39-1420170,719,382
16-45-39-2942200,719,382
16-45-39-4386010,719,382
16-45-39-5742160,719,382
16-45-39-7339230,719,382
16-45-39-8745330,719,382
16-45-40-0062350,719,382
16-45-40-1381430,719,382
16-45-40-2778000,719,382
16-45-40-4463050,719,382
16-45-40-6181470,719,382
16-45-40-7582160,719,382
16-45-40-9301360,719,382
16-45-41-0901250,719,382
16-45-41-2180630,719,382
16-45-41-3858000,719,382
16-45-41-5261850,719,382
16-45-41-6898100,719,382
16-45-41-8300510,719,382
16-45-41-9981700,719,382
16-45-42-1662140,719,382
16-45-42-3351360,719,382
16-45-42-4701540,719,382
16-45-42-6068900,719,382
16-45-42-7781130,719,382
16-45-42-9500390,719,382
16-45-43-1191920,719,382
16-45-43-2902480,719,382
16-45-43-4262770,719,382
16-45-43-5942050,719,382
16-45-43-7300810,719,382
16-45-43-9020450,719,382
16-45-44-0662330,719,382
16-45-44-2021100,719,382
16-45-44-3339400,719,382
16-45-44-4701880,719,382
16-45-44-6339760,719,382
16-45-44-7939370,719,382
16-45-45-6065770,719,382
16-45-45-7699550,719,382
16-45-45-9339960,719,382
16-45-46-0860510,719,382
16-45-46-2461130,719,382
16-45-46-4099750,719,382
16-45-46-5617210,719,382
16-45-46-7221980,719,382
16-45-46-8738350,719,382
16-45-47-0297240,719,382
16-45-47-1743840,719,382
16-45-47-3337070,719,382
16-45-47-4856360,719,382
16-45-47-6377260,719,382
16-45-47-7696770,719,382
16-45-47-9299650,719,382
16-45-48-0699970,719,382
16-45-48-2018120,719,382
16-45-48-3376720,719,382
16-45-48-4696340,719,382
16-45-48-6101580,719,382
16-45-48-7696790,719,382
16-45-48-9102250,719,382
16-45-49-0499380,719,382
16-45-49-1902900,719,382
16-45-49-3577870,719,382
16-45-49-5219450,719,382
16-45-49-6819370,719,382
16-45-49-8500460,719,382
16-45-50-0216570,719,382
16-45-50-1615610,719,382
16-45-50-2980520,719,382
16-45-50-4353060,719,382
16-45-50-6018460,719,382
16-45-50-7339210,719,382
16-45-50-8699030,719,382
16-45-51-0096250,719,382
16-45-51-1500150,719,382
16-45-51-2900840,719,382
16-45-51-4576380,719,382
16-45-51-5900170,719,382
16-45-51-7301190,719,382
16-45-51-9019710,719,382
16-45-52-0418160,719,382
16-45-52-2097480,719,382
16-45-52-3536830,719,382
16-45-52-4982870,719,382
16-45-52-6379370,719,382
16-45-52-7736790,719,382
16-45-53-6574640,719,382
16-45-53-8176520,719,382
16-45-53-9580510,719,382
16-45-54-1172640,719,382
16-45-54-2778960,719,382
16-45-54-4416240,719,382
16-45-54-6057540,719,382
16-45-54-7456280,719,382
16-45-54-8857640,719,382
16-45-55-0259010,719,382
16-45-55-1577010,719,382
16-45-55-2939660,719,382
16-45-55-4572000,719,382
16-45-55-5935680,719,382
16-45-55-7257850,719,382
16-45-55-8901120,719,382
16-45-56-0501410,719,382
16-45-56-1915060,719,382
16-45-56-3372050,719,382
16-45-56-4694200,719,382
16-45-56-6299960,719,382
16-45-56-7976170,719,382
16-45-56-9422100,719,382
16-45-57-0818210,719,382
16-45-57-2216630,719,382
16-45-57-3576370,719,382
16-45-57-4896590,719,382
16-45-57-6216950,719,382
16-45-57-7895460,719,382
16-45-57-9258200,719,382
16-45-58-0657020,719,382
16-45-58-2017280,719,382
16-45-59-0134750,719,382
16-45-59-1498770,719,382
16-45-59-2855030,719,382
16-45-59-4177740,719,382
16-45-59-5496830,719,382
16-45-59-7178300,719,382
16-45-59-8579700,719,382
16-45-59-9893760,719,382
16-46-00-1256970,719,382
16-46-00-2622990,719,382
16-46-00-3935020,719,382
16-46-00-5297610,719,382
16-46-00-6656450,719,382
16-46-00-8301120,719,382
16-46-00-9896490,719,382
16-46-01-1613640,719,382
16-46-01-3295480,719,382
16-46-01-4937880,719,382
16-46-01-6336930,719,382
16-46-01-7978970,719,382
16-46-01-9655130,719,382
16-46-02-1342660,719,382
16-46-02-2981690,719,382
16-46-02-4695700,719,382
16-46-02-6015580,719,382
16-46-02-7415130,719,382
16-46-02-9098730,719,382
16-46-03-0496600,719,382
16-46-03-2216830,719,382
16-46-03-3891930,719,382
16-46-03-5253270,719,382
16-46-03-6612520,719,382
16-46-03-7973720,719,382
16-46-03-9336130,719,382
16-46-04-1015140,719,382
16-46-04-2655270,719,382
16-46-04-4058730,719,382
16-46-04-5695110,719,382
16-46-04-7054300,719,382
16-46-04-8739250,719,382
16-46-05-0413370,719,382
16-46-05-1770180,719,382
16-46-05-3151640,719,382
16-46-05-4535990,719,382
16-46-05-5892900,719,382
16-46-05-7535970,719,382
16-46-05-8938430,719,382
16-46-06-0291960,719,382
16-46-06-1694550,719,382
16-46-06-3094460,719,382
16-46-06-4511330,719,382
16-46-06-5897480,719,382
16-46-06-7256980,719,382
16-46-06-8896300,719,382
16-46-07-0454430,719,382
16-46-07-1773210,719,382
16-46-07-3176120,719,382
16-46-07-4855840,719,382
16-46-07-6259960,719,382
16-46-07-7905500,719,382
16-46-07-9309950,719,382
16-46-08-0976810,719,382
16-46-08-2611420,719,382
16-46-08-4296920,719,382
16-46-09-1695170,719,382
16-46-09-3292770,719,382
16-46-09-5021030,719,382
16-46-09-6424350,719,382
16-46-09-7812300,719,382
16-46-09-9497730,719,382
16-46-10-1169850,719,382
16-46-10-2530880,719,382
16-46-10-4172780,719,382
16-46-10-5772380,719,382
16-46-10-7373360,719,382
16-46-10-9055730,719,382
16-46-11-0690670,719,382
16-46-11-2136470,719,382
16-46-11-3455620,719,382
16-46-11-5055730,719,382
16-46-11-6688910,719,382
16-46-11-8070070,719,382
16-46-11-9409480,719,382
16-46-12-0694830,719,382
16-46-12-2065470,719,382
16-46-12-3655550,719,382
16-46-12-5333240,719,382
16-46-12-6693950,719,382
16-46-12-8049480,719,382
16-46-12-9412570,719,382
16-46-13-1091050,719,382
16-46-13-2454280,719,382
16-46-13-4176580,719,382
16-46-13-5574660,719,382
16-46-13-7252450,719,382
16-46-13-8652490,719,382
16-46-14-0252650,719,382
16-46-14-1571450,719,382
16-46-14-2934070,719,382
16-46-14-4254640,719,382
16-46-14-5652630,719,382
16-46-14-7335520,719,382
16-46-14-8696680,719,382
16-46-15-0059010,719,382
16-46-15-1454570,719,382
16-46-15-2935690,719,382
16-46-15-4613590,719,382
16-46-15-5970610,719,382
16-46-15-7330680,719,382
16-46-15-8693460,719,382
16-46-15-9971120,719,382
16-46-16-1412170,719,382
16-46-16-3092610,719,382
16-46-16-4813080,719,382
16-46-16-6507060,719,382
16-46-16-7893680,719,382
16-46-16-9531860,719,382
16-46-17-0892020,719,382
16-46-17-2575720,719,382
16-46-17-3892590,719,382
16-46-17-5612330,719,382
16-46-17-6970830,719,382
16-46-17-8332210,719,382
16-46-17-9970190,719,382
16-46-18-1331900,719,382
16-46-18-2695040,719,382
16-46-18-4290280,719,382
16-46-18-5691430,719,382
16-46-18-7050570,719,382
16-46-18-8453420,719,382
16-46-19-0093010,719,382
16-46-19-1776840,719,382
16-46-19-3411130,719,382
16-46-19-5049090,719,382
16-46-19-6453030,719,382
16-46-19-7893930,719,382
16-46-19-9582320,719,382
16-46-20-0972280,719,382
16-46-20-2333580,719,382
16-46-20-3733030,719,382
16-46-20-5091820,719,382
16-46-20-6453200,719,382
16-46-20-8171910,719,382
16-46-20-9852210,719,382
16-46-21-1250770,719,382
16-46-21-2570400,719,382
16-46-21-3932690,719,382
16-46-21-5530700,719,382
16-46-21-6930430,719,382
16-46-21-8341240,719,382
