Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1110.7, 1046.5)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
10-14-29-3078035,961.4139,655.8884,1110.724,1046.468
10-14-29-3228044,970.09,657.4604,1110.724,1046.468
10-14-29-3388053,977.4322,658.1208,1110.724,1046.468
10-14-29-3558063,984.9762,656.2914,1110.724,1046.468
10-14-29-3718072,993.9165,655.7505,1110.724,1046.468
10-14-29-3888082,1002.772,652.7798,1110.724,1046.468
10-14-29-4058091,1012.937,652.7369,1110.724,1046.468
10-14-29-4228101,1022.679,651.9258,1110.724,1046.468
10-14-29-4388110,1030.911,650.6993,1110.724,1046.468
10-14-29-4558120,1038.058,650.0016,1110.724,1046.468
10-14-29-4728130,1044.802,650.9268,1110.724,1046.468
10-14-29-4888139,1051.049,650.6335,1110.724,1046.468
10-14-29-5058149,1056.126,651.5701,1110.724,1046.468
10-14-29-5228158,1062.111,651.9524,1110.724,1046.468
10-14-29-5388167,1068.901,651.958,1110.724,1046.468
10-14-29-5558177,1075.562,654.3933,1110.724,1046.468
10-14-29-5728187,1081.081,655.6904,1110.724,1046.468
10-14-29-5898197,1088.083,658.052,1110.724,1046.468
10-14-29-6058206,1092.952,658.293,1110.724,1046.468
10-14-29-6218215,1282.311,769.2999,1110.724,1046.468
10-14-29-6388225,1244.786,885.5711,1110.724,1046.468
10-14-29-6548234,1247.537,863.1325,1110.724,1046.468
10-14-29-6718243,1244.993,867.5769,1110.724,1046.468
10-14-29-6888253,1245.104,873.0995,1110.724,1046.468
10-14-29-7048262,1246.648,877.4433,1110.724,1046.468
10-14-29-7218272,1252.017,879.7769,1110.724,1046.468
10-14-29-7388282,1253.641,878.2125,1110.724,1046.468
10-14-29-7558292,1253.467,874.2185,1110.724,1046.468
10-14-29-7718301,1245.299,885.4057,1110.724,1046.468
10-14-29-7888310,1132.692,1074.255,1110.724,1046.468
10-14-29-8048320,1125.194,1085.228,1110.724,1046.468
10-14-29-8218329,1118.713,1079.61,1110.724,1046.468
10-14-29-8388339,1119.311,1076.301,1110.724,1046.468
10-14-29-8558349,1123.533,1081.427,1110.724,1046.468
10-14-29-8718358,1122.136,1081.713,1110.724,1046.468
10-14-29-8888368,1120.866,1082.295,1110.724,1046.468
10-14-29-9048377,1122.194,1084.066,1110.724,1046.468
10-14-29-9218386,1121.34,1080.11,1110.724,1046.468
10-14-29-9388396,1119.335,1081.574,1110.724,1046.468
10-14-29-9548405,1119.106,1079.461,1110.724,1046.468
10-14-29-9708414,1119.17,1083.844,1110.724,1046.468
10-14-29-9888425,1120.692,1083.661,1110.724,1046.468
10-14-30-0048434,1119.017,1083.351,1110.724,1046.468
10-14-30-0218444,1117.883,1085.955,1110.724,1046.468
10-14-30-0388453,1117.709,1086.514,1110.724,1046.468
10-14-30-0558463,1116.7,1089.181,1110.724,1046.468
10-14-30-0718472,1115.167,1090.907,1110.724,1046.468
10-14-30-0888482,1112.518,1094.629,1110.724,1046.468
10-14-30-1048491,1108.88,1094.436,1110.724,1046.468
10-14-30-1218501,1107.287,1095.081,1110.724,1046.468
10-14-30-1378510,1106.863,1094.272,1110.724,1046.468
10-14-30-1548520,1108.774,1091.661,1110.724,1046.468
10-14-30-1708529,1109.944,1088.932,1110.724,1046.468
10-14-30-1878539,1110.949,1087.793,1110.724,1046.468
10-14-30-2048548,1110.266,1088.58,1110.724,1046.468
10-14-30-2218558,1110.534,1088.744,1110.724,1046.468
10-14-30-2378567,1110.449,1089.097,1110.724,1046.468
10-14-30-2548577,1108.622,1088.791,1110.724,1046.468
10-14-30-2738588,1108.075,1089.621,1110.724,1046.468
10-14-30-2878596,1107.783,1090.609,1110.724,1046.468
10-14-30-3038605,1107.376,1091.408,1110.724,1046.468
10-14-30-3218615,1106.386,1091.671,1110.724,1046.468
10-14-30-3378624,1105.553,1093.106,1110.724,1046.468
10-14-30-3548634,1105.285,1092.652,1110.724,1046.468
10-14-30-3708643,1104.49,1092.925,1110.724,1046.468
10-14-30-3878653,1103.938,1094.952,1110.724,1046.468
10-14-30-4048663,1103.5,1095.51,1110.724,1046.468
10-14-30-4218672,1102.455,1095.822,1110.724,1046.468
10-14-30-4378682,1102.165,1095.105,1110.724,1046.468
10-14-30-4548691,1102.868,1095.846,1110.724,1046.468
10-14-30-4708700,1104.27,1095.243,1110.724,1046.468
10-14-30-4868710,1104.966,1095.276,1110.724,1046.468
10-14-30-5038719,1104.785,1096.433,1110.724,1046.468
10-14-30-5208729,1104.112,1096.114,1110.724,1046.468
10-14-30-5378739,1104.119,1095.771,1110.724,1046.468
10-14-30-5538748,1103.865,1093.489,1110.724,1046.468
10-14-30-5708758,1104.445,1091.253,1110.724,1046.468
10-14-30-5878767,1106.112,1090.597,1110.724,1046.468
10-14-30-6048777,1107.582,1091.446,1110.724,1046.468
10-14-30-6208786,1107.159,1092.454,1110.724,1046.468
10-14-30-6378796,1105.104,1092.362,1110.724,1046.468
10-14-30-6538805,1103.407,1093.486,1110.724,1046.468
