Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (439.5, 246.5)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
15-50-08-5565830,397.082,204.9531
15-50-08-6288520,397.082,204.9531
15-50-08-7848450,397.082,204.9531
15-50-08-9100170,397.082,204.9531
15-50-09-0570440,397.082,204.9531
15-50-09-1928550,397.082,204.9531
15-50-09-3539510,397.082,204.9531
15-50-09-4928230,397.082,204.9531
15-50-09-6245660,397.082,204.9531
15-50-09-7606570,397.082,204.9531
15-50-09-8981650,397.082,204.9531
15-50-10-0325100,397.082,204.9531
15-50-10-1721900,397.082,204.9531
15-50-10-3243670,397.082,204.9531
15-50-10-4648520,397.082,204.9531
15-50-10-6097700,397.082,204.9531
15-50-10-7494200,397.082,204.9531
