Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (796.3, 461.4)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
15-45-44-5661197,807.0566,413.6518,796.2656,461.3841
15-45-44-5831207,805.9154,414.9069,796.2656,461.3841
15-45-44-5991216,804.7774,416.666,796.2656,461.3841
15-45-44-6161226,803.3007,416.6542,796.2656,461.3841
15-45-44-6331235,802.891,414.3011,796.2656,461.3841
15-45-44-6501245,804.1938,409.5338,796.2656,461.3841
15-45-44-6661254,804.0909,411.5417,796.2656,461.3841
15-45-44-6831264,805.3286,412.7689,796.2656,461.3841
15-45-44-6991273,805.9163,412.5042,796.2656,461.3841
15-45-44-7161283,806.1031,410.659,796.2656,461.3841
15-45-44-7331293,805.6433,409.8081,796.2656,461.3841
15-45-44-7501302,806.0294,412.7871,796.2656,461.3841
15-45-44-7661311,806.282,413.5858,796.2656,461.3841
15-45-44-7821321,804.096,413.0676,796.2656,461.3841
15-45-44-7991330,806.2355,415.0998,796.2656,461.3841
15-45-44-8161340,806.733,414.5969,796.2656,461.3841
15-45-44-8321349,805.7886,412.2419,796.2656,461.3841
15-45-44-8491359,804.9659,411.6848,796.2656,461.3841
15-45-44-8661369,802.8892,411.0585,796.2656,461.3841
15-45-44-8821378,802.8094,411.6829,796.2656,461.3841
15-45-44-8991387,802.8654,411.1159,796.2656,461.3841
15-45-44-9161397,803.0552,414.5795,796.2656,461.3841
15-45-44-9331407,800.4991,414.1594,796.2656,461.3841
15-45-44-9491416,799.4489,415.7253,796.2656,461.3841
15-45-44-9651425,799.2363,417.2699,796.2656,461.3841
15-45-44-9821435,798.304,418.6478,796.2656,461.3841
15-45-45-0011446,799.5505,422.0063,796.2656,461.3841
15-45-45-0151454,798.8009,424.4607,796.2656,461.3841
15-45-45-0321464,798.5743,427.5887,796.2656,461.3841
15-45-45-0481473,795.0732,429.819,796.2656,461.3841
15-45-45-0661483,795.4617,432.3021,796.2656,461.3841
15-45-45-0831493,795.847,434.923,796.2656,461.3841
15-45-45-0991502,796.6327,435.1104,796.2656,461.3841
