Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (886.5, 140.9)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
14-36-40-6040986,628.4661,705.1133,886.4648,140.853
14-36-40-6220997,628.5186,705.871,886.4648,140.853
14-36-40-6381006,629.8315,705.9742,886.4648,140.853
14-36-40-6541015,629.4104,705.3762,886.4648,140.853
14-36-40-6711025,629.9208,705.476,886.4648,140.853
14-36-40-6881034,629.1072,705.2198,886.4648,140.853
14-36-40-7051044,628.3649,705.2585,886.4648,140.853
14-36-40-7211053,630.0247,705.2546,886.4648,140.853
14-36-40-7381063,630.02,707.0253,886.4648,140.853
14-36-40-7551073,630.0385,709.2226,886.4648,140.853
14-36-40-7711082,630.0596,708.7745,886.4648,140.853
14-36-40-7881092,629.3499,709.0098,886.4648,140.853
14-36-40-8041101,630.0984,707.9172,886.4648,140.853
14-36-40-8211110,630.5949,707.0953,886.4648,140.853
14-36-40-8381120,633.3162,705.4609,886.4648,140.853
14-36-40-8541129,642.3212,700.4375,886.4648,140.853
14-36-40-8711139,649.7725,694.233,886.4648,140.853
14-36-40-8881149,658.1074,688.5236,886.4648,140.853
14-36-40-9041158,665.2291,679.931,886.4648,140.853
14-36-40-9211168,672.8235,674.1047,886.4648,140.853
14-36-40-9381177,680.618,668.3716,886.4648,140.853
14-36-40-9541187,689.792,664.3893,886.4648,140.853
14-36-40-9711196,697.7161,660.3564,886.4648,140.853
14-36-40-9871205,705.2736,655.63,886.4648,140.853
14-36-41-0041215,711.6527,651.8607,886.4648,140.853
14-36-41-0211225,717.0937,649.624,886.4648,140.853
14-36-41-0371234,724.4769,646.1106,886.4648,140.853
14-36-41-0541244,730.5614,643.7832,886.4648,140.853
14-36-41-0711253,735.2856,643.1534,886.4648,140.853
14-36-41-0881263,740.1968,640.916,886.4648,140.853
14-36-41-1061273,952.2529,640.9504,886.4648,140.853
14-36-41-1201281,1058.507,662.4398,886.4648,140.853
14-36-41-1371291,1052.772,655.6277,886.4648,140.853
