Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (728.7, 498.2)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
14-35-12-8050768,726.3852,281.4552,728.6943,498.2322
14-35-12-8220778,726.3852,281.4552,728.6943,498.2322
14-35-12-8400788,260.3289,182.4408,728.6943,498.2322
14-35-12-8610800,506.1714,357.3212,728.6943,498.2322
14-35-12-8670804,574.0466,409.9701,728.6943,498.2322
14-35-12-8820812,613.67,450.2126,728.6943,498.2322
14-35-12-8980821,635.802,458.1,728.6943,498.2322
14-35-12-9150831,743.422,551.0748,728.6943,498.2322
14-35-12-9320841,765.223,519.0822,728.6943,498.2322
14-35-12-9490851,749.0099,529.0967,728.6943,498.2322
14-35-12-9650860,745.8308,527.0619,728.6943,498.2322
14-35-12-9820869,738.7379,535.3694,728.6943,498.2322
14-35-12-9990879,737.5229,540.2458,728.6943,498.2322
14-35-13-0160889,729.9695,538.9587,728.6943,498.2322
14-35-13-0320898,731.8219,541.6356,728.6943,498.2322
14-35-13-0480907,735.2512,538.5035,728.6943,498.2322
14-35-13-0650917,732.6011,539.6513,728.6943,498.2322
14-35-13-0820927,733.3527,539.1327,728.6943,498.2322
14-35-13-0990936,731.7252,539.8416,728.6943,498.2322
14-35-13-1150945,732.1243,539.2675,728.6943,498.2322
14-35-13-1310955,733.9619,539.8975,728.6943,498.2322
14-35-13-1480964,735.8154,539.706,728.6943,498.2322
14-35-13-1650974,737.9757,541.3027,728.6943,498.2322
14-35-13-1820984,739.0986,543.3238,728.6943,498.2322
14-35-13-1980993,739.874,542.6108,728.6943,498.2322
14-35-13-2151003,738.9545,542.0434,728.6943,498.2322
14-35-13-2321012,740.9727,542.7203,728.6943,498.2322
14-35-13-2481022,741.0725,544.4631,728.6943,498.2322
14-35-13-2651031,741.6271,545.8073,728.6943,498.2322
14-35-13-2821041,741.1275,547.4224,728.6943,498.2322
14-35-13-2981050,740.118,548.3417,728.6943,498.2322
14-35-13-3151060,738.5377,549.7513,728.6943,498.2322
14-35-13-3311069,736.941,550.5688,728.6943,498.2322
14-35-13-3491079,736.1361,551.4529,728.6943,498.2322
14-35-13-3651088,733.1788,553.0337,728.6943,498.2322
14-35-13-3821098,730.3917,555.237,728.6943,498.2322
14-35-13-3981107,728.2004,555.7336,728.6943,498.2322
14-35-13-4151117,726.6274,556.9319,728.6943,498.2322
14-35-13-4321127,724.0768,558.5033,728.6943,498.2322
14-35-13-4481136,722.3718,559.1691,728.6943,498.2322
14-35-13-4641145,720.5074,559.9803,728.6943,498.2322
14-35-13-4811155,717.883,559.8574,728.6943,498.2322
14-35-13-4981165,715.7191,559.7567,728.6943,498.2322
14-35-13-5151174,715.6992,559.8528,728.6943,498.2322
14-35-13-5311183,714.5944,559.7183,728.6943,498.2322
14-35-13-5481193,715.6004,562.2784,728.6943,498.2322
14-35-13-5651203,715.285,561.8374,728.6943,498.2322
14-35-13-5811212,715.3185,562.146,728.6943,498.2322
14-35-13-5981222,713.7183,561.8585,728.6943,498.2322
14-35-13-6141231,710.7492,561.2037,728.6943,498.2322
14-35-13-6311241,710.5601,560.9194,728.6943,498.2322
14-35-13-6481250,709.4286,561.9307,728.6943,498.2322
14-35-13-6641259,707.5101,560.9629,728.6943,498.2322
14-35-13-6821270,706.6509,559.2488,728.6943,498.2322
14-35-13-6981279,706.1375,558.319,728.6943,498.2322
14-35-13-7151289,705.6243,558.3669,728.6943,498.2322
14-35-13-7311298,704.7896,556.6534,728.6943,498.2322
14-35-13-7481308,703.6788,555.0698,728.6943,498.2322
14-35-13-7641317,703.8236,553.3215,728.6943,498.2322
14-35-13-7811326,703.4303,551.9107,728.6943,498.2322
14-35-13-7971336,704.4319,552.4107,728.6943,498.2322
14-35-13-8141345,705.4212,552.0721,728.6943,498.2322
14-35-13-8331356,704.9244,551.1866,728.6943,498.2322
14-35-13-8481365,704.7675,550.6092,728.6943,498.2322
14-35-13-8641374,704.7914,550.1993,728.6943,498.2322
14-35-13-8811384,704.8713,549.2037,728.6943,498.2322
14-35-13-8971393,703.7379,549.5624,728.6943,498.2322
14-35-13-9141402,703.5375,550.616,728.6943,498.2322
14-35-13-9311412,703.4724,550.7374,728.6943,498.2322
14-35-13-9481422,703.6432,551.0137,728.6943,498.2322
14-35-13-9641431,703.5253,551.0487,728.6943,498.2322
14-35-13-9811441,704.7539,551.9101,728.6943,498.2322
14-35-13-9981451,703.6586,551.498,728.6943,498.2322
14-35-14-0151460,703.8864,552.1039,728.6943,498.2322
14-35-14-0311469,702.9414,551.4686,728.6943,498.2322
14-35-14-0471479,700.9271,551.2396,728.6943,498.2322
14-35-14-0641488,699.3329,550.3291,728.6943,498.2322
14-35-14-0811498,698.0556,550.8558,728.6943,498.2322
14-35-14-0971507,697.8824,550.4354,728.6943,498.2322
14-35-14-1141517,698.0577,549.9124,728.6943,498.2322
14-35-14-1311527,697.0397,551.2306,728.6943,498.2322
14-35-14-1471536,697.1622,551.8463,728.6943,498.2322
14-35-14-1631545,696.6044,553.4772,728.6943,498.2322
14-35-14-1811555,697.0514,554.2695,728.6943,498.2322
14-35-14-1971564,696.7551,553.5452,728.6943,498.2322
14-35-14-2141574,697.7404,552.886,728.6943,498.2322
14-35-14-2311584,697.5369,555.7386,728.6943,498.2322
14-35-14-2471593,699.4996,555.6718,728.6943,498.2322
14-35-14-2641603,699.6466,557.1251,728.6943,498.2322
14-35-14-2811612,700.2053,558.0231,728.6943,498.2322
14-35-14-2971622,700.5497,558.7241,728.6943,498.2322
14-35-14-3141631,701.2962,559.4472,728.6943,498.2322
14-35-14-3301640,701.5663,559.1209,728.6943,498.2322
14-35-14-3471650,701.6685,559.2461,728.6943,498.2322
14-35-14-3631659,700.8693,557.7137,728.6943,498.2322
14-35-14-3801669,702.1956,557.2,728.6943,498.2322
14-35-14-3971679,702.347,555.124,728.6943,498.2322
