Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (860.2, 186.5)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
14-38-11-6403056,674.6951,643.6443,860.2476,186.4745
14-38-11-6583066,676.8013,643.3334,860.2476,186.4745
14-38-11-6733075,680.7268,643.9821,860.2476,186.4745
14-38-11-6913085,684.5825,642.8777,860.2476,186.4745
14-38-11-7073094,689.2311,641.3438,860.2476,186.4745
14-38-11-7233104,692.5249,642.5521,860.2476,186.4745
14-38-11-7403113,696.4891,641.6035,860.2476,186.4745
14-38-11-7573123,699.1586,638.8598,860.2476,186.4745
14-38-11-7743133,703.9379,637.5576,860.2476,186.4745
14-38-11-7903142,706.9191,635.619,860.2476,186.4745
14-38-11-8073152,710.576,634.4017,860.2476,186.4745
14-38-11-8243161,716.2764,634.0273,860.2476,186.4745
14-38-11-8403170,719.6224,634.3574,860.2476,186.4745
14-38-11-8573180,722.3865,635.9438,860.2476,186.4745
14-38-11-8743190,724.5858,634.5992,860.2476,186.4745
14-38-11-8903199,733.1141,627.6992,860.2476,186.4745
14-38-11-9063208,900.2644,457.1141,860.2476,186.4745
14-38-11-9233218,888.2678,483.7552,860.2476,186.4745
14-38-11-9403228,882.8608,462.981,860.2476,186.4745
14-38-11-9563237,889.003,463.5823,860.2476,186.4745
14-38-11-9733247,893.2645,460.8474,860.2476,186.4745
14-38-11-9903256,895.6912,455.3811,860.2476,186.4745
14-38-12-0073266,893.6375,456.1371,860.2476,186.4745
14-38-12-0233275,896.7655,456.0433,860.2476,186.4745
14-38-12-0403285,899.5125,461.5364,860.2476,186.4745
14-38-12-0573295,900.3401,462.6641,860.2476,186.4745
14-38-12-0733304,897.6991,465.259,860.2476,186.4745
14-38-12-0903313,896.6902,465.8259,860.2476,186.4745
14-38-12-1073323,895.1524,465.1581,860.2476,186.4745
14-38-12-1233332,896.673,465.8982,860.2476,186.4745
14-38-12-1403342,897.6398,466.6378,860.2476,186.4745
14-38-12-1573352,896.6165,468.0284,860.2476,186.4745
14-38-12-1733361,895.2824,468.5948,860.2476,186.4745
14-38-12-1903371,894.2039,468.8348,860.2476,186.4745
14-38-12-2073380,894.8448,468.0613,860.2476,186.4745
14-38-12-2233390,895.0621,468.1214,860.2476,186.4745
14-38-12-2403399,895.5777,466.8091,860.2476,186.4745
14-38-12-2563408,895.3453,465.6007,860.2476,186.4745
14-38-12-2753419,894.7499,464.394,860.2476,186.4745
14-38-12-2903428,894.7613,463.5182,860.2476,186.4745
14-38-12-3063437,895.6023,465.2161,860.2476,186.4745
14-38-12-3243447,896.5308,464.1731,860.2476,186.4745
14-38-12-3393456,897.9644,462.0997,860.2476,186.4745
14-38-12-3563466,898.3746,462.8442,860.2476,186.4745
14-38-12-3733475,899.4912,463.9032,860.2476,186.4745
14-38-12-3893484,901.4204,463.9552,860.2476,186.4745
14-38-12-4063494,903.4191,465.5813,860.2476,186.4745
14-38-12-4233504,905.2564,465.0015,860.2476,186.4745
14-38-12-4393513,906.7906,464.6902,860.2476,186.4745
14-38-12-4563523,909.0041,456.2782,860.2476,186.4745
14-38-12-4733533,921.6548,245.3812,860.2476,186.4745
14-38-12-4903542,961.2986,270.8048,860.2476,186.4745
14-38-12-5063551,970.9643,215.8652,860.2476,186.4745
14-38-12-5223561,977.0379,214.3295,860.2476,186.4745
14-38-12-5393570,978.2517,220.8989,860.2476,186.4745
14-38-12-5563580,974.0172,222.2288,860.2476,186.4745
14-38-12-5723589,976.695,225.4238,860.2476,186.4745
14-38-12-5893599,977.0799,221.8961,860.2476,186.4745
14-38-12-6063609,976.6469,222.4862,860.2476,186.4745
14-38-12-6233618,975.4343,225.2729,860.2476,186.4745
14-38-12-6393627,976.4244,225.1489,860.2476,186.4745
14-38-12-6573638,969.1492,226.2651,860.2476,186.4745
14-38-12-6723646,722.4382,71.94434,860.2476,186.4745
14-38-12-6893656,730.3096,84.73492,860.2476,186.4745
14-38-12-7063666,735.1699,73.22687,860.2476,186.4745
14-38-12-7223675,743.5687,90.61047,860.2476,186.4745
14-38-12-7393685,729.0575,80.19971,860.2476,186.4745
14-38-12-7563694,728.3435,89.35889,860.2476,186.4745
14-38-12-7723704,728.2213,92.62097,860.2476,186.4745
14-38-12-7883713,733.981,89.68921,860.2476,186.4745
14-38-12-8063723,732.3751,85.49756,860.2476,186.4745
14-38-12-8233733,734.3538,92.64484,860.2476,186.4745
14-38-12-8393742,742.612,98.10931,860.2476,186.4745
14-38-12-8553751,749.0992,104.1112,860.2476,186.4745
14-38-12-8723761,753.7289,114.2184,860.2476,186.4745
14-38-12-8893770,757.7368,124.7816,860.2476,186.4745
14-38-12-9053780,761.0037,133.2816,860.2476,186.4745
14-38-12-9223789,762.0501,135.2411,860.2476,186.4745
14-38-12-9393799,765.7588,137.2065,860.2476,186.4745
14-38-12-9563809,762.5564,141.4306,860.2476,186.4745
14-38-12-9723818,763.0295,142.3837,860.2476,186.4745
14-38-12-9893828,764.3262,146.4411,860.2476,186.4745
14-38-13-0063837,767.6882,150.5171,860.2476,186.4745
14-38-13-0223847,770.285,151.1507,860.2476,186.4745
14-38-13-0393856,772.2813,152.2224,860.2476,186.4745
14-38-13-0553865,773.588,154.6418,860.2476,186.4745
14-38-13-0723875,778.014,162.1318,860.2476,186.4745
14-38-13-0893885,781.3481,168.3192,860.2476,186.4745
14-38-13-1053894,783.6874,175.343,860.2476,186.4745
14-38-13-1223904,786.6403,181.2249,860.2476,186.4745
14-38-13-1383913,789.258,188.5688,860.2476,186.4745
14-38-13-1553923,791.4366,196.6006,860.2476,186.4745
14-38-13-1723932,794.4399,199.8965,860.2476,186.4745
14-38-13-1883942,798.2089,203.9738,860.2476,186.4745
14-38-13-2053951,801.2075,208.6381,860.2476,186.4745
14-38-13-2223961,805.3928,212.9419,860.2476,186.4745
14-38-13-2393971,808.7341,216.4479,860.2476,186.4745
14-38-13-2573981,812.872,220.4156,860.2476,186.4745
14-38-13-2723990,815.6203,223.7047,860.2476,186.4745
14-38-13-2893999,817.1928,228.3296,860.2476,186.4745
14-38-13-3054008,818.3792,232.0426,860.2476,186.4745
14-38-13-3224018,820.0851,233.7917,860.2476,186.4745
14-38-13-3384027,822.0361,235.0572,860.2476,186.4745
14-38-13-3554037,822.8615,234.7167,860.2476,186.4745
14-38-13-3724047,826.3134,235.4523,860.2476,186.4745
14-38-13-3884056,830.1268,237.3374,860.2476,186.4745
14-38-13-4054066,831.5689,240.1891,860.2476,186.4745
14-38-13-4214075,832.923,244.3199,860.2476,186.4745
14-38-13-4384085,834.4387,246.8624,860.2476,186.4745
14-38-13-4554094,836.6987,248.6162,860.2476,186.4745
14-38-13-4714103,840.2573,249.593,860.2476,186.4745
14-38-13-4884113,842.3837,249.4887,860.2476,186.4745
14-38-13-5054123,843.4709,250.236,860.2476,186.4745
14-38-13-5224133,843.6144,252.2416,860.2476,186.4745
14-38-13-5384142,843.7745,255.9803,860.2476,186.4745
14-38-13-5554151,844.3929,257.4016,860.2476,186.4745
14-38-13-5714161,844.3547,258.5549,860.2476,186.4745
14-38-13-5884170,844.7883,256.0545,860.2476,186.4745
14-38-13-6054180,846.3695,255.7596,860.2476,186.4745
14-38-13-6224190,846.2246,253.957,860.2476,186.4745
14-38-13-6384199,844.5297,254.1779,860.2476,186.4745
14-38-13-6554209,844.7239,252.5706,860.2476,186.4745
14-38-13-6714218,843.3759,253.4517,860.2476,186.4745
14-38-13-6884228,844.3756,254.7151,860.2476,186.4745
14-38-13-7044237,844.3307,256.6998,860.2476,186.4745
14-38-13-7214246,843.6843,258.2698,860.2476,186.4745
14-38-13-7384256,842.5945,259.2499,860.2476,186.4745
14-38-13-7554266,842.4731,261.5941,860.2476,186.4745
14-38-13-7714275,841.154,263.8366,860.2476,186.4745
14-38-13-7884285,840.3582,264.1565,860.2476,186.4745
14-38-13-8054294,840.9127,266.7921,860.2476,186.4745
14-38-13-8224304,840.4843,267.21,860.2476,186.4745
14-38-13-8384313,839.137,266.1557,860.2476,186.4745
14-38-13-8554323,837.4537,268.2319,860.2476,186.4745
14-38-13-8714332,836.09,267.2975,860.2476,186.4745
14-38-13-8884342,836.1924,264.612,860.2476,186.4745
14-38-13-9054352,838.3043,265.1201,860.2476,186.4745
14-38-13-9214361,840.1724,263.7787,860.2476,186.4745
14-38-13-9384371,839.5148,264.1619,860.2476,186.4745
14-38-13-9554380,839.3139,265.1046,860.2476,186.4745
14-38-13-9714389,839.7427,264.3521,860.2476,186.4745
14-38-13-9884399,842.5101,263.5267,860.2476,186.4745
14-38-14-0044408,841.5613,264.0768,860.2476,186.4745
14-38-14-0214418,841.6247,264.1984,860.2476,186.4745
14-38-14-0374427,841.5626,265.9414,860.2476,186.4745
14-38-14-0544437,841.7446,263.7941,860.2476,186.4745
14-38-14-0714447,841.861,261.3408,860.2476,186.4745
14-38-14-0884456,842.0748,260.7658,860.2476,186.4745
14-38-14-1044465,841.6863,261.6045,860.2476,186.4745
14-38-14-1214475,840.9439,262.5114,860.2476,186.4745
14-38-14-1374484,840.7809,262.8933,860.2476,186.4745
14-38-14-1554495,839.7731,264.8329,860.2476,186.4745
