Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1076.1, 523.7)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
15-28-05-9825722,717.168,671.7491,1076.078,523.6937
15-28-05-9995732,715.8887,675.3268,1076.078,523.6937
15-28-06-0165741,715.1603,677.2917,1076.078,523.6937
15-28-06-0325750,714.0247,680.1192,1076.078,523.6937
15-28-06-0495760,712.6578,682.0182,1076.078,523.6937
15-28-06-0665770,706.0631,684.319,1076.078,523.6937
15-28-06-0825779,700.5704,685.7792,1076.078,523.6937
15-28-06-0995789,695.6049,687.8944,1076.078,523.6937
15-28-06-1165799,691.9959,688.9915,1076.078,523.6937
15-28-06-1335808,685.8292,688.8794,1076.078,523.6937
15-28-06-1495817,679.5268,690.9532,1076.078,523.6937
15-28-06-1665827,674.8864,693.0571,1076.078,523.6937
15-28-06-1835837,670.5859,694.8475,1076.078,523.6937
15-28-06-1995846,666.1266,695.7075,1076.078,523.6937
15-28-06-2165856,661.2798,697.1055,1076.078,523.6937
15-28-06-2325865,657.6265,697.6985,1076.078,523.6937
15-28-06-2495875,652.4466,696.9778,1076.078,523.6937
15-28-06-2665884,650.7332,694.1718,1076.078,523.6937
15-28-06-2835894,654.8772,691.4333,1076.078,523.6937
15-28-06-2985903,886.8392,632.293,1076.078,523.6937
15-28-06-3185914,886.8392,632.293,1076.078,523.6937
15-28-06-3395926,886.8392,632.293,1076.078,523.6937
15-28-06-3545935,886.8392,632.293,1076.078,523.6937
15-28-06-3725945,886.8392,632.293,1076.078,523.6937
15-28-06-3885954,886.8392,632.293,1076.078,523.6937
15-28-06-4055964,886.8392,632.293,1076.078,523.6937
15-28-06-4225974,886.8392,632.293,1076.078,523.6937
15-28-06-4405984,864.4894,608.9973,1076.078,523.6937
15-28-06-4575994,864.4894,608.9973,1076.078,523.6937
15-28-06-4736003,864.4894,608.9973,1076.078,523.6937
15-28-06-4886011,864.4894,608.9973,1076.078,523.6937
15-28-06-5056021,864.4894,608.9973,1076.078,523.6937
15-28-06-5226031,864.4894,608.9973,1076.078,523.6937
15-28-06-5396040,864.4894,608.9973,1076.078,523.6937
15-28-06-5566050,864.4894,608.9973,1076.078,523.6937
15-28-06-5746060,864.4894,608.9973,1076.078,523.6937
15-28-06-5936071,1043.437,676.9516,1076.078,523.6937
15-28-06-6096081,1089.719,715.6852,1076.078,523.6937
15-28-06-6156084,1115.463,738.3838,1076.078,523.6937
15-28-06-6316093,1136.001,748.0975,1076.078,523.6937
15-28-06-6486103,1213.08,788.0636,1076.078,523.6937
15-28-06-6656113,1195.167,753.7325,1076.078,523.6937
15-28-06-6816122,1207.815,772.2472,1076.078,523.6937
15-28-06-6986131,1210.482,772.3155,1076.078,523.6937
15-28-06-7176142,1216.083,790.5995,1076.078,523.6937
15-28-06-7326151,1217.734,806.6494,1076.078,523.6937
15-28-06-7486160,1218.725,817.0621,1076.078,523.6937
