Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (679.4, 720.6)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
14-04-46-5153624,732.2306,649.6265,679.4356,720.5971
14-04-46-5313633,732.2306,649.6265,679.4356,720.5971
14-04-46-5483643,732.2306,649.6265,679.4356,720.5971
14-04-46-5653652,732.2306,649.6265,679.4356,720.5971
14-04-46-5813661,732.2306,649.6265,679.4356,720.5971
14-04-46-5993672,732.2306,649.6265,679.4356,720.5971
14-04-46-6153681,732.2306,649.6265,679.4356,720.5971
14-04-46-6333691,732.2306,649.6265,679.4356,720.5971
14-04-46-6483700,732.2306,649.6265,679.4356,720.5971
14-04-46-6653709,732.2306,649.6265,679.4356,720.5971
14-04-46-6853721,732.2306,649.6265,679.4356,720.5971
14-04-46-7033731,732.2306,649.6265,679.4356,720.5971
14-04-46-7183740,732.2306,649.6265,679.4356,720.5971
14-04-46-7353749,732.2306,649.6265,679.4356,720.5971
14-04-46-7513759,732.2306,649.6265,679.4356,720.5971
14-04-46-7693769,732.2306,649.6265,679.4356,720.5971
14-04-46-7843778,732.2306,649.6265,679.4356,720.5971
14-04-46-8033788,732.2306,649.6265,679.4356,720.5971
14-04-46-8173796,732.2306,649.6265,679.4356,720.5971
14-04-46-8343806,732.2306,649.6265,679.4356,720.5971
14-04-46-8573819,733.2501,645.7634,679.4356,720.5971
14-04-46-8613822,735.902,642.7093,679.4356,720.5971
14-04-46-8743829,737.7383,640.9614,679.4356,720.5971
14-04-46-8913839,739.6381,639.354,679.4356,720.5971
14-04-46-9073848,742.3204,638.0731,679.4356,720.5971
14-04-46-9243858,744.6088,637.8044,679.4356,720.5971
14-04-46-9413867,747.5036,636.5715,679.4356,720.5971
14-04-46-9593878,748.5958,634.5302,679.4356,720.5971
14-04-46-9753887,751.2042,633.3876,679.4356,720.5971
14-04-46-9923896,753.7349,633.7443,679.4356,720.5971
14-04-47-0083906,755.5794,633.4957,679.4356,720.5971
14-04-47-0253915,756.9412,633.6053,679.4356,720.5971
14-04-47-0413925,758.6805,634.6974,679.4356,720.5971
14-04-47-0583934,760.1434,635.2786,679.4356,720.5971
14-04-47-0753944,761.679,636.6191,679.4356,720.5971
14-04-47-0913953,765.8235,638.1606,679.4356,720.5971
14-04-47-1083963,767.8765,639.8475,679.4356,720.5971
14-04-47-1243972,770.4808,647.7749,679.4356,720.5971
14-04-47-1583991,771.4557,650.0646,679.4356,720.5971
14-04-47-1623994,771.6902,650.9681,679.4356,720.5971
14-04-47-1744001,772.8252,653.2718,679.4356,720.5971
14-04-47-1914010,773.0773,655.5846,679.4356,720.5971
14-04-47-2074019,775.7119,663.4955,679.4356,720.5971
14-04-47-2354035,781.3724,671.4917,679.4356,720.5971
14-04-47-2534046,784.03,678.6185,679.4356,720.5971
14-04-47-2754058,786.3318,680.6849,679.4356,720.5971
14-04-47-2804061,788.148,682.8621,679.4356,720.5971
14-04-47-2924068,788.8193,684.0346,679.4356,720.5971
14-04-47-3074077,789.3582,685.4517,679.4356,720.5971
14-04-47-3244086,789.0236,686.0073,679.4356,720.5971
14-04-47-3414096,790.7975,687.8789,679.4356,720.5971
14-04-47-3584106,792.6043,689.3528,679.4356,720.5971
14-04-47-3744115,794.3371,690.0858,679.4356,720.5971
14-04-47-3914125,792.5372,690.1176,679.4356,720.5971
14-04-47-4074134,791.1111,690.1826,679.4356,720.5971
14-04-47-4244144,789.2496,689.1165,679.4356,720.5971
14-04-47-4414153,788.9431,689.6373,679.4356,720.5971
14-04-47-4574162,791.6657,695.7885,679.4356,720.5971
14-04-47-4734172,794.15,701.8481,679.4356,720.5971
14-04-47-4974185,797.6522,709.6718,679.4356,720.5971
14-04-47-5144195,801.2557,716.0833,679.4356,720.5971
14-04-47-5314205,803.5967,722.5107,679.4356,720.5971
14-04-47-5494215,807.799,727.62,679.4356,720.5971
14-04-47-5664225,811.2358,732.9923,679.4356,720.5971
14-04-47-5834235,814.5607,738.6005,679.4356,720.5971
14-04-47-5994244,818.8062,745.1063,679.4356,720.5971
14-04-47-6154253,822.4822,750.0723,679.4356,720.5971
14-04-47-6324263,826.3821,755.5395,679.4356,720.5971
14-04-47-6484272,829.0829,759.9215,679.4356,720.5971
14-04-47-6644281,835.1182,765.4183,679.4356,720.5971
