Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (719.0, 382.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-39-16-1654930,1439.996,243.0586
16-39-16-3121200,1439.996,243.0586
16-39-16-4717800,1439.996,243.0586
16-39-16-6289150,1439.996,243.0586
16-39-16-7597680,1439.996,243.0586
16-39-16-9240360,1439.996,243.0586
16-39-17-0841870,1439.996,243.0586
16-39-17-2355470,1439.996,243.0586
16-39-17-3876840,1439.996,243.0586
16-39-17-5520370,1439.996,243.0586
16-39-17-6997890,1439.996,243.0586
16-39-17-8559150,1439.996,243.0586
16-39-18-0004130,1439.996,243.0586
16-39-18-1440960,1439.996,243.0586
16-39-18-3038930,1439.996,243.0586
16-39-18-4642540,1439.996,243.0586
16-39-18-6196980,1439.996,243.0586
16-39-18-7760270,1439.996,243.0586
16-39-18-9279680,1439.996,243.0586
16-39-19-0876380,1439.996,243.0586
16-39-19-2443060,1439.996,243.0586
16-39-19-4080990,1439.996,243.0586
16-39-19-5641280,1439.996,243.0586
16-39-19-7238630,1439.996,243.0586
16-39-19-8838060,1439.996,243.0586
16-39-20-0440560,1439.996,243.0586
16-39-20-2035790,1439.996,243.0586
16-39-20-3398390,1439.996,243.0586
16-39-20-4959400,1439.996,243.0586
16-39-20-6557130,1439.996,243.0586
16-39-20-8076560,1439.996,243.0586
16-39-20-9440840,1439.996,243.0586
16-39-21-0999100,1439.996,243.0586
16-39-21-2599090,1439.996,243.0586
16-39-21-4276550,1439.996,243.0586
16-39-21-5596440,1439.996,243.0586
16-39-21-7194810,1439.996,243.0586
16-39-21-8517390,1439.996,243.0586
16-39-21-9839280,1439.996,243.0586
16-39-22-1513670,1439.996,243.0586
16-39-22-3075920,1439.996,243.0586
16-39-22-4439900,1439.996,243.0586
16-39-22-5893170,1439.996,243.0586
16-39-22-7557660,1439.996,243.0586
16-39-22-9158410,1439.996,243.0586
16-39-23-0811740,1439.996,243.0586
16-39-23-2276170,1439.996,243.0586
16-39-23-3835360,1439.996,243.0586
16-39-23-5240730,1439.996,243.0586
16-39-23-6879810,1439.996,243.0586
16-39-23-8437330,1439.996,243.0586
16-39-24-0042110,1439.996,243.0586
16-39-24-1675590,1439.996,243.0586
16-39-24-3237060,1439.996,243.0586
16-39-24-4888790,1439.996,243.0586
16-39-24-6393150,1439.996,243.0586
16-39-25-3758570,1439.996,243.0586
16-39-25-5400150,1439.996,243.0586
16-39-25-7000050,1439.996,243.0586
16-39-25-8475410,1439.996,243.0586
16-39-26-0034100,1439.996,243.0586
16-39-26-1396890,1439.996,243.0586
16-39-26-3078590,1439.996,243.0586
16-39-26-4675230,1439.996,243.0586
16-39-26-6277350,1439.996,243.0586
16-39-26-7849860,1439.996,243.0586
16-39-27-5995030,1439.996,243.0586
16-39-27-7514850,1439.996,243.0586
16-39-27-9033050,1439.996,243.0586
16-39-28-0556660,1439.996,243.0586
16-39-28-8558280,1439.996,243.0586
16-39-29-0078880,1439.996,243.0586
16-39-29-1676540,1439.996,243.0586
