Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (718.0, 384.0)
Current resolution is (1436.0, 768.0)
Using Mouse as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
11-09-17-9238910,714.4492,336
11-09-17-9794920,788.1836,324.5234
11-09-17-9988650,799.6602,333.9141
11-09-18-0314230,806.9648,347.4766
11-09-18-0670170,805.5703,358.2578
11-09-18-1310990,784.0977,365.8242
11-09-18-1628190,777.2266,368.2148
11-09-18-1953030,774.0977,368.2148
11-09-18-2321260,772.707,368.2148
11-09-18-2991770,772.707,368.2148
11-09-18-3393140,772.707,368.2148
11-09-18-3711290,772.707,368.2148
11-09-18-4029990,772.707,368.2148
11-09-18-4309480,772.707,368.2148
11-09-18-4711240,772.707,368.2148
11-09-18-5111630,772.707,368.2148
11-09-18-5469310,772.707,377.3867
11-09-18-6148800,753.9258,384.6914
11-09-18-6508160,732.0156,378.4336
11-09-18-6826220,720.5352,361.3906
11-09-18-7149120,717.4063,346.7813
11-09-18-7473380,718.4492,342.6094
11-09-18-8106370,732.3633,351.6523
11-09-18-8512700,736.5352,399.3008
11-09-18-8868090,734.4492,411.125
11-09-18-9105070,731.3164,412.168
11-09-18-9515630,725.0586,410.082
11-09-19-0106270,720.1875,394.7773
11-09-19-0426670,720.1875,393.3867
11-09-19-0750550,720.1875,394.082
11-09-19-1070740,725.3203,403.3438
11-09-19-1754570,733.668,423.168
11-09-19-2027680,734.3633,425.2539
11-09-19-2351160,734.3633,425.2539
11-09-19-2685720,734.3633,425.2539
11-09-19-3073400,734.3633,425.2539
11-09-19-3711140,732.3633,425.2539
11-09-19-3984700,722.9727,424.2109
11-09-19-4390060,713.582,424.2109
11-09-19-4945860,709.1016,424.2109
11-09-19-5274840,708.4063,424.2109
11-09-19-5671390,707.7109,424.2109
11-09-19-6027690,707.7109,426.2539
11-09-19-6352330,710.8438,428.3398
11-09-19-6671140,712.9297,428.3398
11-09-19-7314920,717.4063,400.5625
11-09-19-7633090,722.625,385.9531
11-09-19-7987290,748.707,366.1289
11-09-19-8309750,785.2266,380.7383
11-09-19-9028590,842.2617,464.207
11-09-19-9273630,830.7852,469.4258
11-09-19-9872470,760.8789,453.7734
11-09-19-9878620,760.8789,453.7734
11-09-20-0346700,744.5352,391.1719
11-09-20-0667270,744.5352,369.2617
11-09-20-1309240,772.707,368.2148
11-09-20-1628980,794.6172,396.3867
11-09-20-1986640,781.0508,455.5117
11-09-20-2311390,748.707,464.9023
11-09-20-3035290,649.5859,415.8633
11-09-20-3433970,645.4141,357.4336
11-09-20-3791650,669.4102,317.0898
11-09-20-4110240,685.0625,303.5273
11-09-20-4428600,691.3242,296.2227
11-09-20-4787830,672.543,291.0078
11-09-20-5192210,558.8125,293.0938
11-09-20-5508510,520.5586,325.4375
11-09-20-5869430,512.2109,363
11-09-20-6506470,611.332,407.8633
11-09-20-6871000,743.8398,407.8633
11-09-20-7149700,805.0508,402.9961
11-09-20-7588540,888.6953,400.6055
11-09-20-7996290,908.5195,417.2969
11-09-20-8267340,909.5625,454.8594
11-09-20-8667450,833.7461,500.7695
11-09-20-9392890,677.2383,412.082
11-09-20-9665950,659.5039,356.7813
11-09-20-9989130,659.5039,333.8281
11-09-21-0310060,709.5859,280.9648
11-09-21-0712810,751.3203,252.793
11-09-21-1350570,651.1563,242.3594
11-09-21-1626580,584.3789,245.4883
11-09-21-1948550,502.9961,283.0508
11-09-21-2272530,469.957,323.3945
11-09-21-2672030,465.7813,362
11-09-21-3264000,623.332,424.6016
11-09-21-3584110,777.4023,442.6875
11-09-21-3991160,877.5664,449.9922
11-09-21-4309770,921.3906,470.8594
11-09-21-4949360,855.6563,560.5898
11-09-21-5269080,747.4922,549.1133
11-09-21-5588640,675.5,490.6836
11-09-21-5910410,655.6758,451.0352
11-09-21-6550930,691.1523,395.7344
11-09-21-6825580,718.2773,392.9531
11-09-21-7150600,764.1875,430.5156
11-09-21-7470460,781.9258,520.2461
11-09-21-8114850,721.4102,615.1914
11-09-21-8428470,673.4141,609.9766
11-09-21-8749380,648.0234,553.6328
11-09-21-9150760,651.1563,435.7305
11-09-21-9469290,696.0195,372.0859
11-09-22-0111110,844.1797,355.3906
11-09-22-0426740,876.8711,389.1289
11-09-22-0759620,882.0898,403.7344
11-09-22-1069960,876,400.7344
11-09-22-1709280,799.8359,301.6133
11-09-22-2024860,711.1484,267.1836
11-09-22-2347540,666.6328,264.4023
11-09-22-2673070,606.1172,285.2695
11-09-22-3310540,592.5508,413.6016
11-09-22-3629280,669.0664,472.3789
11-09-22-3948910,736.8867,493.2461
11-09-22-4269670,736.8867,493.2461
11-09-22-4948660,736.8867,493.2461
11-09-22-5264000,736.8867,493.2461
11-09-22-5589480,752.5352,496.3789
11-09-22-5917410,748.3633,518.1133
11-09-22-6546730,701.4102,665.2305
11-09-22-6867790,688.8906,693.4023
11-09-22-7186930,685.4141,698.9648
11-09-22-7508130,682.2813,703.1406
11-09-22-8149480,670.8047,710.4414
11-09-22-8467690,667.3281,721.9219
11-09-22-8824790,667.3281,746.9609
11-09-22-9147000,670.457,767.8281
11-09-22-9465500,672.543,781.3906
11-09-22-9865870,672.543,788.6953
11-09-23-0508030,672.543,797.043
11-09-23-0830830,673.5859,802.2578
11-09-23-1186130,674.9805,804.6523
11-09-23-1591080,676.0234,805.6953
11-09-23-1912460,676.0234,805.6953
11-09-23-2504710,676.7188,805.6953
11-09-23-2827930,677.7617,806.6953
11-09-23-3148790,678.8047,808.7813
11-09-23-3545870,680.8906,811.9102
11-09-23-3867900,680.8906,811.9102
11-09-23-4464020,680.8906,813.6484
11-09-23-4828620,680.8906,813.6484
