Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (758.0, 737.2)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
11-53-31-4405040,673.2075,717.6807,757.9669,737.2007
11-53-31-4575050,674.5169,715.3643,757.9669,737.2007
11-53-31-4735059,676.6247,712.6548,757.9669,737.2007
11-53-31-4905069,677.0648,714.3032,757.9669,737.2007
11-53-31-5065078,675.8049,713.8245,757.9669,737.2007
11-53-31-5235088,676.1459,712.6705,757.9669,737.2007
11-53-31-5405097,669.7064,717.2351,757.9669,737.2007
11-53-31-5565106,669.2953,717.6759,757.9669,737.2007
11-53-31-5735116,668.3863,719.2185,757.9669,737.2007
11-53-31-5895125,666.4765,721.165,757.9669,737.2007
11-53-31-6065135,664.8724,724.5656,757.9669,737.2007
11-53-31-6235145,665.7436,724.235,757.9669,737.2007
11-53-31-6405155,663.2467,727.7238,757.9669,737.2007
11-53-31-6565164,662.3481,729.5438,757.9669,737.2007
11-53-31-6725173,661.353,729.3708,757.9669,737.2007
11-53-31-6895183,661.4473,728.5876,757.9669,737.2007
11-53-31-7065192,662.1221,726.6566,757.9669,737.2007
11-53-31-7225201,660.7044,728.7307,757.9669,737.2007
11-53-31-7395211,661.478,729.4731,757.9669,737.2007
11-53-31-7565221,661.6951,728.8757,757.9669,737.2007
11-53-31-7735231,662.6824,726.8268,757.9669,737.2007
11-53-31-7895240,666.1137,724.8525,757.9669,737.2007
11-53-31-8065249,667.936,722.9044,757.9669,737.2007
11-53-31-8255260,668.4759,720.3534,757.9669,737.2007
11-53-31-8395268,670.9301,719.7977,757.9669,737.2007
11-53-31-8565278,674.0074,716.844,757.9669,737.2007
11-53-31-8725287,676.6689,716.3517,757.9669,737.2007
11-53-31-8895297,678.2668,716.4016,757.9669,737.2007
11-53-31-9065307,680.6931,713.469,757.9669,737.2007
11-53-31-9225316,681.7407,712.2706,757.9669,737.2007
11-53-31-9395326,684.6494,707.9143,757.9669,737.2007
11-53-31-9565335,686.3668,708.1008,757.9669,737.2007
11-53-31-9735345,684.9485,707.7402,757.9669,737.2007
11-53-31-9895354,683.942,706.4283,757.9669,737.2007
11-53-32-0055363,682.831,706.9279,757.9669,737.2007
11-53-32-0225373,680.5261,706.5879,757.9669,737.2007
11-53-32-0385382,681.2144,704.7179,757.9669,737.2007
11-53-32-0555392,680.5928,703.8485,757.9669,737.2007
11-53-32-0725402,681.1607,702.3051,757.9669,737.2007
11-53-32-0895411,682.3845,701.5159,757.9669,737.2007
11-53-32-1065421,683.6691,699.5132,757.9669,737.2007
11-53-32-1225430,681.7625,701.7578,757.9669,737.2007
11-53-32-1395440,682.2167,700.8586,757.9669,737.2007
11-53-32-1565450,683.5032,700.3672,757.9669,737.2007
11-53-32-1725459,686.5668,698.2015,757.9669,737.2007
11-53-32-1885468,687.815,699.3667,757.9669,737.2007
11-53-32-2055478,692.7552,697.7068,757.9669,737.2007
11-53-32-2225487,696.4283,697.1281,757.9669,737.2007
11-53-32-2395497,702.6909,694.3617,757.9669,737.2007
11-53-32-2555506,707.3618,693.5619,757.9669,737.2007
11-53-32-2725516,712.2007,692.6373,757.9669,737.2007
11-53-32-2885525,715.5045,692.3363,757.9669,737.2007
11-53-32-3065535,716.5944,692.6343,757.9669,737.2007
11-53-32-3225545,720.6712,691.1759,757.9669,737.2007
11-53-32-3385554,724.9416,688.163,757.9669,737.2007
11-53-32-3555563,728.5554,684.111,757.9669,737.2007
11-53-32-3725573,729.9457,678.1078,757.9669,737.2007
11-53-32-3885582,729.6534,672.6788,757.9669,737.2007
11-53-32-4055592,732.8752,665.7372,757.9669,737.2007
11-53-32-4225602,734.5405,658.3444,757.9669,737.2007
11-53-32-4385611,735.7261,651.5114,757.9669,737.2007
11-53-32-4555621,738.063,642.3829,757.9669,737.2007
11-53-32-4725630,741.4622,633.3776,757.9669,737.2007
11-53-32-4885640,744.9092,624.1672,757.9669,737.2007
11-53-32-5055649,746.9099,618.967,757.9669,737.2007
11-53-32-5225659,744.6943,619.1685,757.9669,737.2007
11-53-32-5395669,743.6011,618.0624,757.9669,737.2007
11-53-32-5555678,740.0342,617.9,757.9669,737.2007
11-53-32-5715687,737.7922,616.8016,757.9669,737.2007
11-53-32-5885697,733.5907,618.3578,757.9669,737.2007
11-53-32-6055706,730.2365,618.9265,757.9669,737.2007
11-53-32-6215716,728.8959,619.4782,757.9669,737.2007
11-53-32-6395726,726.097,621.632,757.9669,737.2007
11-53-32-6555735,723.6914,622.492,757.9669,737.2007
11-53-32-6715744,719.0015,625.2702,757.9669,737.2007
11-53-32-6885754,715.1839,627.7225,757.9669,737.2007
11-53-32-7045763,712.6553,629.8792,757.9669,737.2007
11-53-32-7215773,710.3088,632.3572,757.9669,737.2007
11-53-32-7385783,706.5855,636.1735,757.9669,737.2007
11-53-32-7555792,704.9043,638.7246,757.9669,737.2007
11-53-32-7715801,701.7451,641.58,757.9669,737.2007
11-53-32-7885811,699.2376,645.7846,757.9669,737.2007
11-53-32-8075822,698.9454,648.5098,757.9669,737.2007
11-53-32-8215830,699.3517,651.6968,757.9669,737.2007
11-53-32-8385840,696.7962,656.0822,757.9669,737.2007
11-53-32-8555849,693.3969,660.9063,757.9669,737.2007
