Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (966.9, 633.5)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
14-30-13-9407261,839.165,649.4301,966.9279,633.48
14-30-13-9567270,845.8001,651.478,966.9279,633.48
14-30-13-9737280,852.152,651.5065,966.9279,633.48
14-30-13-9907290,858.6934,653.0302,966.9279,633.48
14-30-14-0077299,863.809,654.1129,966.9279,633.48
14-30-14-0237308,868.2206,653.4883,966.9279,633.48
14-30-14-0407318,876.9363,653.7778,966.9279,633.48
14-30-14-0577328,886.4644,652.3516,966.9279,633.48
14-30-14-0737337,896.601,653.1514,966.9279,633.48
14-30-14-0897346,905.3683,650.6788,966.9279,633.48
14-30-14-1067356,913.6259,650.3786,966.9279,633.48
14-30-14-1257367,921.9041,651.9958,966.9279,633.48
14-30-14-1397375,930.2412,650.8443,966.9279,633.48
14-30-14-1567385,937.9536,649.3911,966.9279,633.48
14-30-14-1727394,944.7979,648.1711,966.9279,633.48
14-30-14-1897403,950.8295,646.1322,966.9279,633.48
14-30-14-2067413,992.028,615.389,966.9279,633.48
14-30-14-2237423,987.6769,634.2932,966.9279,633.48
14-30-14-2397432,991.2864,636.5345,966.9279,633.48
14-30-14-2567442,987.6946,629.856,966.9279,633.48
14-30-14-2737451,983.4181,629.2225,966.9279,633.48
14-30-14-2897461,984.8437,625.1725,966.9279,633.48
14-30-14-3067470,985.8935,624.676,966.9279,633.48
14-30-14-3237480,981.0198,633.5112,966.9279,633.48
14-30-14-3397489,980.3401,628.7435,966.9279,633.48
14-30-14-3567499,983.8218,633.0269,966.9279,633.48
14-30-14-3737509,980.7446,637.153,966.9279,633.48
14-30-14-3907518,979.3898,636.7456,966.9279,633.48
14-30-14-4067528,976.2595,635.8752,966.9279,633.48
14-30-14-4227537,974.9843,637.6669,966.9279,633.48
14-30-14-4397546,974.4164,639.9597,966.9279,633.48
14-30-14-4557556,974.3099,640.418,966.9279,633.48
14-30-14-4727565,973.0784,642.9185,966.9279,633.48
14-30-14-4897575,972.6255,644.7128,966.9279,633.48
14-30-14-5067585,970.996,646.4665,966.9279,633.48
14-30-14-5227594,971.0118,649.0911,966.9279,633.48
14-30-14-5397604,970.3403,651.2625,966.9279,633.48
14-30-14-5567613,968.689,652.3203,966.9279,633.48
14-30-14-5727622,968.0096,652.6451,966.9279,633.48
14-30-14-5897632,967.1919,652.5033,966.9279,633.48
14-30-14-6067642,966.0447,652.4653,966.9279,633.48
14-30-14-6227651,964.3696,653.089,966.9279,633.48
14-30-14-6397661,962.981,654.256,966.9279,633.48
14-30-14-6567671,961.6037,654.9525,966.9279,633.48
14-30-14-6727680,961.2603,654.8795,966.9279,633.48
14-30-14-6897689,960.2246,655.6401,966.9279,633.48
14-30-14-7057699,958.0883,657.3319,966.9279,633.48
14-30-14-7227708,957.1425,658.8865,966.9279,633.48
14-30-14-7397718,955.886,659.94,966.9279,633.48
14-30-14-7557727,954.3471,660.7427,966.9279,633.48
14-30-14-7727737,953.5485,662.6995,966.9279,633.48
14-30-14-7887746,953.8056,664.8895,966.9279,633.48
14-30-14-8067756,953.963,666.5137,966.9279,633.48
14-30-14-8227765,952.2722,667.4956,966.9279,633.48
14-30-14-8397775,950.6428,667.2141,966.9279,633.48
14-30-14-8567785,948.897,669.0189,966.9279,633.48
14-30-14-8727794,948.0256,669.0085,966.9279,633.48
14-30-14-8897804,948.076,669.4902,966.9279,633.48
14-30-14-9057813,948.1069,669.8468,966.9279,633.48
14-30-14-9227823,948.4012,670.0342,966.9279,633.48
14-30-14-9397832,948.6708,670.9211,966.9279,633.48
14-30-14-9557842,949.6721,671.4414,966.9279,633.48
14-30-14-9727851,950.3494,670.626,966.9279,633.48
14-30-14-9887860,951.041,671.2206,966.9279,633.48
14-30-15-0057870,950.796,672.3748,966.9279,633.48
14-30-15-0227880,950.5004,673.682,966.9279,633.48
14-30-15-0387889,950.9049,674.8365,966.9279,633.48
14-30-15-0567899,951.1256,675.6678,966.9279,633.48
14-30-15-0717908,951.2098,675.7246,966.9279,633.48
14-30-15-0887918,950.6675,677.4371,966.9279,633.48
