Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (719.0, 382.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-37-21-5485000,682.9141,326.3164
16-37-21-6949200,682.9141,326.3164
16-37-21-8549250,682.9141,326.3164
16-37-22-0121770,682.9141,326.3164
16-37-22-1585680,682.9141,326.3164
16-37-22-2875630,682.9141,326.3164
16-37-22-4566120,682.9141,326.3164
16-37-22-6191440,682.9141,326.3164
16-37-22-7751370,682.9141,326.3164
16-37-22-9309870,682.9141,326.3164
16-37-23-0783310,682.9141,326.3164
16-37-23-2390680,682.9141,326.3164
16-37-23-3867620,682.9141,326.3164
16-37-23-5429470,682.9141,326.3164
16-37-23-6946470,682.9141,326.3164
16-37-23-8182460,682.9141,326.3164
16-37-23-9546250,682.9141,326.3164
16-37-24-0995790,682.9141,326.3164
16-37-24-2601380,682.9141,326.3164
16-37-24-3987660,682.9141,326.3164
16-37-24-5551640,682.9141,326.3164
16-37-24-6904220,682.9141,326.3164
16-37-24-8266830,682.9141,326.3164
16-37-24-9587070,682.9141,326.3164
16-37-25-1227260,682.9141,326.3164
16-37-25-2508420,682.9141,326.3164
16-37-25-4069210,682.9141,326.3164
16-37-25-5390190,682.9141,326.3164
16-37-25-7030470,682.9141,326.3164
16-37-25-8667810,682.9141,326.3164
16-37-26-0281300,682.9141,326.3164
16-37-26-1827740,682.9141,326.3164
16-37-26-3502640,682.9141,326.3164
16-37-26-5066880,682.9141,326.3164
16-37-26-6765550,682.9141,326.3164
16-37-26-8390760,682.9141,326.3164
16-37-27-0027530,682.9141,326.3164
16-37-27-1584880,682.9141,326.3164
16-37-27-3185430,682.9141,326.3164
16-37-28-1826210,682.9141,326.3164
16-37-28-3063410,682.9141,326.3164
16-37-28-4427850,682.9141,326.3164
16-37-28-6107200,682.9141,326.3164
16-37-28-7792820,682.9141,326.3164
16-37-28-9347860,682.9141,326.3164
16-37-29-0986570,682.9141,326.3164
16-37-29-2589510,682.9141,326.3164
16-37-29-4065420,682.9141,326.3164
16-37-29-5426100,682.9141,326.3164
16-37-29-7064150,682.9141,326.3164
16-37-29-8704320,682.9141,326.3164
16-37-30-0070620,682.9141,326.3164
16-37-30-1429200,682.9141,326.3164
