Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (467.5, 253.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-09-18-9501230,482,254
16-09-19-0621294,482,254
16-09-19-2261388,482,254
16-09-19-4061491,482,254
16-09-19-5621580,482,254
16-09-19-7151668,482,254
16-09-19-8691756,482,254
16-09-20-0391853,482,254
16-09-20-1971943,482,254
16-09-20-3592036,482,254
16-09-20-5182127,482,254
16-09-20-6712214,482,254
16-09-20-8272304,482,254
16-09-21-0082407,482,254
16-09-21-1632496,482,254
16-09-21-3312592,482,254
16-09-21-4842679,482,254
16-09-21-6502774,482,254
16-09-21-8062864,482,254
16-09-21-9612952,482,254
16-09-22-1213044,482,254
16-09-22-2863138,482,254
16-09-22-4453229,482,254
16-09-22-6053321,482,254
16-09-22-7683414,482,254
16-09-22-9273505,482,254
16-09-23-0903598,482,254
16-09-23-2493689,482,254
16-09-23-4103781,482,254
16-09-23-5733874,482,254
16-09-23-7193958,482,254
16-09-29-2687132,307,223
16-09-29-4497235,823,-105
16-09-29-6127329,948,-221
16-09-29-7737421,1152,-322
16-09-29-9357513,1163,-324
16-09-30-1017608,1130,-339
16-09-30-2587698,1130,-339
16-09-30-4277795,1130,-339
16-09-30-5867886,1130,-339
16-09-30-7447976,1130,-339
16-09-30-9068069,1130,-339
16-09-31-0658160,1130,-339
16-09-31-2278252,1136,-355
16-09-31-3888345,1136,-355
16-09-31-5448434,1136,-355
16-09-31-7058526,1136,-355
16-09-31-8608615,1136,-355
16-09-32-0388716,1136,-355
16-09-32-2058812,1136,-355
16-09-32-3868915,1136,-355
16-09-32-5629016,1136,-355
16-09-32-7279110,1136,-355
16-09-32-8899203,1136,-355
16-09-33-0229279,1136,-355
16-09-33-1529354,1136,-355
16-09-33-2899432,1136,-355
16-09-33-4359515,1136,-355
16-09-33-6349629,1136,-355
16-09-33-7819713,1136,-355
16-09-33-9259796,1136,-355
16-09-34-0879888,1136,-355
16-09-34-2739995,1136,-355
16-09-34-4820114,1136,-355
16-09-34-6210193,1136,-355
16-09-34-7960293,1136,-355
16-09-34-9620388,1136,-355
16-09-35-1260482,1136,-355
16-09-35-2870574,1136,-355
16-09-35-4530669,1136,-355
16-09-35-6160762,1136,-355
16-09-35-7750853,1136,-355
16-09-35-9360945,1136,-355
16-09-36-1031041,1136,-355
16-09-36-2631133,1136,-355
16-09-36-4581244,1136,-355
16-09-36-5991325,1136,-355
16-09-36-7611417,1136,-355
16-09-36-9231510,1136,-355
16-09-37-0881604,1136,-355
