Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (719.0, 382.0)
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y
16-41-29-9808700,777.1055,465.5117
16-41-30-1442720,777.1055,465.5117
16-41-30-3014630,777.1055,465.5117
16-41-30-4559800,777.1055,465.5117
16-41-30-5927350,777.1055,465.5117
16-41-30-7487540,777.1055,465.5117
16-41-30-9126070,777.1055,465.5117
16-41-31-0643330,777.1055,465.5117
16-41-31-2049610,777.1055,465.5117
16-41-31-3685890,777.1055,465.5117
16-41-31-5286910,777.1055,465.5117
16-41-31-6889120,777.1055,465.5117
16-41-31-8444800,777.1055,465.5117
16-41-32-0049590,777.1055,465.5117
16-41-32-1685000,777.1055,465.5117
16-41-32-3005150,777.1055,465.5117
16-41-32-4651100,777.1055,465.5117
16-41-32-6164930,777.1055,465.5117
16-41-32-7822210,777.1055,465.5117
16-41-32-9403270,777.1055,465.5117
16-41-33-0925040,777.1055,465.5117
16-41-33-2446760,777.1055,465.5117
16-41-33-3729740,777.1055,465.5117
16-41-33-5370610,777.1055,465.5117
16-41-33-7043930,777.1055,465.5117
16-41-33-8686380,777.1055,465.5117
16-41-34-0364040,777.1055,465.5117
16-41-34-8728270,777.1055,465.5117
16-41-35-0328440,777.1055,465.5117
16-41-35-1840600,777.1055,465.5117
16-41-35-3122900,777.1055,465.5117
16-41-35-4726330,777.1055,465.5117
16-41-35-6206120,777.1055,465.5117
16-41-35-7806260,777.1055,465.5117
16-41-35-9323690,777.1055,465.5117
16-41-36-0681800,777.1055,465.5117
16-41-36-2324590,777.1055,465.5117
16-41-36-3846980,777.1055,465.5117
16-41-36-5404610,777.1055,465.5117
16-41-36-7001890,777.1055,465.5117
16-41-36-8601670,777.1055,465.5117
16-41-37-0205250,777.1055,465.5117
16-41-37-1843080,777.1055,465.5117
16-41-37-3164430,777.1055,465.5117
16-41-37-4685890,777.1055,465.5117
16-41-37-6285070,777.1055,465.5117
16-41-37-7927890,777.1055,465.5117
16-41-37-9526290,777.1055,465.5117
16-41-38-1083000,777.1055,465.5117
16-41-38-2599200,777.1055,465.5117
16-41-38-4063360,777.1055,465.5117
16-41-38-5683010,777.1055,465.5117
16-41-38-7003160,777.1055,465.5117
16-41-38-8561850,777.1055,465.5117
16-41-38-9886200,777.1055,465.5117
16-41-39-1523700,777.1055,465.5117
16-41-39-3125250,777.1055,465.5117
16-41-39-4805290,777.1055,465.5117
16-41-39-6137760,777.1055,465.5117
16-41-39-7481110,777.1055,465.5117
16-41-39-9044400,777.1055,465.5117
16-41-40-0378190,777.1055,465.5117
16-41-40-1963790,777.1055,465.5117
16-41-40-3682860,777.1055,465.5117
16-41-40-5284260,777.1055,465.5117
16-41-40-6880830,777.1055,465.5117
16-41-40-8529530,777.1055,465.5117
16-41-41-0040810,777.1055,465.5117
16-41-41-1722480,777.1055,465.5117
16-41-41-3280210,777.1055,465.5117
16-41-41-4683270,777.1055,465.5117
16-41-41-6372660,777.1055,465.5117
16-41-41-8002670,777.1055,465.5117
16-41-42-6761520,777.1055,465.5117
16-41-42-8322560,777.1055,465.5117
16-41-42-9923060,777.1055,465.5117
16-41-43-1401880,777.1055,465.5117
16-41-43-2958690,777.1055,465.5117
16-41-43-4619600,777.1055,465.5117
16-41-43-6219540,777.1055,465.5117
16-41-43-7843910,777.1055,465.5117
16-41-43-9362950,777.1055,465.5117
16-41-44-1042200,777.1055,465.5117
16-41-44-2601990,777.1055,465.5117
16-41-44-4122280,777.1055,465.5117
16-41-44-5358020,777.1055,465.5117
16-41-44-6724440,777.1055,465.5117
16-41-44-8407190,777.1055,465.5117
16-41-45-0004240,777.1055,465.5117
16-41-45-1602010,777.1055,465.5117
16-41-45-3118910,777.1055,465.5117
16-41-45-4641110,777.1055,465.5117
16-41-45-5968710,777.1055,465.5117
16-41-45-7641880,777.1055,465.5117
16-41-45-9282310,777.1055,465.5117
16-41-46-0879470,777.1055,465.5117
16-41-46-2518570,777.1055,465.5117
16-41-46-4159750,777.1055,465.5117
16-41-46-5523460,777.1055,465.5117
16-41-46-6842450,777.1055,465.5117
16-41-46-8437140,777.1055,465.5117
16-41-46-9760910,777.1055,465.5117
16-41-47-1373680,777.1055,465.5117
16-41-47-3040220,777.1055,465.5117
16-41-47-4483590,777.1055,465.5117
16-41-47-6084750,777.1055,465.5117
16-41-47-7637090,777.1055,465.5117
16-41-47-9046270,777.1055,465.5117
16-41-48-0682240,777.1055,465.5117
16-41-48-1999960,777.1055,465.5117
16-41-48-3520000,777.1055,465.5117
16-41-48-4840570,777.1055,465.5117
16-41-48-6447530,777.1055,465.5117
16-41-48-8083950,777.1055,465.5117
16-41-48-9416020,777.1055,465.5117
16-41-49-0999510,777.1055,465.5117
16-41-49-2561870,777.1055,465.5117
16-41-49-3882130,777.1055,465.5117
16-41-49-5237120,777.1055,465.5117
16-41-49-6880580,777.1055,465.5117
16-41-49-8480190,777.1055,465.5117
16-41-50-0091200,777.1055,465.5117
16-41-50-1722080,777.1055,465.5117
16-41-50-3039750,777.1055,465.5117
16-41-50-4315470,777.1055,465.5117
16-41-50-5686720,777.1055,465.5117
16-41-50-7278050,777.1055,465.5117
16-41-50-8600790,777.1055,465.5117
16-41-51-0199920,777.1055,465.5117
16-41-51-1881220,777.1055,465.5117
16-41-51-3519240,777.1055,465.5117
16-41-51-5120070,777.1055,465.5117
16-41-51-6763990,777.1055,465.5117
16-41-51-8079140,777.1055,465.5117
16-41-51-9400120,777.1055,465.5117
16-41-52-1044930,777.1055,465.5117
16-41-52-9838840,777.1055,465.5117
16-41-53-1480550,777.1055,465.5117
16-41-53-3039530,777.1055,465.5117
16-41-53-4602930,777.1055,465.5117
16-41-53-5921460,777.1055,465.5117
16-41-53-7524190,777.1055,465.5117
16-41-53-9200790,777.1055,465.5117
16-41-54-0879740,777.1055,465.5117
16-41-54-2395690,777.1055,465.5117
16-41-54-3717020,777.1055,465.5117
16-41-54-5321230,777.1055,465.5117
16-41-54-6681580,777.1055,465.5117
16-41-54-8277990,777.1055,465.5117
16-41-54-9680770,777.1055,465.5117
16-41-55-1237900,777.1055,465.5117
16-41-55-2802410,777.1055,465.5117
16-41-55-4239370,777.1055,465.5117
16-41-55-5839670,777.1055,465.5117
16-41-55-7483560,777.1055,465.5117
16-41-55-9119750,777.1055,465.5117
16-41-56-0719760,777.1055,465.5117
16-41-56-2317960,777.1055,465.5117
16-41-56-3881180,777.1055,465.5117
16-41-56-5198680,777.1055,465.5117
16-41-56-6519450,777.1055,465.5117
16-41-56-8160290,777.1055,465.5117
16-41-56-9680180,777.1055,465.5117
16-41-57-1361640,777.1055,465.5117
16-41-57-2995230,777.1055,465.5117
16-41-57-4279690,777.1055,465.5117
16-41-57-5838560,777.1055,465.5117
16-41-57-7200790,777.1055,465.5117
16-41-57-8840640,777.1055,465.5117
16-41-58-0355200,777.1055,465.5117
16-41-58-1674640,777.1055,465.5117
16-41-58-3277930,777.1055,465.5117
16-41-58-4878980,777.1055,465.5117
16-41-58-6532130,777.1055,465.5117
16-41-58-8036830,777.1055,465.5117
16-41-58-9674920,777.1055,465.5117
16-41-59-1039190,777.1055,465.5117
16-41-59-2599700,777.1055,465.5117
16-41-59-4198720,777.1055,465.5117
