Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (693.9, 282.8)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
15-52-20-1552975,676.5782,218.8636,693.9369,282.7546
15-52-20-1722984,676.4026,217.2131,693.9369,282.7546
15-52-20-1882993,675.7463,216.5034,693.9369,282.7546
15-52-20-2053003,673.7148,215.675,693.9369,282.7546
15-52-20-2223013,671.678,214.9886,693.9369,282.7546
15-52-20-2383022,670.7963,215.3197,693.9369,282.7546
15-52-20-2553032,671.468,214.2064,693.9369,282.7546
15-52-20-2723041,671.2503,213.603,693.9369,282.7546
15-52-20-2883051,671.1801,214.4583,693.9369,282.7546
15-52-20-3053060,671.1371,214.2059,693.9369,282.7546
15-52-20-3213069,670.801,214.1691,693.9369,282.7546
15-52-20-3383079,669.8781,212.2053,693.9369,282.7546
15-52-20-3553089,668.8019,210.6778,693.9369,282.7546
15-52-20-3723099,668.7122,210.112,693.9369,282.7546
15-52-20-3893108,667.6403,208.2835,693.9369,282.7546
15-52-20-4053118,669.3526,207.5998,693.9369,282.7546
15-52-20-4223127,668.6735,208.5928,693.9369,282.7546
15-52-20-4383136,668.3287,209.71,693.9369,282.7546
15-52-20-4553146,669.5485,208.375,693.9369,282.7546
15-52-20-4713155,670.1855,208.4407,693.9369,282.7546
15-52-20-4903166,669.2225,208.4479,693.9369,282.7546
15-52-20-5043174,667.9542,208.235,693.9369,282.7546
15-52-20-5213184,667.045,208.506,693.9369,282.7546
15-52-20-5383194,666.95,209.7071,693.9369,282.7546
15-52-20-5563204,666.7802,209.1436,693.9369,282.7546
15-52-20-5713212,665.3903,209.1379,693.9369,282.7546
15-52-20-5883222,666.4573,209.9638,693.9369,282.7546
15-52-20-6043231,666.6017,211.6381,693.9369,282.7546
15-52-20-6203240,665.4556,213.4676,693.9369,282.7546
15-52-20-6383251,664.691,216.5684,693.9369,282.7546
15-52-20-6553261,663.3661,217.0239,693.9369,282.7546
15-52-20-6713270,663.5497,218.62,693.9369,282.7546
15-52-20-6883279,663.0418,219.4069,693.9369,282.7546
15-52-20-7043289,662.1967,221.8224,693.9369,282.7546
15-52-20-7223299,660.342,225.1095,693.9369,282.7546
15-52-20-7373307,659.0428,228.2664,693.9369,282.7546
15-52-20-7543317,657.2552,230.9764,693.9369,282.7546
15-52-20-7713327,654.6973,234.3174,693.9369,282.7546
15-52-20-7873336,653.248,235.1796,693.9369,282.7546
15-52-20-8043346,650.7764,239.0256,693.9369,282.7546
15-52-20-8213355,648.6943,241.2172,693.9369,282.7546
15-52-20-8383365,648.1013,243.9077,693.9369,282.7546
15-52-20-8543374,646.5994,244.3743,693.9369,282.7546
15-52-20-8713384,645.0142,247.4235,693.9369,282.7546
15-52-20-8883394,643.8349,250.9932,693.9369,282.7546
15-52-20-9043403,642.1,252.2155,693.9369,282.7546
15-52-20-9213413,639.1799,256.1977,693.9369,282.7546
15-52-20-9373422,638.0554,259.6575,693.9369,282.7546
15-52-20-9543432,636.7108,263.3585,693.9369,282.7546
15-52-20-9713441,634.1611,268.6423,693.9369,282.7546
15-52-20-9873450,632.5285,270.1627,693.9369,282.7546
15-52-21-0033460,629.7216,272.0609,693.9369,282.7546
15-52-21-0213470,628.6874,273.9298,693.9369,282.7546
15-52-21-0373479,627.9675,276.1146,693.9369,282.7546
15-52-21-0543489,627.05,279.6582,693.9369,282.7546
15-52-21-0713498,626.8162,280.645,693.9369,282.7546
15-52-21-0873508,626.7906,279.9954,693.9369,282.7546
15-52-21-1043517,626.6423,281.1346,693.9369,282.7546
15-52-21-1203526,626.9818,283.9178,693.9369,282.7546
15-52-21-1373536,628.2695,284.7143,693.9369,282.7546
15-52-21-1543546,628.1758,286.8846,693.9369,282.7546
15-52-21-1703555,629.0104,288.3586,693.9369,282.7546
15-52-21-1873565,628.5654,291.6119,693.9369,282.7546
15-52-21-2043575,629.4,291.7996,693.9369,282.7546
15-52-21-2213584,629.6974,291.823,693.9369,282.7546
15-52-21-2373593,629.1533,292.8304,693.9369,282.7546
15-52-21-2543603,629.009,292.7545,693.9369,282.7546
15-52-21-2713613,629.5418,294.1068,693.9369,282.7546
15-52-21-2873622,628.5456,293.7097,693.9369,282.7546
15-52-21-3043632,627.64,292.4113,693.9369,282.7546
15-52-21-3203641,628.0649,292.7981,693.9369,282.7546
15-52-21-3373651,627.9534,292.6984,693.9369,282.7546
15-52-21-3533660,627.3331,294.7463,693.9369,282.7546
15-52-21-3703669,627.9432,293.6476,693.9369,282.7546
15-52-21-3873679,629.1661,292.6652,693.9369,282.7546
15-52-21-4033688,631.4775,292.6936,693.9369,282.7546
15-52-21-4203698,632.4206,290.981,693.9369,282.7546
15-52-21-4373708,633.2246,295.0818,693.9369,282.7546
15-52-21-4533717,633.4464,296.1357,693.9369,282.7546
15-52-21-4733728,633.2056,298.5481,693.9369,282.7546
15-52-21-4873736,633.6087,300.5317,693.9369,282.7546
15-52-21-5033746,634.5258,301.0658,693.9369,282.7546
15-52-21-5203755,634.8501,301.5323,693.9369,282.7546
15-52-21-5373765,633.1494,302.7239,693.9369,282.7546
15-52-21-5543775,632.3867,303.642,693.9369,282.7546
15-52-21-5703784,633.7066,303.2517,693.9369,282.7546
15-52-21-5863793,635.2716,301.3017,693.9369,282.7546
15-52-21-6033803,636.4514,300.5108,693.9369,282.7546
15-52-21-6203812,636.5323,299.1525,693.9369,282.7546
15-52-21-6373822,635.9309,300.5864,693.9369,282.7546
15-52-21-6533831,635.0422,299.141,693.9369,282.7546
15-52-21-6703841,635.9695,298.6674,693.9369,282.7546
15-52-21-6863850,637.3144,296.5396,693.9369,282.7546
15-52-21-7033860,637.8506,296.3623,693.9369,282.7546
15-52-21-7203870,639.9477,295.1483,693.9369,282.7546
15-52-21-7363879,640.606,295.2255,693.9369,282.7546
15-52-21-7533889,641.0947,295.8392,693.9369,282.7546
15-52-21-7703898,643.2464,293.1938,693.9369,282.7546
15-52-21-7873908,642.8387,293.1498,693.9369,282.7546
15-52-21-8033917,642.665,293.8383,693.9369,282.7546
15-52-21-8203927,642.4464,294.8918,693.9369,282.7546
15-52-21-8373937,641.2875,294.684,693.9369,282.7546
15-52-21-8533946,640.6128,295.3042,693.9369,282.7546
15-52-21-8703955,639.5395,294.0491,693.9369,282.7546
