Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (816.1, 661.2)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
09-37-41-1055016,825.8745,594.4648,816.1007,661.1517
09-37-41-1215025,823.7147,594.4492,816.1007,661.1517
09-37-41-1385035,822.2742,593.6611,816.1007,661.1517
09-37-41-1545044,820.5966,595.2313,816.1007,661.1517
09-37-41-1715054,818.188,597.1136,816.1007,661.1517
09-37-41-1885063,816.9565,598.0255,816.1007,661.1517
09-37-41-2045072,814.4333,597.1644,816.1007,661.1517
09-37-41-2215082,812.399,597.7012,816.1007,661.1517
09-37-41-2385092,810.639,598.4562,816.1007,661.1517
09-37-41-2555102,812.6776,601.0934,816.1007,661.1517
09-37-41-2715111,814.3067,602.2159,816.1007,661.1517
09-37-41-2885120,815.8573,602.4078,816.1007,661.1517
09-37-41-3045130,817.8436,601.0818,816.1007,661.1517
09-37-41-3215139,816.951,605.0953,816.1007,661.1517
09-37-41-3385149,816.8199,603.2557,816.1007,661.1517
09-37-41-3545158,818.4974,602.6702,816.1007,661.1517
09-37-41-3715168,818.7874,604.7582,816.1007,661.1517
09-37-41-3885178,816.1929,605.9261,816.1007,661.1517
09-37-41-4045187,813.658,608.6736,816.1007,661.1517
09-37-41-4215197,812.9041,609.2375,816.1007,661.1517
09-37-41-4375206,812.0821,610.2329,816.1007,661.1517
09-37-41-4555216,810.0454,607.8503,816.1007,661.1517
09-37-41-4715225,810.888,607.1484,816.1007,661.1517
09-37-41-4885235,812.1421,609.6967,816.1007,661.1517
09-37-41-5045244,810.2709,615.1278,816.1007,661.1517
09-37-41-5215254,812.5734,623.2446,816.1007,661.1517
09-37-41-5375263,811.2491,628.2201,816.1007,661.1517
09-37-41-5545273,810.1565,631.4875,816.1007,661.1517
09-37-41-5715282,808.627,636.8967,816.1007,661.1517
09-37-41-5885292,807.6425,642.2413,816.1007,661.1517
09-37-41-6045301,806.0105,646.1285,816.1007,661.1517
09-37-41-6215311,805.1375,650.9861,816.1007,661.1517
09-37-41-6375320,804.1978,652.2424,816.1007,661.1517
09-37-41-6545330,804.7284,653.1941,816.1007,661.1517
09-37-41-6705339,804.0917,656.135,816.1007,661.1517
09-37-41-6875349,803.1428,661.6721,816.1007,661.1517
09-37-41-7045358,802.8254,667.9937,816.1007,661.1517
09-37-41-7215368,804.9426,672.6194,816.1007,661.1517
09-37-41-7375377,806.4801,677.3254,816.1007,661.1517
09-37-41-7545387,808.5978,679.7587,816.1007,661.1517
09-37-41-7705396,809.5306,683.2424,816.1007,661.1517
09-37-41-7905408,807.0862,688.2657,816.1007,661.1517
09-37-41-8045416,806.4276,692.0493,816.1007,661.1517
09-37-41-8205425,805.8411,695.2529,816.1007,661.1517
09-37-41-8375434,805.9617,697.0869,816.1007,661.1517
09-37-41-8535444,806.2123,699.9962,816.1007,661.1517
09-37-41-8705453,806.3943,704.1636,816.1007,661.1517
09-37-41-8875463,807.2709,704.6929,816.1007,661.1517
09-37-41-9035472,806.3025,705.1166,816.1007,661.1517
09-37-41-9205482,806.8926,704.6862,816.1007,661.1517
09-37-41-9375492,805.9504,706.4545,816.1007,661.1517
09-37-41-9545501,805.8074,706.6096,816.1007,661.1517
09-37-41-9705511,805.7198,704.9644,816.1007,661.1517
09-37-41-9875520,805.5047,704.2407,816.1007,661.1517
09-37-42-0035529,807.4215,700.0604,816.1007,661.1517
09-37-42-0205539,807.7959,697.0086,816.1007,661.1517
09-37-42-0375549,809.8849,694.795,816.1007,661.1517
09-37-42-0535558,809.699,691.8708,816.1007,661.1517
09-37-42-0705568,810.4778,691.1506,816.1007,661.1517
09-37-42-0875577,811.934,689.7763,816.1007,661.1517
09-37-42-1045587,814.2696,688.2728,816.1007,661.1517
09-37-42-1205596,813.8243,687.406,816.1007,661.1517
09-37-42-1375606,815.2482,688.1013,816.1007,661.1517
09-37-42-1545616,815.2631,689.2276,816.1007,661.1517
09-37-42-1705625,816.0734,688.8727,816.1007,661.1517
09-37-42-1865634,815.1968,688.6462,816.1007,661.1517
09-37-42-2035644,816.5097,687.6544,816.1007,661.1517
09-37-42-2205654,815.0492,686.103,816.1007,661.1517
09-37-42-2365663,816.2114,688.1309,816.1007,661.1517
09-37-42-2535672,819.5966,688.1576,816.1007,661.1517
09-37-42-2705682,821.1176,688.4084,816.1007,661.1517
09-37-42-2875692,821.3683,689.7338,816.1007,661.1517
09-37-42-3035701,821.1542,691.1219,816.1007,661.1517
09-37-42-3205711,819.8039,693.7098,816.1007,661.1517
09-37-42-3375720,816.4874,696.4468,816.1007,661.1517
09-37-42-3535730,815.9597,698.3479,816.1007,661.1517
09-37-42-3695739,814.4048,699.95,816.1007,661.1517
09-37-42-3875749,813.5441,699.2993,816.1007,661.1517
09-37-42-4035758,812.7513,703.7552,816.1007,661.1517
09-37-42-4205768,813.5897,705.9868,816.1007,661.1517
09-37-42-4365777,812.6909,707.935,816.1007,661.1517
09-37-42-4535787,812.5789,710.1365,816.1007,661.1517
09-37-42-4705797,812.672,711.6761,816.1007,661.1517
09-37-42-4865806,813.5813,713.351,816.1007,661.1517
09-37-42-5035815,812.6622,716.6455,816.1007,661.1517
09-37-42-5205825,812.8668,714.4173,816.1007,661.1517
09-37-42-5375835,813.655,716.0717,816.1007,661.1517
09-37-42-5535844,814.3513,715.3483,816.1007,661.1517
09-37-42-5705854,814.0695,717.1155,816.1007,661.1517
09-37-42-5875863,810.8049,718.7271,816.1007,661.1517
09-37-42-6035873,809.915,717.1677,816.1007,661.1517
09-37-42-6205882,810.2346,715.7717,816.1007,661.1517
09-37-42-6365892,810.3469,717.0316,816.1007,661.1517
09-37-42-6535901,810.9209,716.6885,816.1007,661.1517
09-37-42-6705911,811.3449,717.5811,816.1007,661.1517
09-37-42-6865920,812.9932,721.1917,816.1007,661.1517
09-37-42-7035930,814.1904,719.4672,816.1007,661.1517
09-37-42-7195939,815.164,722.3569,816.1007,661.1517
09-37-42-7365949,817.3049,721.8148,816.1007,661.1517
09-37-42-7535958,818.2545,719.3246,816.1007,661.1517
09-37-42-7715969,818.9198,715.3334,816.1007,661.1517
