Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (928.1, 955.6)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
09-34-59-5112589,898.491,907.9015,928.0897,955.6248
09-34-59-5282599,898.7624,905.7602,928.0897,955.6248
09-34-59-5452609,897.2949,905.7004,928.0897,955.6248
09-34-59-5612618,896.5671,905.2166,928.0897,955.6248
09-34-59-5782627,897.2886,904.6361,928.0897,955.6248
09-34-59-5952637,894.5753,904.006,928.0897,955.6248
09-34-59-6112646,893.8773,903.4783,928.0897,955.6248
09-34-59-6282656,892.2396,902.889,928.0897,955.6248
09-34-59-6452666,891.4091,902.0236,928.0897,955.6248
09-34-59-6612675,891.2347,902.5337,928.0897,955.6248
09-34-59-6782685,891.1264,899.9113,928.0897,955.6248
09-34-59-6952694,891.1865,897.7651,928.0897,955.6248
09-34-59-7112704,892.9697,897.6157,928.0897,955.6248
09-34-59-7282713,893.3176,895.388,928.0897,955.6248
09-34-59-7452723,894.7969,896.8344,928.0897,955.6248
09-34-59-7612732,894.3364,899.4371,928.0897,955.6248
09-34-59-7772741,893.5417,904.3718,928.0897,955.6248
09-34-59-7952752,895.6855,904.0024,928.0897,955.6248
09-34-59-8112761,895.2033,906.6066,928.0897,955.6248
09-34-59-8272770,894.7737,908.4379,928.0897,955.6248
09-34-59-8442780,892.9784,909.8363,928.0897,955.6248
09-34-59-8612789,889.3343,913.8404,928.0897,955.6248
09-34-59-8782799,887.7765,913.4299,928.0897,955.6248
09-34-59-8942808,887.6046,916.9327,928.0897,955.6248
09-34-59-9112818,883.6858,917.9272,928.0897,955.6248
09-34-59-9302829,881.726,914.2708,928.0897,955.6248
09-34-59-9442837,881.3622,911.8586,928.0897,955.6248
09-34-59-9612847,884.2915,911.2974,928.0897,955.6248
09-34-59-9782856,884.923,913.9761,928.0897,955.6248
09-34-59-9942865,884.8388,910.9318,928.0897,955.6248
09-35-00-0112875,886.7648,914.6996,928.0897,955.6248
09-35-00-0272884,887.0868,915.534,928.0897,955.6248
09-35-00-0442894,887.7016,917.6914,928.0897,955.6248
09-35-00-0612904,888.8745,923.1503,928.0897,955.6248
09-35-00-0782913,888.2556,925.3826,928.0897,955.6248
09-35-00-0942923,891.3896,928.3077,928.0897,955.6248
09-35-00-1112932,893.4631,932.1891,928.0897,955.6248
09-35-00-1272942,896.098,935.0226,928.0897,955.6248
09-35-00-1442951,894.4224,937.2752,928.0897,955.6248
09-35-00-1602960,896.7516,935.7467,928.0897,955.6248
09-35-00-1772970,897.0369,935.2743,928.0897,955.6248
09-35-00-1942980,897.6852,938.1222,928.0897,955.6248
09-35-00-2112990,898.93,940.7203,928.0897,955.6248
09-35-00-2272999,899.3287,937.0965,928.0897,955.6248
09-35-00-2443008,899.6072,938.4151,928.0897,955.6248
09-35-00-2613018,900.8689,937.1547,928.0897,955.6248
09-35-00-2773027,901.564,940.627,928.0897,955.6248
09-35-00-2943037,902.9682,941.064,928.0897,955.6248
09-35-00-3103046,905.7839,940.6725,928.0897,955.6248
09-35-00-3273056,906.3344,941.3539,928.0897,955.6248
09-35-00-3443066,907.0946,939.2062,928.0897,955.6248
09-35-00-3603075,908.92,941.6759,928.0897,955.6248
09-35-00-3783085,909.2148,944.1356,928.0897,955.6248
09-35-00-3933094,907.8461,944.1774,928.0897,955.6248
09-35-00-4113104,909.8527,946.621,928.0897,955.6248
09-35-00-4273113,909.6038,946.0565,928.0897,955.6248
09-35-00-4433122,910.0414,947.8678,928.0897,955.6248
09-35-00-4603132,912.2548,951.1389,928.0897,955.6248
09-35-00-4773142,915.9092,951.0284,928.0897,955.6248
09-35-00-4933151,918.1978,951.3473,928.0897,955.6248
09-35-00-5103161,917.3314,954.8533,928.0897,955.6248
09-35-00-5273170,916.796,956.5189,928.0897,955.6248
09-35-00-5443180,916.5919,956.5491,928.0897,955.6248
09-35-00-5603189,918.3718,956.5734,928.0897,955.6248
09-35-00-5773199,922.3793,955.1674,928.0897,955.6248
09-35-00-5933208,923.3209,954.8141,928.0897,955.6248
09-35-00-6103218,925.2136,956.2761,928.0897,955.6248
09-35-00-6273228,927.3486,957.7904,928.0897,955.6248
09-35-00-6433237,930.2753,956.9141,928.0897,955.6248
09-35-00-6603246,933.4047,957.9628,928.0897,955.6248
09-35-00-6773256,935.5096,955.8084,928.0897,955.6248
09-35-00-6933265,937.4717,955.5195,928.0897,955.6248
09-35-00-7103275,939.5544,957.0783,928.0897,955.6248
09-35-00-7273285,942.4762,960.0785,928.0897,955.6248
09-35-00-7433294,944.2941,960.3905,928.0897,955.6248
09-35-00-7603304,945.049,960.3611,928.0897,955.6248
09-35-00-7763313,946.0884,961.4131,928.0897,955.6248
09-35-00-7933322,943.6569,962.1816,928.0897,955.6248
09-35-00-8103332,941.9048,962.8592,928.0897,955.6248
09-35-00-8263341,938.9948,963.5701,928.0897,955.6248
09-35-00-8433351,939.215,962.6161,928.0897,955.6248
09-35-00-8603361,937.7009,961.3242,928.0897,955.6248
09-35-00-8773371,934.7358,960.9758,928.0897,955.6248
09-35-00-8933380,934.8945,962.3705,928.0897,955.6248
09-35-00-9123391,933.8646,961.9921,928.0897,955.6248
09-35-00-9263399,932.0483,962.7103,928.0897,955.6248
09-35-00-9433408,930.2118,960.9996,928.0897,955.6248
09-35-00-9603418,927.7279,959.796,928.0897,955.6248
09-35-00-9763427,925.4061,959.5664,928.0897,955.6248
09-35-00-9933437,922.72,959.3201,928.0897,955.6248
09-35-01-0093446,922.0819,956.111,928.0897,955.6248
09-35-01-0263456,922.0807,955.2571,928.0897,955.6248
09-35-01-0433465,921.3937,954.1497,928.0897,955.6248
09-35-01-0603475,918.8167,952.933,928.0897,955.6248
09-35-01-0763484,917.2816,953.7101,928.0897,955.6248
09-35-01-0933494,916.7634,956.4757,928.0897,955.6248
09-35-01-1093503,914.1927,956.528,928.0897,955.6248
09-35-01-1263513,915.4321,954.8752,928.0897,955.6248
09-35-01-1433523,914.9597,956.1597,928.0897,955.6248
