Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1008.4, 513.0)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
13-02-56-6604275,1026.141,514.3754,1008.351,512.9513
13-02-56-6764284,1025.872,514.7308,1008.351,512.9513
13-02-56-6934293,1024.14,518.2083,1008.351,512.9513
13-02-56-7104303,1020.362,517.3571,1008.351,512.9513
13-02-56-7274313,1018.402,517.0817,1008.351,512.9513
13-02-56-7434322,1015.591,517.4472,1008.351,512.9513
13-02-56-7604332,1015.563,516.9746,1008.351,512.9513
13-02-56-7774341,1015.505,517.8918,1008.351,512.9513
13-02-56-7934351,1014.34,518.7199,1008.351,512.9513
13-02-56-8104360,1012.269,515.329,1008.351,512.9513
13-02-56-8264369,1010.134,514.1639,1008.351,512.9513
13-02-56-8434379,1008.536,512.5064,1008.351,512.9513
13-02-56-8594388,1009.596,511.303,1008.351,512.9513
13-02-56-8764398,1009.097,513.1089,1008.351,512.9513
13-02-56-8934408,1004.579,513.1193,1008.351,512.9513
13-02-56-9094417,1003.04,513.0888,1008.351,512.9513
13-02-56-9264427,1001.141,513.0645,1008.351,512.9513
13-02-56-9434436,999.2958,513.4292,1008.351,512.9513
13-02-56-9594446,997.1718,515.996,1008.351,512.9513
13-02-56-9764455,996.6522,516.4995,1008.351,512.9513
13-02-56-9934465,996.1812,516.8091,1008.351,512.9513
13-02-57-0094474,995.1285,514.9326,1008.351,512.9513
13-02-57-0264484,995.6479,515.1581,1008.351,512.9513
13-02-57-0434494,997.9097,515.8525,1008.351,512.9513
13-02-57-0594503,1002.575,519.002,1008.351,512.9513
13-02-57-0764512,1005.416,519.0521,1008.351,512.9513
13-02-57-0934522,1009.738,520.5578,1008.351,512.9513
13-02-57-1094531,1012.124,520.8531,1008.351,512.9513
13-02-57-1264541,1014.95,521.3212,1008.351,512.9513
13-02-57-1434551,1016.901,522.3152,1008.351,512.9513
13-02-57-1604561,1016.079,523.7554,1008.351,512.9513
13-02-57-1754569,1015.312,526.2995,1008.351,512.9513
13-02-57-1924579,1015.934,526.7038,1008.351,512.9513
13-02-57-2094589,1014.186,525.1516,1008.351,512.9513
13-02-57-2254598,1012.447,524.7321,1008.351,512.9513
13-02-57-2424607,1012.464,525.6256,1008.351,512.9513
13-02-57-2594617,1011.378,524.7958,1008.351,512.9513
13-02-57-2754626,1012.506,523.3637,1008.351,512.9513
13-02-57-2924636,1014.071,523.9977,1008.351,512.9513
13-02-57-3094646,1014.647,526.2867,1008.351,512.9513
13-02-57-3264655,1015.402,525.2002,1008.351,512.9513
13-02-57-3424665,1015.568,523.1147,1008.351,512.9513
13-02-57-3594674,1017.22,525.5464,1008.351,512.9513
13-02-57-3764684,1018.517,530.1688,1008.351,512.9513
13-02-57-3924693,1019.696,529.9656,1008.351,512.9513
13-02-57-4094703,1020.838,530.7888,1008.351,512.9513
13-02-57-4254712,1020.733,530.2338,1008.351,512.9513
13-02-57-4424722,1021.792,529.0834,1008.351,512.9513
13-02-57-4594732,1022.262,529.1133,1008.351,512.9513
13-02-57-4784742,1021.308,527.3202,1008.351,512.9513
13-02-57-4934751,1019.596,527.9321,1008.351,512.9513
13-02-57-5094760,1020.03,531.4305,1008.351,512.9513
13-02-57-5254769,1020.495,528.8918,1008.351,512.9513
13-02-57-5424779,1020.195,527.6823,1008.351,512.9513
13-02-57-5584788,1020.282,527.4156,1008.351,512.9513
13-02-57-5754798,1018.364,527.2752,1008.351,512.9513
13-02-57-5924808,1017.858,526.5734,1008.351,512.9513
13-02-57-6094817,1018.015,527.2026,1008.351,512.9513
13-02-57-6254827,1018.67,527.0521,1008.351,512.9513
13-02-57-6424836,1021.174,526.0593,1008.351,512.9513
13-02-57-6594846,1022.749,524.4153,1008.351,512.9513
13-02-57-6754855,1024.513,523.48,1008.351,512.9513
13-02-57-6924865,1026.443,526.3593,1008.351,512.9513
13-02-57-7084874,1028.415,528.4932,1008.351,512.9513
13-02-57-7254884,1030.628,528.8885,1008.351,512.9513
13-02-57-7424893,1031.562,529.1278,1008.351,512.9513
13-02-57-7584903,1031.792,529.8157,1008.351,512.9513
13-02-57-7754912,1030.853,530.4791,1008.351,512.9513
13-02-57-7924922,1030.646,531.6525,1008.351,512.9513
13-02-57-8084931,1029.224,531.4973,1008.351,512.9513
13-02-57-8264941,1027.926,531.8284,1008.351,512.9513
13-02-57-8414950,1027.048,532.9871,1008.351,512.9513
13-02-57-8594960,1025.111,533.2281,1008.351,512.9513
13-02-57-8754970,1023.598,533.6603,1008.351,512.9513
13-02-57-8924979,1020.881,534.1524,1008.351,512.9513
13-02-57-9084988,1017.365,535.46,1008.351,512.9513
13-02-57-9254998,1014.983,537.1885,1008.351,512.9513
13-02-57-9415007,1012.969,536.3674,1008.351,512.9513
13-02-57-9585017,1012.435,535.869,1008.351,512.9513
13-02-57-9755027,1010.695,535.2632,1008.351,512.9513
13-02-57-9925036,1007.656,531.6525,1008.351,512.9513
13-02-58-0085046,1003.393,531.4589,1008.351,512.9513
13-02-58-0245055,1001.578,532.9856,1008.351,512.9513
13-02-58-0415064,999.0238,531.8908,1008.351,512.9513
13-02-58-0595075,997.2801,532.017,1008.351,512.9513
13-02-58-0755084,995.4668,532.5358,1008.351,512.9513
13-02-58-0925094,993.6595,534.4722,1008.351,512.9513
13-02-58-1085103,994.1799,533.1488,1008.351,512.9513
13-02-58-1255113,994.3837,532.1855,1008.351,512.9513
13-02-58-1415122,995.6292,530.5618,1008.351,512.9513
13-02-58-1585131,998.7888,528.145,1008.351,512.9513
13-02-58-1755141,1001.497,527.4432,1008.351,512.9513
13-02-58-1915150,1005.93,525.1611,1008.351,512.9513
13-02-58-2085160,1009.468,524.6957,1008.351,512.9513
13-02-58-2255170,1011.501,524.3971,1008.351,512.9513
13-02-58-2415179,1013.774,522.8828,1008.351,512.9513
13-02-58-2585189,1016.948,523.6859,1008.351,512.9513
13-02-58-2745198,1019.353,522.5556,1008.351,512.9513
13-02-58-2915207,1021.593,519.4087,1008.351,512.9513
13-02-58-3085217,1022.646,517.1702,1008.351,512.9513
13-02-58-3255227,1021.956,518.0736,1008.351,512.9513
13-02-58-3415236,1019.587,520.6904,1008.351,512.9513
13-02-58-3585246,1018.416,520.8245,1008.351,512.9513
13-02-58-3745255,1017.47,525.3422,1008.351,512.9513
13-02-58-3915265,1018.352,526.2637,1008.351,512.9513
13-02-58-4085274,1019.252,529.1751,1008.351,512.9513
13-02-58-4245284,1022.414,529.4417,1008.351,512.9513
13-02-58-4415293,1026.557,531.3904,1008.351,512.9513
13-02-58-4605304,1030.437,532.3394,1008.351,512.9513
13-02-58-4745312,1032.413,534.3406,1008.351,512.9513
13-02-58-4915322,1034.032,534.9953,1008.351,512.9513
13-02-58-5085332,1036.13,533.004,1008.351,512.9513
13-02-58-5245341,1036.475,532.3348,1008.351,512.9513
13-02-58-5415350,1037.964,529.5329,1008.351,512.9513
13-02-58-5585360,1037.592,527.2502,1008.351,512.9513
13-02-58-5745369,1037.747,528.0335,1008.351,512.9513
13-02-58-5915379,1035.403,526.6171,1008.351,512.9513
13-02-58-6085389,1035.288,525.5551,1008.351,512.9513
13-02-58-6245398,1035.311,523.6184,1008.351,512.9513
13-02-58-6415408,1035.523,523.375,1008.351,512.9513
13-02-58-6585417,1034.738,521.8406,1008.351,512.9513
13-02-58-6745427,1035.728,520.5922,1008.351,512.9513
13-02-58-6915436,1035.42,519.736,1008.351,512.9513
13-02-58-7075445,1036.28,515.0358,1008.351,512.9513
13-02-58-7245455,1035.849,516.4314,1008.351,512.9513
13-02-58-7405464,1033.287,517.7861,1008.351,512.9513
13-02-58-7575474,1030.867,518.0222,1008.351,512.9513
13-02-58-7745484,1027.988,515.1288,1008.351,512.9513
13-02-58-7905493,1026.187,515.0607,1008.351,512.9513
13-02-58-8075503,1023.732,514.5743,1008.351,512.9513
13-02-58-8245512,1022.508,513.631,1008.351,512.9513
13-02-58-8405521,1023.443,516.293,1008.351,512.9513
13-02-58-8575531,1023.678,514.2214,1008.351,512.9513
13-02-58-8735540,1024.997,512.8472,1008.351,512.9513
13-02-58-8905550,1027.015,513.3185,1008.351,512.9513
13-02-58-9075560,1029.138,512.5239,1008.351,512.9513
13-02-58-9245570,1029.847,514.2914,1008.351,512.9513
13-02-58-9405579,1031.193,514.9998,1008.351,512.9513
13-02-58-9575588,1031.461,515.858,1008.351,512.9513
13-02-58-9745598,1031.914,517.743,1008.351,512.9513
13-02-58-9905607,1032.275,520.4883,1008.351,512.9513
13-02-59-0075617,1033.334,520.2267,1008.351,512.9513
13-02-59-0235626,1036.014,522.8188,1008.351,512.9513
13-02-59-0405636,1037.03,523.524,1008.351,512.9513
13-02-59-0575646,1037.663,527.4882,1008.351,512.9513
13-02-59-0735655,1037.105,526.8101,1008.351,512.9513
13-02-59-0905664,1038.714,525.8436,1008.351,512.9513
13-02-59-1075674,1041.147,526.7036,1008.351,512.9513
13-02-59-1235683,1043.79,527.2997,1008.351,512.9513
13-02-59-1405693,1043.336,526.7773,1008.351,512.9513
13-02-59-1575703,1041.379,524.3629,1008.351,512.9513
13-02-59-1735712,1039.248,523.8343,1008.351,512.9513
13-02-59-1905722,1036.385,524.2208,1008.351,512.9513
13-02-59-2065731,1032.108,521.5924,1008.351,512.9513
13-02-59-2235741,1028.218,519.5421,1008.351,512.9513
13-02-59-2405750,1025.951,515.9734,1008.351,512.9513
13-02-59-2575760,1026.669,514.6979,1008.351,512.9513
13-02-59-2735769,1027.328,513.0215,1008.351,512.9513
13-02-59-2905779,1028.345,513.8853,1008.351,512.9513
13-02-59-3075789,1027.567,511.1728,1008.351,512.9513
13-02-59-3245798,1028.158,510.0706,1008.351,512.9513
13-02-59-3405807,1026.249,508.2606,1008.351,512.9513
13-02-59-3575817,1024.164,509.5449,1008.351,512.9513
13-02-59-3735826,1017.73,512.9599,1008.351,512.9513
13-02-59-3905836,1008.138,519.3127,1008.351,512.9513
13-02-59-4075846,1000.899,523.8351,1008.351,512.9513
13-02-59-4265857,995.4808,526.1476,1008.351,512.9513
13-02-59-4405865,990.1266,529.481,1008.351,512.9513
13-02-59-4565874,983.7146,529.8404,1008.351,512.9513
13-02-59-4735884,979.4849,531.9425,1008.351,512.9513
13-02-59-4905893,974.1555,535.3738,1008.351,512.9513
13-02-59-5075903,969.4468,537.0847,1008.351,512.9513
13-02-59-5235912,963.5245,541.3716,1008.351,512.9513
13-02-59-5405922,957.639,543.3483,1008.351,512.9513
13-02-59-5575932,950.0847,545.1842,1008.351,512.9513
13-02-59-5735941,942.1998,549.3428,1008.351,512.9513
13-02-59-5905950,937.6625,551.0801,1008.351,512.9513
13-02-59-6075960,941.3956,548.9315,1008.351,512.9513
13-02-59-6235969,942.1211,548.4392,1008.351,512.9513
13-02-59-6405979,945.6669,545.8175,1008.351,512.9513
13-02-59-6575989,947.0428,543.2166,1008.351,512.9513
13-02-59-6735998,951.4573,542.6208,1008.351,512.9513
13-02-59-6906008,956.251,539.338,1008.351,512.9513
13-02-59-7066017,958.077,539.4193,1008.351,512.9513
13-02-59-7236027,961.6971,537.8689,1008.351,512.9513
13-02-59-7406036,963.7724,536.1543,1008.351,512.9513
13-02-59-7566045,968.2782,533.9418,1008.351,512.9513
13-02-59-7736055,972.0983,531.1094,1008.351,512.9513
13-03-03-7858350,876.5204,437.3714,912.6287,421.0429
13-03-03-8028360,877.649,435.0027,912.6287,421.0429
13-03-03-8188369,879.7024,430.2832,912.6287,421.0429
13-03-03-8358379,879.0792,428.8862,912.6287,421.0429
13-03-03-8518388,882.2892,430.0007,912.6287,421.0429
13-03-03-8688398,881.8777,429.4952,912.6287,421.0429
13-03-03-8858407,878.657,429.5713,912.6287,421.0429
13-03-03-9028417,876.9161,429.5051,912.6287,421.0429
13-03-03-9188426,876.5726,426.3409,912.6287,421.0429
13-03-03-9358436,877.0143,424.4537,912.6287,421.0429
13-03-03-9528446,878.1526,422.4034,912.6287,421.0429
13-03-03-9688455,879.4347,419.7823,912.6287,421.0429
13-03-03-9858464,878.4529,419.9755,912.6287,421.0429
13-03-04-0018474,878.7435,417.0215,912.6287,421.0429
