Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1328.0, 625.0)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
13-47-48-7327187,1350.666,624.2068,1328.038,624.957
13-47-48-7487196,1351.167,623.674,1328.038,624.957
13-47-48-7647205,1352.36,624.127,1328.038,624.957
13-47-48-7817215,1353.734,623.9392,1328.038,624.957
13-47-48-7977224,1356.658,625.6492,1328.038,624.957
13-47-48-8147234,1356.911,625.6522,1328.038,624.957
13-47-48-8317244,1358.929,627.3335,1328.038,624.957
13-47-48-8477253,1359.988,625.0615,1328.038,624.957
13-47-48-8657263,1358.756,624.8234,1328.038,624.957
13-47-48-8817272,1359.974,625.4283,1328.038,624.957
13-47-48-8987282,1362.367,627.454,1328.038,624.957
13-47-48-9147291,1361.653,627.7618,1328.038,624.957
13-47-48-9317301,1361.391,626.9852,1328.038,624.957
13-47-48-9487310,1359.182,629.4438,1328.038,624.957
13-47-48-9657320,1359.566,627.2606,1328.038,624.957
13-47-48-9817329,1359.007,629.3265,1328.038,624.957
13-47-48-9987339,1357.665,627.9631,1328.038,624.957
13-47-49-0147348,1358.055,631.9537,1328.038,624.957
13-47-49-0327359,1357.734,630.8004,1328.038,624.957
13-47-49-0477367,1357.278,632.7897,1328.038,624.957
13-47-49-0647377,1355.587,631.3101,1328.038,624.957
13-47-49-0817387,1355.127,634.957,1328.038,624.957
13-47-49-0977396,1355.243,633.5436,1328.038,624.957
13-47-49-1147405,1353.027,631.061,1328.038,624.957
13-47-49-1317415,1352.797,629.014,1328.038,624.957
13-47-49-1477424,1353.397,630.4813,1328.038,624.957
13-47-49-1647434,1352.958,628.0004,1328.038,624.957
13-47-49-1837445,1350.549,626.9178,1328.038,624.957
13-47-49-1987453,1350.472,627.0563,1328.038,624.957
13-47-49-2147463,1350.611,630.963,1328.038,624.957
13-47-49-2317472,1350.977,631.2986,1328.038,624.957
13-47-49-2477481,1349.547,631.397,1328.038,624.957
13-47-49-2647491,1349.568,631.4951,1328.038,624.957
13-47-49-2807500,1350.427,631.8315,1328.038,624.957
13-47-49-2977510,1349.851,629.709,1328.038,624.957
13-47-49-3137519,1350.144,629.8298,1328.038,624.957
13-47-49-3307529,1350.531,629.1204,1328.038,624.957
13-47-49-3477539,1351.001,629.5692,1328.038,624.957
13-47-49-3657549,1352.98,631.2316,1328.038,624.957
