Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (1056.5, 524.1)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
16-51-05-1253629,23.45085,788.3518,1056.476,524.1057
16-51-05-1403637,265.4202,765.5942,1056.476,524.1057
16-51-05-1573647,1666.501,780.9851,1056.476,524.1057
16-51-05-1703654,384.1376,594.3383,1056.476,524.1057
16-51-05-1863664,-477.7534,565.8958,1056.476,524.1057
16-51-05-2033673,-786.3591,531.0048,1056.476,524.1057
16-51-05-2243685,-309.0268,526.7411,1056.476,524.1057
16-51-05-2373693,94.41274,417.6815,1056.476,524.1057
16-51-05-2543702,94.41274,417.6815,1056.476,524.1057
16-51-05-2753714,94.41274,417.6815,1056.476,524.1057
16-51-05-2903723,94.41274,417.6815,1056.476,524.1057
16-51-05-3073733,94.41274,417.6815,1056.476,524.1057
16-51-05-3243742,1912.803,151.1976,1056.476,524.1057
16-51-05-3363749,1912.803,151.1976,1056.476,524.1057
16-51-05-3553760,1912.803,151.1976,1056.476,524.1057
16-51-05-3723770,1912.803,151.1976,1056.476,524.1057
16-51-05-3903780,1912.803,151.1976,1056.476,524.1057
16-51-05-4083791,1912.803,151.1976,1056.476,524.1057
16-51-05-4243800,1912.803,151.1976,1056.476,524.1057
16-51-05-4413809,1071.84,533.5242,1056.476,524.1057
16-51-05-4543817,1071.84,533.5242,1056.476,524.1057
16-51-05-4753829,1071.84,533.5242,1056.476,524.1057
16-51-05-4913838,1087.851,596.6322,1056.476,524.1057
16-51-05-5013844,1097.342,595.8387,1056.476,524.1057
16-51-05-5233856,678.2115,541.8043,1056.476,524.1057
16-51-05-5383865,678.2115,541.8043,1056.476,524.1057
16-51-05-5573876,678.2115,541.8043,1056.476,524.1057
16-51-05-5763887,678.2115,541.8043,1056.476,524.1057
16-51-05-5913895,678.2115,541.8043,1056.476,524.1057
16-51-05-6063904,678.2115,541.8043,1056.476,524.1057
16-51-05-6233913,678.2115,541.8043,1056.476,524.1057
16-51-05-6423924,678.2115,541.8043,1056.476,524.1057
16-51-05-6573933,742.5856,520.0168,1056.476,524.1057
16-51-05-6703940,2304.245,296.2333,1056.476,524.1057
16-51-05-6883951,2304.245,296.2333,1056.476,524.1057
16-51-05-7093963,1125.854,507.9219,1056.476,524.1057
16-51-05-7223970,1132.075,518.0953,1056.476,524.1057
16-51-05-7383979,262.5513,493.8685,1056.476,524.1057
16-51-05-7533988,477.5047,482.2087,1056.476,524.1057
16-51-05-7723999,353.8288,466.3024,1056.476,524.1057
16-51-05-7854006,276.8127,273.4236,1056.476,524.1057
