Gaze tracking data for MED603 experiment 1
User is supposed to look at coordinates (655.4, 241.9)
Current resolution is (1920.0, 1080.0)
Using Gaze as gaze data source.
Timestamp is in HH-mm-ss-fffffff
------------------------------
Timestamp,x,y,ref_x,ref_y
16-49-52-2991974,617.7753,304.7354,655.4277,241.9244
16-49-52-3171985,615.6044,289.6288,655.4277,241.9244
16-49-52-3331994,606.8718,284.2274,655.4277,241.9244
16-49-52-3502004,621.7377,279.9296,655.4277,241.9244
16-49-52-3672013,635.1464,280.064,655.4277,241.9244
16-49-52-3852024,-374.0625,292.8671,655.4277,241.9244
16-49-52-3972031,769.3456,623.1458,655.4277,241.9244
16-49-52-4142040,783.3902,662.1433,655.4277,241.9244
16-49-52-4302049,795.632,616.3091,655.4277,241.9244
16-49-52-4502061,794.3235,619.2639,655.4277,241.9244
16-49-52-4642069,792.9362,625.2275,655.4277,241.9244
16-49-52-4802078,818.9409,670.5434,655.4277,241.9244
16-49-52-4972088,791.8628,574.623,655.4277,241.9244
16-49-52-5142097,751.2387,642.3257,655.4277,241.9244
16-49-52-5302107,782.0231,661.8047,655.4277,241.9244
16-49-52-5472116,778.4077,647.9014,655.4277,241.9244
16-49-52-5682128,790.8514,640.8915,655.4277,241.9244
16-49-52-5822136,-398.116,425.0439,655.4277,241.9244
16-49-52-5972145,677.3359,705.118,655.4277,241.9244
16-49-52-6132154,747.2665,670.3355,655.4277,241.9244
16-49-52-6302164,781.3654,675.2695,655.4277,241.9244
16-49-52-6462173,792.5341,676.7194,655.4277,241.9244
16-49-52-6632183,801.4834,676.4971,655.4277,241.9244
16-49-52-6802192,806.2916,704.3442,655.4277,241.9244
16-49-52-6962202,1703.976,402.6132,655.4277,241.9244
16-49-52-7132211,1236.262,314.6885,655.4277,241.9244
16-49-52-7302221,1037.296,326.6403,655.4277,241.9244
16-49-52-7472231,945.2766,325.3834,655.4277,241.9244
16-49-52-7672242,881.9702,329.9904,655.4277,241.9244
16-49-52-7812250,672.1999,257.8598,655.4277,241.9244
16-49-52-7972259,604.0165,329.1907,655.4277,241.9244
16-49-52-8182271,668.1441,312.0956,655.4277,241.9244
16-49-52-8312279,646.4655,303.4481,655.4277,241.9244
16-49-52-8622296,654.9594,307.3608,655.4277,241.9244
16-49-52-8662299,660.1644,300.7442,655.4277,241.9244
16-49-52-8842309,652.4907,295.7983,655.4277,241.9244
16-49-52-9012319,653.2953,292.642,655.4277,241.9244
16-49-52-9182329,653.3072,285.9786,655.4277,241.9244
16-49-52-9352338,641.8773,284.1367,655.4277,241.9244
16-49-52-9512347,640.5001,283.3118,655.4277,241.9244
16-49-52-9632354,636.7083,279.9401,655.4277,241.9244
16-49-52-9832366,642.5255,279.2051,655.4277,241.9244
16-49-52-9962373,643.3143,276.7701,655.4277,241.9244
16-49-53-0132383,639.6423,269.8388,655.4277,241.9244
16-49-53-0322394,642.2922,264.8068,655.4277,241.9244
16-49-53-0462402,643.2017,256.968,655.4277,241.9244
16-49-53-0642412,647.1302,261.2562,655.4277,241.9244
16-49-53-0802421,647.8182,256.2293,655.4277,241.9244
16-49-53-1002433,642.7193,250.1683,655.4277,241.9244
16-49-53-1132440,641.7656,244.6151,655.4277,241.9244
16-49-53-1312450,-233.2142,-10.75244,655.4277,241.9244
16-49-53-1462459,655.5819,236.0737,655.4277,241.9244
16-49-53-1632469,608.0084,215.4697,655.4277,241.9244
16-49-53-1802478,609.2236,218.0607,655.4277,241.9244
16-49-53-1972488,912.788,215.3584,655.4277,241.9244
16-49-53-2132497,865.9203,216.6745,655.4277,241.9244
16-49-53-2292506,562.4755,209.8323,655.4277,241.9244
16-49-53-2462516,582.8607,98.49744,655.4277,241.9244
16-49-53-2632526,622.4542,161.5259,655.4277,241.9244
16-49-53-2792535,610.7142,197.0339,655.4277,241.9244
16-49-53-2972545,614.4133,202.108,655.4277,241.9244
16-49-53-3132554,629.5242,206.6526,655.4277,241.9244
16-49-53-3292564,629.1958,206.2418,655.4277,241.9244
16-49-53-3462573,616.7544,216.2212,655.4277,241.9244
16-49-53-3652584,610.7131,217.8956,655.4277,241.9244
16-49-53-3802593,613.8629,223.7275,655.4277,241.9244
16-49-53-3972603,607.6127,231.9965,655.4277,241.9244
16-49-53-4132612,608.7721,234.77,655.4277,241.9244
16-49-53-4292621,611.2519,231.8313,655.4277,241.9244
16-49-53-4462631,613.225,221.4093,655.4277,241.9244
16-49-53-4632640,610.5515,220.6419,655.4277,241.9244
16-49-53-4802650,612.9476,224.2941,655.4277,241.9244
16-49-53-4972660,609.9839,223.5926,655.4277,241.9244
16-49-53-5132669,606.0649,216.9396,655.4277,241.9244
16-49-53-5292678,606.0898,219.639,655.4277,241.9244
16-49-53-5452687,602.3174,216.0904,655.4277,241.9244
16-49-53-5632697,595.0889,220.1973,655.4277,241.9244
16-49-53-5782706,590.7225,220.3487,655.4277,241.9244
16-49-53-5992718,589.1441,215.0914,655.4277,241.9244
16-49-53-6182729,589.8706,220.0883,655.4277,241.9244
16-49-53-6332737,588.6555,221.2094,655.4277,241.9244
16-49-53-6522748,589.6332,221.9521,655.4277,241.9244
